Mystery_Data_X,Mystery_Data_Y
109.0550585,120.3147453
154.0043355,133.4795107
128.503446,108.4678974
111.5357032,99.4881459
154.9981088,168.4464112
89.60773235,130.2198136
127.0435169,161.788975
123.6140089,147.8897874
145.6522086,141.8416699
164.0783662,164.412306
94.59170541,98.66365676
113.7183365,149.9822939
116.6941033,106.3964233
138.9074813,116.9933829
135.1883796,172.6720126
109.7982581,117.4335787
128.248622,131.1053386
72.69514889,168.69854
141.156215,130.1861251
124.0296525,173.0910595
109.2218549,116.5354623
153.0308357,116.0069923
195.7162359,129.900507
111.4775394,127.6339879
118.4050229,132.2610835
131.9680917,123.5190625
125.5257363,132.9864795
146.9962678,165.7775451
167.2353495,194.9138189
104.4302165,111.6933181
101.0688999,140.918719
147.952403,113.7947327
154.7357813,123.7138366
135.0749191,100.1569802
118.7909587,120.7950325
158.4397639,133.2467452
181.4402267,127.605173
155.0863519,156.6578122
158.1974568,131.4252719
106.0250408,153.6503442
105.2469401,109.2556514
85.59868785,211.5775701
144.6862694,154.7289595
65.39355353,147.9449903
146.9658914,150.2089752
168.8716953,121.9521083
140.3037743,109.018382
163.1658071,115.1237813
137.8587522,166.4877496
95.68570772,113.7829092
113.7815793,78.45634602
149.0211764,112.4664306
144.2439047,163.3435974
162.2093246,120.4023065
94.55946993,118.2970215
122.0064078,92.76329925
135.9400379,120.5746665
138.5234894,139.6423974
113.2533215,136.2063841
145.8863841,93.86631857
171.4361327,125.928991
95.22899264,105.0259641
127.5175358,84.67952027
201.6267323,136.4850127
105.4331547,80.46816439
122.1830618,160.7559034
135.4613075,92.02342869
117.7796457,167.3365527
121.0281031,129.4730949
140.6648283,115.3284036
125.7119877,117.2815248
116.9542266,150.4119382
115.5136348,119.8742184
109.9024286,188.9326774
133.8546752,148.7632754
140.3137224,202.1322634
92.38498878,123.4070097
111.863973,107.5960387
179.6290209,60.51883371
190.1857669,187.1767964
140.750107,154.1222607
134.1862079,134.1945081
188.7567387,124.4840998
147.6642112,157.3166017
103.2017066,136.7411001
124.0575691,97.95345169
146.4520018,72.78522275
131.2216409,101.3231861
150.3571135,115.2835381
116.4011036,160.5682926
102.0541983,82.95894673
104.0175545,134.9196893
160.0438905,135.7677639
163.7391503,151.3666435
171.0833736,164.3691063
129.690607,148.4611976
168.4708143,96.40390483
124.2917964,108.387907
125.3250355,126.5687007
145.5955378,167.7731351
122.1524779,145.6778704
172.1512523,144.7245749
143.6352012,188.7226448
89.85380713,158.2210425
141.8252373,133.1387321
203.4671177,133.3915273
121.0882232,87.37775067
169.5856444,189.7925947
99.20011008,141.4522777
121.2519287,150.1357537
124.3085378,112.4510482
153.1839421,155.2803937
105.5480804,133.1216956
162.5673004,155.2077125
102.7408312,111.2939442
138.0622429,115.5412415
175.315574,172.9571155
160.2813167,128.9440603
172.531036,124.9629977
177.310085,123.0062616
118.0605767,108.3647427
196.6884568,138.7503935
145.8605335,179.3509251
127.5772576,155.0824339
132.319243,180.2204113
102.684734,221.2818791
117.0123875,137.0234407
143.5781283,140.0162035
107.7781996,116.9271928
149.832798,142.6829595
121.441679,187.703839
87.10542929,93.44309697
171.2958875,153.6637476
135.3051201,82.42634729
126.2828257,101.5336898
84.31474056,167.1027779
104.6330292,184.5508855
158.0726757,126.4259471
150.266833,118.5822431
171.6818375,159.4044064
172.7521824,138.8647339
139.163861,164.2503797
150.2128453,147.4236397
164.4110324,120.4964572
110.4621087,121.6978298
151.2539615,157.9514395
90.42290991,156.6478528
126.2277948,134.2414551
126.3803406,107.3700244
118.8728782,153.4510486
147.0851356,162.8243255
179.0146924,163.7347041
189.403558,48.67766777
139.1650374,137.7046062
148.4926242,103.0640439
132.6939938,160.6904836
129.9461787,75.87978069
108.7097685,129.6949168
221.9242763,150.7688959
152.2793982,122.995606
108.6720013,101.578604
163.8067873,89.2523195
147.3727618,139.4515983
152.6416243,178.0907491
144.5786432,158.5080715
111.2217074,79.48679728
136.1820968,179.5079758
159.7792282,117.5270731
123.8119598,154.0794715
127.465288,112.0798112
138.3529501,84.52399551
116.0090544,166.1770984
143.2522209,104.6108814
171.74537,155.075189
131.8886531,134.6464438
138.6145658,119.3775364
84.08031494,158.4430652
159.9014944,154.7056902
183.9130841,177.2353937
151.8344663,131.5082424
116.9033227,147.3966464
119.5620113,105.2501584
85.74842797,136.8678308
157.6525932,93.77448673
127.5481327,129.036432
128.7120157,85.61479809
137.7316667,137.8228438
130.3562834,141.5068711
156.8794041,165.2689101
134.1204203,147.5539849
165.119506,100.2681621
168.3049692,107.5853548
115.1458426,128.7612065
172.9467061,156.9589992
100.7575872,165.9715504
118.8020938,110.2042867
178.75014,160.1644619
129.0121261,178.9342139
100.5123433,142.8230497
75.11370866,160.8857113
201.2082981,95.0141775
133.2949594,161.9475147
77.50425884,100.2965102
111.2988529,73.98316939
156.5225568,127.5754249
164.0037155,104.5848872
98.23980129,177.3010779
160.8636614,169.5149071
126.1447904,126.6599824
88.0335833,100.3089757
108.0083552,163.8960991
149.9861013,115.2829508
91.70748525,140.248574
137.1923021,96.33208306
180.246053,135.8998613
114.5991607,125.6242338
114.2854668,103.6857574
143.6980757,145.010562
142.5813205,107.5519316
133.3777784,86.86915708
62.06917838,76.50424452
170.1229026,134.4301337
126.28588,165.8512121
183.1202811,106.944587
91.44437364,107.9103306
97.6076596,156.3727864
180.6516781,115.2765951
148.4746399,114.9137872
159.8582742,187.278629
107.0454143,87.43581873
132.5161616,121.8770686
203.2476906,74.25435196
127.6311636,107.5051752
161.7761221,122.8591528
108.0719289,110.0093714
146.6861452,140.8450799
120.1949142,154.3953777
128.2278384,108.5338806
139.3389224,117.6068389
132.0567024,156.7870923
157.1481104,127.7981567
158.9673513,122.5570176
144.4552209,143.8216502
73.59453616,149.6586103
146.3905155,137.0693549
123.1153637,82.86505988
167.5715981,145.3013838
137.889761,159.1276623
105.4385395,192.1774023
126.8328463,155.5599623
150.1804513,100.6905149
147.7729468,131.3683179
161.6244977,111.174394
163.846854,122.758979
131.6764311,92.42491318
118.8248787,146.7559821
116.8452776,208.4282445
189.8069359,111.8292264
161.9799041,120.4549409
163.712335,204.6131936
131.4383146,106.26619
71.35882621,177.8225079
118.3318314,90.45895522
160.6161186,88.61012395
160.8765954,156.2776351
144.6615957,151.2823053
156.6897513,147.3450501
83.84544753,119.912898
154.0008632,132.5741384
128.0579603,128.7217298
77.87916055,178.8420058
139.2021251,140.8626311
136.4044937,179.4825752
129.8827258,101.9736642
95.17576777,134.9966528
102.0160543,92.00770834
165.104717,165.5846547
126.8625678,160.1564703
162.2652542,113.9708463
166.6113954,161.1995278
132.7267513,139.4049278
139.0293528,137.838583
135.6507575,112.7369062
164.2845052,143.8231674
117.1800911,116.4394073
93.00969973,99.62096507
160.5938575,141.5087048
166.758989,198.7772852
158.419731,127.894944
145.3057126,107.3617698
118.7719483,133.4750769
155.7575043,203.290936
178.6726863,132.6134029
117.5121766,128.0673636
113.8422956,125.6694318
109.2383886,172.9354871
125.3457999,119.3016441
162.5189629,90.76722565
154.0196767,132.953976
162.8875725,94.41580639
82.67684767,177.9884383
114.7458707,163.7203282
82.26936411,123.5481224
147.4167845,139.9600149
188.3796126,85.72723447
113.8422112,149.5942087
160.7415977,116.444458
115.2774802,164.1732482
124.8453187,133.2776975
140.5193814,148.083326
146.8805877,119.3861079
139.0989016,99.91259032
152.6438769,149.5379533
136.8963791,90.26729048
131.7913639,114.0109311
151.956536,149.9703836
102.6006037,171.3017194
119.012272,134.9612547
126.5712808,101.8860012
150.175755,79.30812049
97.08433296,77.25561916
171.1905811,136.004883
135.0227464,155.0439164
125.2382442,131.9024683
124.7536796,159.0060001
162.8920302,65.26485121
142.5542388,115.6880792
137.2634631,96.86982467
123.3254767,141.1873486
140.5012981,165.064939
184.9712361,148.979921
143.2187754,127.9047556
130.1266942,89.00953776
124.801181,147.0567624
144.2551184,118.4793025
111.3074441,140.8240012
50.67627506,156.7475002
174.4426932,89.36491813
142.5288839,116.7545634
125.2605147,197.5884888
112.7062713,135.649874
113.4548154,170.7392039
157.6339463,143.2806217
107.6564836,152.8021841
107.2305271,139.6051862
166.0489251,140.209207
117.3132463,167.8272812
122.1248607,106.8231128
127.937487,123.8332114
118.1559539,125.3956758
119.054123,156.5180337
155.1555234,148.8084894
138.1738915,116.1953535
163.2065386,142.9276245
156.4171641,142.641867
140.2896894,105.7268532
160.4026853,111.245717
143.7701985,122.9670591
167.9762931,122.3599765
101.3657651,118.3534529
134.155374,183.4035247
148.4538855,136.8751063
163.0030258,148.2176822
133.729493,138.5032009
114.7065011,172.3354881
150.9874903,25.67163512
103.89961,136.0354931
131.9025991,142.6002415
137.526132,168.1804212
148.2595891,196.8615174
149.3838191,170.2440124
149.2094102,92.43809349
130.9914648,85.58700239
105.3943555,149.5576563
152.0948277,100.5025827
197.5044822,124.5557772
140.8593353,161.8601123
159.4558218,149.4201822
128.1334354,157.0636605
197.870768,129.7586572
159.4488198,126.7043972
108.3193035,100.3743366
113.8370746,158.0376879
195.068334,124.5384871
155.8368532,111.3729535
139.6372731,104.7115492
122.5653751,132.8416023
97.35399242,159.6798342
103.0208281,135.2914084
113.1155641,156.6840607
123.6085286,139.307505
142.765897,174.1347381
138.2677843,140.1125849
155.8711289,122.4986839
194.9865299,207.038798
131.9071577,89.17448579
150.3788262,136.4625916
166.2178964,143.8938505
127.0273882,149.8190608
147.7917847,122.9216212
98.91070007,135.7271298
149.3236718,117.6697218
154.3505926,126.8494594
110.6340311,108.7043709
135.3928495,149.8873684
108.2669181,163.1170643
96.55537819,140.7977361
153.0992087,83.06474233
117.4957389,119.7083299
107.048719,150.1867352
150.525621,186.3121211
129.206833,109.9180048
155.6627156,117.7081266
155.5202574,133.1865234
125.8633294,160.5523008
142.9511149,153.7858286
228.4307635,116.5166799
137.9337365,96.37600234
109.7719435,141.5412148
141.236375,192.3163075
172.2766298,127.1702439
128.4605139,211.8861179
149.986023,116.3561792
149.9343183,95.36112331
112.310535,157.5610999
144.7374651,123.1993845
100.3938014,73.7324498
131.7201107,129.2939603
147.6910752,107.023395
107.9003774,116.144405
158.5623977,142.3534481
139.922943,136.6913713
97.71363064,116.2450462
99.56914923,112.1573763
90.57195216,153.2783688
128.6082897,81.20896578
148.6507679,81.4412803
149.7786264,199.3088907
108.9040117,141.8158481
101.1095551,114.9073675
78.47818674,121.867131
125.6873368,102.7701362
114.1628373,158.1396514
112.2864688,128.372233
109.7554991,136.2432345
139.049258,115.5627184
122.3486584,117.8947483
127.0667975,88.16327724
105.9160895,168.9833206
139.6061731,152.4579925
120.9763456,155.5761316
131.4732266,125.622794
158.7782526,99.53211817
127.9630931,151.2310424
144.121021,161.2310308
136.9415979,144.5494473
116.6830226,119.7130251
149.1804102,153.4789279
129.3345682,109.3143892
130.8880961,165.1565207
127.6131854,178.4347858
131.4336408,135.2928072
91.48386028,132.2561837
151.2524251,85.67593495
83.55257296,144.7474267
111.488527,102.1220144
158.5020732,138.6172379
101.7979707,76.49663168
148.3067818,130.4007342
139.8367407,175.966009
152.9729646,178.9770937
138.2891504,100.37818
146.0825458,82.12167085
152.1908379,118.8837443
120.2747547,111.1800432
142.5079984,125.2784124
115.7820151,174.3868236
120.0277783,97.89417192
122.6345366,91.90258853
165.9722881,123.1774599
155.2359195,72.51135591
191.3997066,109.8459327
160.8643276,132.9325413
126.3015545,137.0045244
156.1431898,137.9841929
81.23993684,157.9506944
136.3473471,111.3929594
161.278439,179.7251081
134.6489141,117.6696093
148.4082739,126.2944764
154.9135919,174.1316621
152.6217509,102.107524
162.3774221,215.5654571
114.6325551,170.4317855
110.5478741,141.7399833
124.7547404,88.81518847
144.1037846,120.8360071
135.7588536,174.4814272
157.3228011,178.0342332
158.7016574,99.73651296
166.9543395,133.5522739
194.5366895,182.1485059
106.0550274,163.8302053
125.6461328,98.6555093
123.8612973,166.3615341
106.5270873,89.5704597
138.5937385,129.6845077
148.6414019,164.5738043
120.6927844,99.14422322
157.6982551,107.3566348
107.0118187,84.36787303
90.63949399,121.3451368
112.6499506,115.8259226
87.13588618,140.7799935
147.4376358,126.5782469
164.9333437,130.4487732
93.10071637,115.9047047
155.8279733,127.3280954
137.5535584,167.6547542
141.6926457,145.4035513
117.1035797,125.6457368
127.1486015,119.9408901
177.9910137,176.3176359
102.8354389,152.0171449
118.7644685,165.6138691
139.1414601,111.6929513
122.3511067,161.8974575
101.8558739,168.0614846
63.86260969,142.6030356
144.3862208,127.1880116
136.4935792,174.7110413
90.04444408,126.4384881
70.17022526,96.29728422
170.2821374,146.2176337
153.5948089,155.8016468
129.7744128,144.5779246
82.99629825,180.8639616
157.7436018,125.0535618
128.7785192,156.0019279
179.794078,151.6390783
145.9514285,137.1872378
114.8941953,69.66356035
61.76945982,114.2478277
138.4703945,96.5881898
158.4237685,158.4300459
101.596553,77.92091213
101.2233822,184.1755638
164.180556,139.7042625
140.2768745,102.7065204
205.3517973,89.65430102
110.7949737,108.3617817
121.5318051,101.415192
120.2017223,93.97813318
131.0188499,141.958151
117.600606,134.8648319
91.97432181,139.1331742
147.3061427,143.6457333
165.6339888,205.4223002
86.11770617,114.5326698
130.9305698,124.88974
122.9467815,94.43705791
76.94693899,86.40676113
170.3211456,90.55169371
150.4930183,146.1797309
125.7558578,141.5865626
94.37469304,127.7761675
134.6437662,114.8395169
140.3545115,121.6145763
131.905996,140.1892356
129.5998907,133.0302172
86.08928236,119.4299161
127.4539619,131.5583687
199.1941893,127.2621767
139.6580846,163.6011026
103.2448192,120.6110711
150.1348664,93.95840425
115.2130294,103.4502657
127.9295898,51.19381883
85.03873463,120.6138054
140.7016898,131.5741244
169.7860295,207.1288542
156.6855955,142.438521
150.8651902,127.8884096
175.349933,148.949119
160.2439045,116.8473861
134.9436534,155.4482361
156.7147534,115.3713839
132.0163941,126.7803689
176.9483252,172.3720992
108.0833991,142.9969611
116.2902248,156.4477025
125.6078167,173.9932306
148.6302994,126.8885867
130.0775761,105.7336021
175.7335293,134.7530851
112.1525503,191.2067989
150.3092246,121.9865332
113.2603341,154.513994
162.8071488,155.0383159
141.5734583,134.9426735
189.9790485,123.2051539
168.2373895,82.94806959
144.0974827,121.5882998
137.6035547,114.3669702
126.6648777,149.5161658
132.8783706,142.8267167
159.2170839,139.3918432
122.581334,133.643438
193.0072904,178.3626038
129.4900009,100.4498325
174.4632118,120.4738026
158.9580995,167.9731043
126.8162258,70.75103455
175.5824291,105.3287268
126.7277607,77.86100655
131.5439192,87.20127873
78.08092767,108.3676248
117.9326513,124.6008574
130.0260129,163.7435351
197.1045503,159.1092353
88.88905186,172.6543656
137.9575895,101.9953895
111.8305222,112.9358431
137.6296634,144.4557358
89.18066838,131.4248695
180.2777543,122.5130487
134.9270072,133.1077691
149.1171368,181.5733191
173.5676601,192.8827993
144.9163882,89.59059034
126.633108,180.8962255
180.6582632,134.069567
134.3193302,147.3718768
147.6099028,148.2666243
135.7620995,139.8234014
172.6935304,164.060815
160.1435096,98.31698004
136.0026759,125.4419767
153.2837226,113.3284399
137.4896606,151.8691936
82.24666782,118.190997
142.0818269,129.8761758
150.5029688,179.9825441
161.862487,101.2717824
96.28340535,93.35744926
134.6970405,137.4144742
192.3685,111.2642639
117.483599,97.11739476
120.8147237,139.9851783
130.3722289,143.2769657
135.6066102,150.9153914
110.0824134,154.3543911
127.6493623,76.07511027
141.3536541,90.22661295
113.9020908,137.0727366
101.767996,86.40715947
82.7097225,108.1524566
79.5161113,165.0200229
120.3332333,107.49219
138.432138,190.4567643
133.8197783,121.6954945
122.2198293,106.2930603
105.920678,144.6083674
178.9676152,67.79625986
80.83353915,162.1280561
140.0638315,128.8903412
105.3995213,115.4050443
106.7316345,179.4141673
102.6834577,127.7882738
140.1520447,176.2813982
151.0841375,217.0456178
144.219475,142.9116738
98.50777023,165.0225742
145.1882322,98.48469172
166.0783823,123.4610537
167.9442128,133.3070364
124.8325899,143.4638196
129.0591881,89.11972817
138.2721754,123.0037882
129.5984154,162.1945025
126.5571469,203.3047502
100.3609041,162.0188086
143.0909367,135.8998754
133.6338949,127.250585
180.6786327,119.3067809
162.4071691,136.5334194
139.7848326,153.3027375
186.2962556,115.1455222
156.4055517,119.9741415
146.082964,145.1244873
126.8030735,153.2993069
169.658697,152.1635259
145.4717776,148.8324958
110.6236112,127.2933117
101.6699287,151.221832
149.1802138,131.9468973
161.9325139,73.7471836
132.4877625,132.6990275
138.6418668,122.2945508
190.3205172,141.9217049
120.379623,126.2096535
153.2001429,151.6952378
130.6676672,102.7520709
154.8290117,160.3574103
113.6463836,123.8578603
85.07054242,201.1117887
122.6460808,168.4223344
124.3178143,156.0146528
146.6268567,181.6164681
145.6623495,76.98078056
131.2570346,78.38526004
141.5234153,124.9346065
156.7084268,120.5566398
141.0485569,169.7748091
110.3435023,150.2017018
109.3540884,119.5545948
147.7063006,93.17419637
116.150023,127.2897394
148.2723733,197.715533
97.64413515,127.3342131
143.3311772,56.63878528
44.90381267,126.4931873
139.3723145,114.2696354
125.370538,132.322218
140.2052266,127.3746716
182.0449369,129.7929934
149.130301,84.2409373
165.6936706,160.9751101
128.4104792,139.783695
120.4705805,144.0862
149.5124433,166.5604268
149.6682664,116.0648566
123.6179741,119.6483709
97.44578568,171.1590129
172.4928471,142.7386925
122.5438335,158.3965625
165.0230273,101.7681304
123.1132446,177.457036
151.5266569,115.4230908
107.4382415,134.9547487
172.2962509,109.8509608
164.4685408,120.783944
149.9637978,72.37511925
130.3446052,125.5226539
147.1868265,89.42448188
91.32161851,153.7135497
134.6598224,164.2282561
122.0253343,135.5672888
124.55332,99.11799954
146.5433833,71.79511326
92.4381515,110.9651336
146.1233456,125.4367244
80.35057642,73.51520596
159.7070557,120.727952
102.5435998,65.43051486
114.4472469,139.1002047
157.7862362,132.1945293
123.3883407,104.5281697
107.4145079,199.8948176
100.7297811,158.0170651
129.2694027,143.8895337
143.7469477,131.5239422
103.8417921,170.8765769
148.7826293,126.0767551
123.6062048,110.0914651
122.1278148,198.3813215
108.0215744,172.0969928
107.3248573,148.3660375
163.0837639,149.6918847
164.7542396,169.8483023
134.1010475,112.2514803
178.3245312,107.1318885
182.1413683,154.2752378
106.5019003,82.18287234
96.29919074,150.3208648
129.3483697,72.6986268
85.85523896,99.42053379
129.916398,161.882968
149.4958696,137.0606829
125.1047875,152.6863398
151.6202264,117.8577068
134.8220414,77.5602979
89.84446308,142.6515633
141.2405377,114.8765358
111.0468588,207.7331331
139.0413675,111.822777
124.3460847,124.1255477
124.1110427,182.7346427
104.1623329,169.5702404
59.65133771,108.7612153
168.4252389,94.50370735
139.6975226,127.389686
127.9581005,188.0024726
136.3669278,96.20534049
162.2250822,109.5849391
98.96844877,146.8518473
181.8883977,160.763614
173.3847089,154.5282247
95.98834679,135.7551975
136.3680898,101.4135556
145.131919,144.1628423
119.1623941,139.3912616
127.7803676,142.0473942
66.05959652,160.3213253
127.4586224,145.1789173
140.1683974,102.7343071
172.9161991,135.9755948
108.2757185,146.5208254
158.0913197,96.56438843
157.874947,91.61190283
154.6719427,123.3108136
121.3162765,124.8098969
158.4188418,128.6279215
138.3154373,160.0550103
149.0517586,127.0480666
131.687052,175.9011603
116.1302617,111.3205913
97.15502789,97.45092488
135.4318564,119.4826521
133.2746222,126.2843691
134.9983946,172.057498
138.9800428,172.2073913
128.492103,147.5278698
136.8219346,172.550977
136.6654907,116.0047314
149.3332893,110.7732971
117.094101,136.3817849
94.29925452,96.56231371
132.1740838,150.5911875
134.908315,103.1137347
105.9706933,105.5846249
100.0161422,126.2249118
133.6702453,119.5508252
152.2460043,120.9335627
141.7301375,141.0294842
135.7476638,122.5415929
136.0432806,151.5287082
107.8953812,117.741833
114.7087491,152.4730125
128.7504774,143.5758763
138.4572575,148.6845286
95.91249657,159.0726039
121.4011609,144.3599303
138.4227842,157.2597144
132.4735234,47.08609914
178.3994868,129.5448841
153.4833759,172.2248725
103.3140985,129.3393547
132.946392,102.9815983
158.1011705,133.3433221
120.8875101,126.3063593
128.8704409,102.5012094
190.4441941,116.0861853
117.6499927,97.40951717
97.94212883,124.9006315
133.1246057,130.987714
105.4750209,115.2024465
146.1233275,123.8872608
131.5671888,132.872195
120.1908089,146.7586544
137.4847362,136.4274629
123.2339361,134.6572531
129.7794303,170.8960687
94.25191184,168.653297
145.3239453,135.0946734
147.1073993,144.9966067
95.42169887,130.8084527
134.5247889,129.4969321
167.476693,150.050385
144.7723577,108.3184777
111.675114,55.76622795
76.40864475,172.9189776
155.7966539,116.2560668
127.3789269,71.47043998
99.54082916,154.4179602
121.8321645,158.3579217
112.6218589,130.6180812
150.7723372,91.25177588
182.3620287,158.3433852
182.3335594,168.6233384
104.3923405,135.855678
120.3092126,72.4461013
160.845936,103.3181774
145.9227203,149.712417
142.7673383,173.6792787
109.5468294,152.3083867
127.5621294,136.7383419
147.3571752,162.2445865
144.531846,180.655576
170.7927837,182.5026904
97.05676561,145.3253168
159.2763566,173.0526696
143.1173738,74.851096
111.280922,50.1128655
165.9540951,64.43904616
94.58366109,130.0443788
98.62425631,124.295115
164.943958,123.4479428
155.5296325,165.0763405
122.8895873,90.16108889
103.406911,118.124983
196.763926,128.713587
127.9766676,97.65611837
74.82025538,108.6679498
144.3373022,149.3658228
107.5996657,163.8292909
197.4372834,79.37119545
157.8283176,129.9330057
131.3793722,58.90192521
123.2511689,91.22094699
140.2637356,128.0586628
121.5403438,133.3512848
125.481825,196.1410897
155.8822314,161.3319157
157.3356152,176.5814255
58.3067951,116.1147416
169.4065037,145.5852792
141.4025696,150.62064
100.1000971,180.6720735
85.63013051,123.87738
130.1986935,138.3019393
126.5696528,139.9998625
103.7099113,160.6705118
180.8633344,171.8279319
122.1672044,121.7325093
141.8499499,96.01420327
138.75653,153.4235831
164.800583,158.9137976
183.2915649,148.2836826
72.45539,112.9828677
151.3129707,130.4141064
167.6895116,179.9746126
97.5552959,137.9744155
116.4906783,147.5194374
157.2192872,58.48952426
163.1039302,116.0594145
93.02974786,148.062191
103.6796764,181.2670462
109.561648,84.24003111
97.77273084,155.5090931
152.0510754,115.1078157
122.0345184,123.2132296
124.1271689,125.4362806
187.8662224,121.2787521
153.9318454,148.9290579
137.4442197,111.3203316
133.10174,133.7916894
139.2017752,165.1824988
100.5216428,126.7619995
167.6930642,161.3883587
133.6182259,158.9728234
131.5268055,105.6536548
122.6580043,124.2611854
127.9179764,109.3561036
133.76369,124.4063342
160.6297374,82.75299625
87.77508623,137.4759664
143.1620488,159.4829483
149.1626072,77.13845853
109.9712153,141.5795246
167.5012709,150.9623225
132.6906638,170.5624022
144.0060265,135.9507476
136.6149007,85.7648561
111.970341,152.6834837
113.0033978,126.2410796
146.401765,163.9882663
117.6121392,118.9310858
157.861469,126.0306101
110.5181708,121.5760659
103.1622947,103.3017392
105.1561917,173.1907114
173.1215399,133.1126542
124.1122537,124.4578697
83.05435267,223.1377262
175.6260251,133.2477876
122.6614399,118.4484912
142.0526546,148.5103664
129.0199211,143.2693332
124.1954713,128.5992795
156.6053182,184.9621147
85.44006044,168.952296
134.6953117,91.1108071
176.630167,104.7649342
109.3264024,167.4810605
140.7280976,108.0616976
137.7908155,186.0955614
106.4520885,128.0452694
158.8022298,158.0191544
149.5995262,56.57095252
101.1276275,152.0078341
127.4456263,104.6975641
105.1548607,120.8558558
159.8875739,133.1345495
197.1390682,166.8592045
147.844892,156.7643698
102.3011503,85.61371586
109.8317271,67.7047895
135.2887601,113.0584427
195.7674388,150.3835788
154.4416381,126.041354
144.2604559,145.2634024
153.3380312,103.5039062
142.2788936,62.71869325
110.2890911,153.7378088
127.4638681,134.2561448
164.8780358,105.2133925
126.7970502,119.9310276
130.2615666,161.1310561
140.7848601,109.5446567
156.48634,75.89214554
137.5290894,146.6344279
184.3785403,160.9941478
