,Unnamed: 0,Mystery_Data_X,Mystery_Data_Y,Modified,Index,Model
17291,17291,135.4813837,1680.083456,TRUE,0.638109152,TRUE
9040,9040,134.3389109,1565.455237,TRUE,0.63803232,TRUE
31182,31182,84.34475103,1667.232419,TRUE,0.637903369,TRUE
531,531,174.8371304,1649.304686,TRUE,0.637530085,TRUE
10777,10777,128.0861479,1670.685108,TRUE,0.637437332,TRUE
37967,37967,127.3532773,1635.603874,TRUE,0.637243786,TRUE
35155,35155,130.5722428,1616.321125,TRUE,0.637235851,TRUE
39384,39384,221.5285958,1617.03198,TRUE,0.636882733,TRUE
2664,2664,220.7107496,1617.487686,TRUE,0.636882733,TRUE
31029,31029,120.4499265,1617.593888,TRUE,0.636882733,TRUE
37877,37877,64.7824892,1671.633927,TRUE,0.636859558,TRUE
24112,24112,161.1831141,1530.235384,TRUE,0.636691045,TRUE
24060,24060,210.0580282,1655.203067,TRUE,0.636587098,TRUE
3932,3932,198.5191791,1646.292889,TRUE,0.636551692,TRUE
12662,12662,96.72606373,1568.75605,TRUE,0.636423905,TRUE
4994,4994,157.0629228,1568.564969,TRUE,0.636423905,TRUE
37713,37713,135.7442173,1663.676218,TRUE,0.636320238,TRUE
5115,5115,166.497112,1663.645472,TRUE,0.636320238,TRUE
33353,33353,98.44913747,1658.19533,TRUE,0.63623398,TRUE
32783,32783,157.2107676,1620.072861,TRUE,0.636122792,TRUE
11255,11255,121.1635122,1637.621717,TRUE,0.636063629,TRUE
21479,21479,106.2817777,1637.681188,TRUE,0.636063629,TRUE
18133,18133,115.6565617,1633.568995,TRUE,0.636009056,TRUE
22767,22767,136.3516152,1662.564757,TRUE,0.635975122,TRUE
10908,10908,155.9034691,1662.73489,TRUE,0.635975122,TRUE
26380,26380,114.5972455,1594.372496,TRUE,0.635958751,TRUE
23999,23999,170.6141606,1611.52702,TRUE,0.635904411,TRUE
14775,14775,121.2595074,1626.858646,TRUE,0.635769675,TRUE
1562,1562,74.69893157,1600.470746,TRUE,0.635625269,TRUE
25775,25775,201.4454926,1621.408909,TRUE,0.63550036,TRUE
30195,30195,125.9978402,1532.0945,TRUE,0.635435891,TRUE
13448,13448,145.2194702,1634.11732,TRUE,0.635391015,TRUE
18810,18810,167.8753337,1634.365107,TRUE,0.635391015,TRUE
28806,28806,138.9087912,1627.934196,TRUE,0.635384531,TRUE
23550,23550,144.2902428,1629.147565,TRUE,0.635305658,TRUE
38356,38356,179.5024239,1609.549867,TRUE,0.635194053,TRUE
19962,19962,125.7861307,1638.747998,TRUE,0.635045899,TRUE
20786,20786,141.6604792,1622.005086,TRUE,0.634700478,TRUE
6954,6954,115.1452105,1587.763311,TRUE,0.634631158,TRUE
25355,25355,131.9508129,1601.122961,TRUE,0.634616811,TRUE
35529,35529,113.9474168,1592.280575,TRUE,0.634550765,TRUE
36807,36807,145.5148431,1642.54803,TRUE,0.634357555,TRUE
20585,20585,169.1569294,1630.937229,TRUE,0.63434736,TRUE
33448,33448,200.201155,1586.198531,TRUE,0.634277368,TRUE
20824,20824,135.6073424,1638.985537,TRUE,0.634246017,TRUE
16188,16188,160.8670696,1631.922876,TRUE,0.63419443,TRUE
18195,18195,129.6962797,1631.883793,TRUE,0.63419443,TRUE
36565,36565,158.3418796,1598.237071,TRUE,0.634039022,TRUE
21023,21023,173.8822794,1606.483284,TRUE,0.63400006,TRUE
24279,24279,142.3702245,1643.133048,TRUE,0.633590347,TRUE
28799,28799,113.124415,1581.886877,TRUE,0.633535658,TRUE
6851,6851,142.7924826,1582.001366,TRUE,0.63338431,TRUE
7286,7286,116.5984731,1526.318381,TRUE,0.633136032,TRUE
32234,32234,189.6019747,1579.335368,TRUE,0.632539653,TRUE
28987,28987,165.3204197,1579.368668,TRUE,0.632539653,TRUE
616,616,123.7818703,1578.568176,TRUE,0.632316046,TRUE
5839,5839,179.7216877,1573.591341,TRUE,0.631666689,TRUE
24604,24604,177.0308486,1578.225067,TRUE,0.631666689,TRUE
3384,3384,139.2829256,1574.952039,TRUE,0.631666689,TRUE
26139,26139,81.83015742,1577.710282,TRUE,0.631666689,TRUE
17533,17533,207.0931995,1523.323719,TRUE,0.631501147,TRUE
36754,36754,102.8149405,1577.521857,TRUE,0.631495105,TRUE
37742,37742,121.0686999,1579.85524,TRUE,0.631495105,TRUE
21306,21306,107.1518877,1577.047153,TRUE,0.631175646,TRUE
33311,33311,176.2841048,1506.502701,TRUE,0.629813751,TRUE
35427,35427,128.8013165,1509.369458,TRUE,0.629230724,TRUE
3459,3459,117.3446651,1509.631389,TRUE,0.628807026,TRUE
28938,28938,127.4052301,1516.828927,TRUE,0.627847168,TRUE
15034,15034,162.6265977,1496.639122,TRUE,0.627832127,TRUE
20537,20537,106.0045572,1516.123211,TRUE,0.627697931,TRUE
34838,34838,125.230814,1512.723705,TRUE,0.627676626,TRUE
5067,5067,82.01411532,1514.67711,TRUE,0.626631635,TRUE
21105,21105,166.9604085,1495.216059,TRUE,0.626602349,TRUE
9155,9155,196.6717224,1494.555175,TRUE,0.625827988,TRUE
4103,4103,88.8416415,1494.805455,TRUE,0.625827988,TRUE
25486,25486,125.3894401,1487.32617,TRUE,0.624548262,TRUE
15738,15738,139.1656486,1481.93788,TRUE,0.623062042,TRUE
15560,15560,81.62155567,1485.130005,TRUE,0.622925419,TRUE
36537,36537,134.1817006,1478.105615,TRUE,0.622819758,TRUE
25180,25180,112.4571854,1477.95775,TRUE,0.6222786,TRUE
9778,9778,139.2014611,1484.707709,TRUE,0.622071781,TRUE
24326,24326,133.7429641,1476.288572,TRUE,0.621264923,TRUE
23113,23113,183.9232815,1471.949642,TRUE,0.618523821,TRUE
3018,3018,167.228935,1473.030001,TRUE,0.618383912,TRUE
38373,38373,141.2880273,1469.544204,TRUE,0.616394906,TRUE
14929,14929,143.6302463,1468.655544,TRUE,0.616142403,TRUE
15422,15422,87.21096973,1462.350455,TRUE,0.61123034,TRUE
3800,3800,136.2935978,1461.322342,TRUE,0.61095132,TRUE
4217,4217,114.1912573,1459.998887,TRUE,0.609856858,TRUE
12641,12641,67.82754567,1460.231485,TRUE,0.609856858,TRUE
11730,11730,141.6699677,1458.469302,TRUE,0.609604355,TRUE
313,313,164.8509728,1458.828742,TRUE,0.609468352,TRUE
17302,17302,152.5087061,1454.485525,TRUE,0.608055009,TRUE
18147,18147,127.9078034,1455.057021,TRUE,0.607811298,TRUE
18200,18200,157.3376543,1437.910593,TRUE,0.606843354,TRUE
36411,36411,129.9547973,1449.011999,TRUE,0.606777499,TRUE
37469,37469,109.4725043,1448.937676,TRUE,0.606777499,TRUE
10673,10673,153.1478942,1447.499312,TRUE,0.606643004,TRUE
11900,11900,202.4357782,1451.403964,TRUE,0.606483208,TRUE
22517,22517,108.8780533,1450.402085,TRUE,0.606483208,TRUE
17558,17558,76.50755512,1450.379532,TRUE,0.606483208,TRUE
8621,8621,89.54638937,1442.271957,TRUE,0.606330014,TRUE
32605,32605,198.1896614,1448.129446,TRUE,0.606239497,TRUE
9063,9063,157.2872665,1444.691453,TRUE,0.605828682,TRUE
33619,33619,131.6716048,1445.39536,TRUE,0.605582823,TRUE
34455,34455,162.9917784,1445.346677,TRUE,0.605582823,TRUE
35150,35150,86.54559904,1435.791162,TRUE,0.605582823,TRUE
25960,25960,157.0530187,1444.305961,TRUE,0.605454237,TRUE
30487,30487,85.97360863,1434.950057,TRUE,0.604710268,TRUE
8342,8342,150.081394,1434.361087,TRUE,0.603289433,TRUE
2746,2746,95.37534536,1434.063003,TRUE,0.603289433,TRUE
18170,18170,111.7631479,1431.592113,TRUE,0.602954132,TRUE
35130,35130,91.20463376,1432.76383,TRUE,0.602821118,TRUE
22324,22324,119.3480603,1430.446401,TRUE,0.60178515,TRUE
24959,24959,88.7295078,1429.220789,TRUE,0.601745987,TRUE
9817,9817,74.79771933,1428.271199,TRUE,0.60127709,TRUE
21295,21295,189.5653201,1423.474668,TRUE,0.59866727,TRUE
2040,2040,151.2710196,1421.663516,TRUE,0.598471179,TRUE
15614,15614,126.2263972,1419.928602,TRUE,0.597985337,TRUE
19464,19464,161.0105276,1419.956098,TRUE,0.597985337,TRUE
13485,13485,140.9881032,1418.53635,TRUE,0.597504124,TRUE
13464,13464,120.3515712,1412.406746,TRUE,0.595294421,TRUE
2649,2649,156.5959288,1412.381573,TRUE,0.595294421,TRUE
24970,24970,144.0649698,1408.469714,TRUE,0.593916763,TRUE
8681,8681,116.4765516,1410.637786,TRUE,0.593537696,TRUE
3353,3353,128.3895672,1407.789361,TRUE,0.593014742,TRUE
28776,28776,187.8018889,1406.935567,TRUE,0.591698353,TRUE
16445,16445,142.385826,1403.937307,TRUE,0.591346831,TRUE
4746,4746,205.1545717,1403.406481,TRUE,0.591223414,TRUE
383,383,219.1284088,1399.900143,TRUE,0.591136722,TRUE
37067,37067,119.7845064,1400.492402,TRUE,0.591136722,TRUE
31416,31416,117.5152225,1399.697324,TRUE,0.591136722,TRUE
7978,7978,114.3089063,1400.962633,TRUE,0.591014577,TRUE
3443,3443,142.1223895,1399.043091,TRUE,0.590461193,TRUE
38979,38979,78.54820067,1399.109997,TRUE,0.590461193,TRUE
18317,18317,124.765743,1396.392262,TRUE,0.589745075,TRUE
15140,15140,136.1694512,1397.49309,TRUE,0.589745075,TRUE
8764,8764,127.1015468,1392.855467,TRUE,0.589176462,TRUE
17526,17526,118.5504906,1394.511573,TRUE,0.589019271,TRUE
9588,9588,179.7528492,1395.996351,TRUE,0.588919694,TRUE
7989,7989,101.8671238,1390.104994,TRUE,0.587092204,TRUE
38846,38846,146.218089,1387.870872,TRUE,0.586176252,TRUE
15271,15271,127.3413984,1383.67409,TRUE,0.586104082,TRUE
11472,11472,130.0700943,1382.328947,TRUE,0.586099072,TRUE
8426,8426,113.5331672,1380.879365,TRUE,0.585789601,TRUE
11937,11937,190.4172042,1380.742452,TRUE,0.585789601,TRUE
21147,21147,181.116965,1388.729343,TRUE,0.585604068,TRUE
6040,6040,125.3869454,1377.911118,TRUE,0.585281591,TRUE
38070,38070,181.0838435,1386.53599,TRUE,0.585222659,TRUE
733,733,146.5469509,1375.315878,TRUE,0.584979224,TRUE
23894,23894,197.3457272,1380.378446,TRUE,0.584799716,TRUE
6737,6737,118.636619,1371.009654,TRUE,0.583302519,TRUE
18206,18206,156.3665857,1368.049209,TRUE,0.582908688,TRUE
13121,13121,76.61008149,1368.086117,TRUE,0.582908688,TRUE
32294,32294,122.0514604,1369.216419,TRUE,0.582814204,TRUE
20741,20741,155.4059972,1368.487516,TRUE,0.582522951,TRUE
23720,23720,202.6456882,1366.227332,TRUE,0.581755705,TRUE
12826,12826,146.8362825,1364.310473,TRUE,0.580621666,TRUE
32470,32470,138.7564428,1362.202485,TRUE,0.579144986,TRUE
9476,9476,122.7002927,1361.203828,TRUE,0.577980954,TRUE
29190,29190,126.3199295,1359.408914,TRUE,0.576544438,TRUE
58,58,117.6000821,1358.129825,TRUE,0.575308789,TRUE
19965,19965,95.13095075,1357.232009,TRUE,0.574191924,TRUE
12039,12039,182.7211289,1355.945068,TRUE,0.573940612,TRUE
33810,33810,125.8759487,1354.289174,TRUE,0.573183253,TRUE
16976,16976,160.6556513,1352.392638,TRUE,0.573134793,TRUE
17615,17615,183.5545701,1349.62983,TRUE,0.571572849,TRUE
25266,25266,112.8056045,1349.79913,TRUE,0.571572849,TRUE
35362,35362,211.53972,1349.650162,TRUE,0.571572849,TRUE
34171,34171,121.71614,1346.690657,TRUE,0.569584475,TRUE
11001,11001,198.7054233,1346.492994,TRUE,0.569153584,TRUE
38709,38709,131.4366506,1345.606371,TRUE,0.569030172,TRUE
4323,4323,162.3539825,1344.947209,TRUE,0.568993868,TRUE
14217,14217,71.08300851,1344.971851,TRUE,0.568993868,TRUE
28247,28247,205.771531,1345.196221,TRUE,0.56889135,TRUE
16820,16820,190.6888362,1344.672074,TRUE,0.568494139,TRUE
23734,23734,160.1785342,1341.55644,TRUE,0.568381446,TRUE
21447,21447,210.9799001,1341.488183,TRUE,0.568381446,TRUE
31850,31850,144.3054676,1340.065473,TRUE,0.56783384,TRUE
3688,3688,129.397383,1340.612208,TRUE,0.56771383,TRUE
18105,18105,203.4795215,1340.511542,TRUE,0.56764888,TRUE
5796,5796,81.24560308,1337.511783,TRUE,0.567543027,TRUE
19723,19723,169.7612776,1337.76768,TRUE,0.567543027,TRUE
23412,23412,199.7483138,1336.199786,TRUE,0.567501112,TRUE
999,999,139.1692412,1331.80715,TRUE,0.566645728,TRUE
37090,37090,186.5116784,1329.826184,TRUE,0.565701636,TRUE
35917,35917,140.8817254,1327.638851,TRUE,0.56379702,TRUE
21331,21331,97.83700169,1326.283071,TRUE,0.563188899,TRUE
29564,29564,180.171486,1326.29107,TRUE,0.563188899,TRUE
4053,4053,167.3434636,1324.303168,TRUE,0.5610344,TRUE
22417,22417,102.445873,1324.149902,TRUE,0.560826754,TRUE
23950,23950,200.1955102,1323.280487,TRUE,0.560761034,TRUE
2156,2156,193.2426124,1321.328685,TRUE,0.559965491,TRUE
25861,25861,145.3097571,1322.214128,TRUE,0.559601072,TRUE
12319,12319,115.2604309,1316.800908,TRUE,0.557420829,TRUE
35107,35107,106.5094529,1316.01566,TRUE,0.557189292,TRUE
33770,33770,186.6749812,1315.070964,TRUE,0.556740897,TRUE
4174,4174,140.5498167,1313.564489,TRUE,0.55670463,TRUE
27451,27451,110.2218728,1313.834787,TRUE,0.55642669,TRUE
28173,28173,179.4480503,1314.785232,TRUE,0.556415338,TRUE
38599,38599,138.8431284,1311.41076,TRUE,0.555318129,TRUE
34384,34384,123.1055563,1310.399008,TRUE,0.554946275,TRUE
19855,19855,157.273629,1308.025775,TRUE,0.553652754,TRUE
23944,23944,152.7037186,1309.520256,TRUE,0.553645643,TRUE
12651,12651,121.7080122,1304.784443,TRUE,0.550727607,TRUE
38096,38096,95.53583842,1301.38844,TRUE,0.549948578,TRUE
11865,11865,170.4489047,1301.325991,TRUE,0.549876541,TRUE
31814,31814,123.6881331,1303.533999,TRUE,0.549732496,TRUE
36669,36669,181.1668982,1299.835756,TRUE,0.548538916,TRUE
33554,33554,158.9550737,1299.274555,TRUE,0.548363192,TRUE
26915,26915,155.9812203,1297.591887,TRUE,0.547896076,TRUE
8275,8275,149.1076497,1297.942539,TRUE,0.547678953,TRUE
1606,1606,92.89534456,1297.843509,TRUE,0.547521834,TRUE
22835,22835,150.3336654,1296.419372,TRUE,0.546313497,TRUE
22927,22927,131.0163722,1296.30619,TRUE,0.546313497,TRUE
34611,34611,156.5341938,1295.371521,TRUE,0.546121371,TRUE
38025,38025,101.9090046,1295.40025,TRUE,0.546121371,TRUE
15661,15661,159.2253376,1294.653903,TRUE,0.54558449,TRUE
6745,6745,153.6807478,1294.714681,TRUE,0.54558449,TRUE
21131,21131,107.6542889,1292.811012,TRUE,0.543499706,TRUE
28489,28489,201.1879082,1291.893289,TRUE,0.542736943,TRUE
19051,19051,138.5476985,1288.127568,TRUE,0.539367294,TRUE
36757,36757,182.8755687,1286.548835,TRUE,0.538672114,TRUE
3024,3024,106.9700139,1284.519452,TRUE,0.536629759,TRUE
30642,30642,131.0526608,1282.928895,TRUE,0.53544001,TRUE
33969,33969,172.2925236,1280.130228,TRUE,0.533495912,TRUE
31499,31499,62.75705424,1278.158756,TRUE,0.533465539,TRUE
35895,35895,204.9955742,1280.533642,TRUE,0.533334006,TRUE
32598,32598,104.5316569,1279.345931,TRUE,0.532724647,TRUE
13708,13708,130.5118491,1274.63919,TRUE,0.531383028,TRUE
30812,30812,96.89310587,1270.073328,TRUE,0.530524593,TRUE
12456,12456,199.6516103,1268.694992,TRUE,0.528911596,TRUE
28632,28632,204.3015762,1266.506138,TRUE,0.52804713,TRUE
2180,2180,140.0947384,1266.04485,TRUE,0.526941888,TRUE
18491,18491,134.5952393,1264.419085,TRUE,0.52537949,TRUE
37802,37802,205.7896149,1263.541816,TRUE,0.524907498,TRUE
18567,18567,134.6715546,1262.359383,TRUE,0.523579055,TRUE
25314,25314,132.5271222,1261.557564,TRUE,0.523016629,TRUE
31039,31039,116.5683552,1261.782021,TRUE,0.522993108,TRUE
2677,2677,79.2713139,1261.427023,TRUE,0.522925391,TRUE
25152,25152,122.0804814,1260.775299,TRUE,0.522583125,TRUE
14196,14196,139.1509161,1260.144518,TRUE,0.522287304,TRUE
36589,36589,216.4902536,1258.76904,TRUE,0.521384638,TRUE
28253,28253,194.5599552,1258.356886,TRUE,0.520187205,TRUE
13367,13367,120.7315786,1254.474178,TRUE,0.516495813,TRUE
20307,20307,112.2837734,1253.98775,TRUE,0.515647718,TRUE
12839,12839,86.37363532,1248.779488,TRUE,0.509269888,TRUE
18909,18909,143.0844375,1246.95504,TRUE,0.508446477,TRUE
7884,7884,146.1229529,1247.391439,TRUE,0.508214927,TRUE
3445,3445,118.5927194,1247.45057,TRUE,0.508214927,TRUE
27136,27136,151.4521623,1244.55755,TRUE,0.505934902,TRUE
20133,20133,135.6186572,1243.675074,TRUE,0.504943043,TRUE
25893,25893,155.0446213,1243.143228,TRUE,0.504447799,TRUE
13317,13317,147.9040557,1241.010988,TRUE,0.503545019,TRUE
38179,38179,83.73996004,1238.201945,TRUE,0.500161242,TRUE
8433,8433,174.4356695,1238.390845,TRUE,0.499975154,TRUE
18372,18372,80.94747593,1237.096982,TRUE,0.499199429,TRUE
17107,17107,115.8001176,1235.87604,TRUE,0.498371636,TRUE
19789,19789,111.361319,1233.744753,TRUE,0.496348993,TRUE
10683,10683,108.5637436,1233.07404,TRUE,0.496219061,TRUE
16086,16086,182.0948659,1233.322095,TRUE,0.496124234,TRUE
16121,16121,161.398178,1230.749025,TRUE,0.494445554,TRUE
2620,2620,198.1239341,1230.41168,TRUE,0.493518833,TRUE
7181,7181,199.9302141,1228.207688,TRUE,0.49240937,TRUE
8392,8392,111.0566827,1227.871429,TRUE,0.492317978,TRUE
1779,1779,133.7530559,1227.704094,TRUE,0.491871938,TRUE
37773,37773,153.2665364,1226.364789,TRUE,0.489708165,TRUE
19902,19902,140.0022121,1225.395489,TRUE,0.48933331,TRUE
