,Unnamed: 0,Mystery_Data_X,Mystery_Data_Y,Modified,Index,Model
722,722,164.9611116,2058.983239,TRUE,0.615690715,TRUE
5667,5667,122.7725732,2058.00546,TRUE,0.615560574,TRUE
9668,9668,198.1357111,2050.866979,TRUE,0.612956534,TRUE
5196,5196,151.346653,2046.659323,TRUE,0.608155542,TRUE
1015,1015,151.2032335,2043.177517,TRUE,0.606842948,TRUE
7169,7169,162.3675229,2035.346402,TRUE,0.601132786,TRUE
5481,5481,107.5338814,2025.708304,TRUE,0.596256451,TRUE
3355,3355,83.7125499,2015.993828,TRUE,0.595105445,TRUE
2123,2123,71.23417973,2008.89146,TRUE,0.592674405,TRUE
9383,9383,123.4303506,2007.064063,TRUE,0.591926892,TRUE
1709,1709,137.8922479,2005.078178,TRUE,0.591189366,TRUE
2255,2255,149.7610579,2002.267633,TRUE,0.589620916,TRUE
9346,9346,208.0875998,2001.148726,TRUE,0.589109446,TRUE
166,166,162.5912818,1998.098557,TRUE,0.588291877,TRUE
973,973,175.5262845,1996.73892,TRUE,0.587892188,TRUE
5506,5506,131.5295035,1987.445115,TRUE,0.58659953,TRUE
3509,3509,128.2008844,1993.343973,TRUE,0.586560032,TRUE
3047,3047,113.9347132,1990.714821,TRUE,0.586464918,TRUE
8021,8021,123.2685814,1992.352797,TRUE,0.586259636,TRUE
4665,4665,102.6256499,1989.971664,TRUE,0.585901646,TRUE
6277,6277,184.3571978,1983.226086,TRUE,0.58439132,TRUE
2805,2805,178.3618638,1981.757679,TRUE,0.583790458,TRUE
3025,3025,150.28443,1981.465065,TRUE,0.583790458,TRUE
8504,8504,150.1859386,1980.55627,TRUE,0.583142664,TRUE
4384,4384,151.1923419,1978.890677,TRUE,0.582935883,TRUE
1042,1042,193.3287575,1977.533764,TRUE,0.582579654,TRUE
4088,4088,201.5003413,1977.766469,TRUE,0.582579654,TRUE
2511,2511,131.4572009,1968.783993,TRUE,0.579799747,TRUE
92,92,202.2946772,1967.267972,TRUE,0.578619036,TRUE
2676,2676,72.58701777,1966.780773,TRUE,0.577702316,TRUE
4955,4955,128.3857217,1963.087265,TRUE,0.57626189,TRUE
9769,9769,81.49002832,1954.263657,TRUE,0.575303735,TRUE
1378,1378,184.7698824,1957.084619,TRUE,0.574905808,TRUE
9176,9176,227.7081733,1945.582206,TRUE,0.574132047,TRUE
5530,5530,168.7421674,1946.605906,TRUE,0.574113644,TRUE
9828,9828,140.4037984,1948.278977,TRUE,0.574034318,TRUE
4584,4584,129.213155,1947.593264,TRUE,0.574014683,TRUE
9825,9825,114.3977702,1940.163395,TRUE,0.572130032,TRUE
2806,2806,88.97192787,1940.329854,TRUE,0.572130032,TRUE
9766,9766,171.1043777,1938.997698,TRUE,0.571524633,TRUE
2693,2693,195.994103,1937.299688,TRUE,0.571099454,TRUE
5603,5603,192.1637385,1937.833552,TRUE,0.571099454,TRUE
952,952,159.1335625,1936.161336,TRUE,0.570521141,TRUE
9672,9672,142.6594525,1927.465983,TRUE,0.569074031,TRUE
541,541,200.2637201,1925.048692,TRUE,0.568904919,TRUE
8983,8983,151.7983553,1926.250805,TRUE,0.568904919,TRUE
4221,4221,126.3811188,1925.096426,TRUE,0.568904919,TRUE
4407,4407,163.3827221,1924.460593,TRUE,0.568239548,TRUE
4011,4011,104.9272728,1923.658546,TRUE,0.567830738,TRUE
5669,5669,68.22805457,1922.528701,TRUE,0.567427143,TRUE
8064,8064,151.9651778,1917.632796,TRUE,0.566013882,TRUE
6851,6851,128.7255589,1917.305889,TRUE,0.566013882,TRUE
2395,2395,73.42118385,1918.28836,TRUE,0.565620372,TRUE
5629,5629,127.4321296,1916.22313,TRUE,0.565472028,TRUE
8205,8205,183.3253786,1915.000809,TRUE,0.564935937,TRUE
9341,9341,163.1011687,1913.635507,TRUE,0.564470541,TRUE
1283,1283,197.7551576,1911.983848,TRUE,0.56402631,TRUE
4377,4377,153.6401127,1908.756124,TRUE,0.562526922,TRUE
8675,8675,124.3676377,1906.871443,TRUE,0.561475932,TRUE
765,765,83.81797664,1906.249304,TRUE,0.560765574,TRUE
7341,7341,129.7598528,1905.478782,TRUE,0.560273319,TRUE
1872,1872,110.3089991,1905.222979,TRUE,0.560273319,TRUE
2707,2707,167.6998748,1904.086001,TRUE,0.560210406,TRUE
1021,1021,173.5050293,1904.08089,TRUE,0.560210406,TRUE
6615,6615,118.5915267,1904.61504,TRUE,0.56013097,TRUE
4107,4107,112.4123074,1901.413937,TRUE,0.559444621,TRUE
3080,3080,112.8151565,1899.974256,TRUE,0.559028051,TRUE
6319,6319,204.1719843,1897.599407,TRUE,0.558239145,TRUE
5513,5513,165.2678306,1895.419676,TRUE,0.557929991,TRUE
2739,2739,107.763924,1893.445658,TRUE,0.557853397,TRUE
1341,1341,189.008951,1889.743686,TRUE,0.557636363,TRUE
9021,9021,86.12792777,1886.250718,TRUE,0.556267383,TRUE
5244,5244,101.2568227,1883.42707,TRUE,0.556191606,TRUE
8033,8033,110.557317,1884.427094,TRUE,0.555865165,TRUE
6870,6870,138.2425046,1880.8645,TRUE,0.555865165,TRUE
9908,9908,109.3764731,1879.449273,TRUE,0.555714417,TRUE
3468,3468,136.7982507,1878.781057,TRUE,0.555451771,TRUE
8114,8114,134.5030416,1878.800908,TRUE,0.555451771,TRUE
9442,9442,144.5298016,1875.790624,TRUE,0.554552705,TRUE
6747,6747,97.77676213,1876.497044,TRUE,0.554457654,TRUE
4920,4920,124.0215192,1870.598576,TRUE,0.553354205,TRUE
537,537,151.3788016,1870.205204,TRUE,0.552910989,TRUE
2080,2080,95.32966912,1869.875995,TRUE,0.552634883,TRUE
8770,8770,200.5253997,1867.883125,TRUE,0.551619552,TRUE
4802,4802,126.1465058,1860.898503,TRUE,0.551005045,TRUE
7211,7211,155.1767991,1859.334498,TRUE,0.550377458,TRUE
1801,1801,133.7530559,1857.704095,TRUE,0.549788756,TRUE
6470,6470,178.1737414,1850.648473,TRUE,0.548920253,TRUE
204,204,134.2772448,1850.325791,TRUE,0.548794885,TRUE
9056,9056,97.51785775,1849.329872,TRUE,0.548725818,TRUE
9247,9247,169.3063469,1845.196966,TRUE,0.547211368,TRUE
5408,5408,163.877928,1845.457412,TRUE,0.547211368,TRUE
2362,2362,142.9464354,1842.227299,TRUE,0.546186035,TRUE
2299,2299,149.0881548,1841.096534,TRUE,0.546186035,TRUE
4447,4447,98.17985912,1842.530376,TRUE,0.546065753,TRUE
4723,4723,144.1327167,1842.445256,TRUE,0.546065753,TRUE
4495,4495,142.0048937,1841.888119,TRUE,0.545976204,TRUE
3669,3669,191.8503229,1837.071721,TRUE,0.544705955,TRUE
2046,2046,179.6115567,1836.642218,TRUE,0.544522681,TRUE
8703,8703,81.4604301,1826.983318,TRUE,0.543361429,TRUE
6878,6878,106.3939271,1824.897107,TRUE,0.541590814,TRUE
8296,8296,226.475046,1820.174482,TRUE,0.541085169,TRUE
2269,2269,126.9981362,1811.454268,TRUE,0.540743603,TRUE
5113,5113,193.2658365,1817.405228,TRUE,0.540631503,TRUE
4853,4853,110.8302547,1817.498053,TRUE,0.540631503,TRUE
4145,4145,177.9534285,1816.211475,TRUE,0.540416973,TRUE
950,950,141.1611635,1813.941717,TRUE,0.540339014,TRUE
9560,9560,125.6782072,1814.172726,TRUE,0.540246715,TRUE
5140,5140,219.679454,1807.554153,TRUE,0.539740059,TRUE
6448,6448,112.2116332,1798.499294,TRUE,0.538760728,TRUE
1555,1555,164.9691733,1800.031499,TRUE,0.538662195,TRUE
9304,9304,80.38524289,1798.958053,TRUE,0.538618743,TRUE
3595,3595,168.4411927,1796.865537,TRUE,0.538578621,TRUE
9894,9894,91.7055778,1804.616347,TRUE,0.538447167,TRUE
4939,4939,76.5755798,1795.803427,TRUE,0.538377333,TRUE
7378,7378,230.2330932,1801.11448,TRUE,0.538104822,TRUE
3496,3496,96.79388081,1792.257831,TRUE,0.537818448,TRUE
4586,4586,149.9697265,1791.050486,TRUE,0.53775917,TRUE
5364,5364,104.9807716,1788.516812,TRUE,0.537691467,TRUE
2888,2888,159.0399446,1794.594081,TRUE,0.537492205,TRUE
5002,5002,130.4684392,1789.06874,TRUE,0.537424686,TRUE
3699,3699,124.4915446,1777.741074,TRUE,0.536489963,TRUE
5136,5136,125.5670893,1778.567041,TRUE,0.536433038,TRUE
5213,5213,196.7858729,1785.652593,TRUE,0.536265268,TRUE
1596,1596,248.647951,1776.038415,TRUE,0.53607053,TRUE
1626,1626,219.9692931,1775.318099,TRUE,0.535957164,TRUE
4284,4284,113.6142999,1780.717717,TRUE,0.535811349,TRUE
8268,8268,149.4929052,1773.824732,TRUE,0.535636417,TRUE
9571,9571,119.1991413,1781.328249,TRUE,0.535609295,TRUE
8083,8083,146.0512875,1781.553038,TRUE,0.535609295,TRUE
3884,3884,110.2511244,1783.936238,TRUE,0.535444635,TRUE
3809,3809,219.0391062,1782.340542,TRUE,0.535390908,TRUE
3775,3775,166.2650616,1782.04235,TRUE,0.535352185,TRUE
1486,1486,183.2133754,1782.231703,TRUE,0.535294769,TRUE
2500,2500,132.2187662,1765.163424,TRUE,0.534594102,TRUE
623,623,97.2483375,1753.002252,TRUE,0.533547632,TRUE
8797,8797,108.7110257,1752.960019,TRUE,0.533547632,TRUE
4933,4933,95.49974356,1754.32745,TRUE,0.533410668,TRUE
3014,3014,123.98662,1762.688964,TRUE,0.533404817,TRUE
3381,3381,161.4563399,1755.471847,TRUE,0.533350807,TRUE
9572,9572,175.3133582,1752.552356,TRUE,0.533196566,TRUE
7788,7788,154.5790486,1756.333031,TRUE,0.533148582,TRUE
3975,3975,132.368161,1747.866507,TRUE,0.533117811,TRUE
2084,2084,136.9741145,1757.136399,TRUE,0.533113327,TRUE
5810,5810,183.495425,1749.977548,TRUE,0.533083967,TRUE
2575,2575,137.3733148,1747.451012,TRUE,0.533029683,TRUE
5856,5856,147.6856797,1760.902713,TRUE,0.532862362,TRUE
615,615,124.7041484,1745.557082,TRUE,0.532659276,TRUE
4361,4361,202.4581622,1746.330164,TRUE,0.532430649,TRUE
6594,6594,174.7963903,1743.94454,TRUE,0.531685503,TRUE
8050,8050,150.3247618,1744.02201,TRUE,0.531685503,TRUE
460,460,127.5335398,1742.181773,TRUE,0.531482086,TRUE
7483,7483,135.5396732,1743.20639,TRUE,0.531313015,TRUE
9932,9932,162.2378608,1740.43448,TRUE,0.531099112,TRUE
3876,3876,187.6363773,1736.938567,TRUE,0.530940194,TRUE
5382,5382,134.6545615,1740.04944,TRUE,0.530928012,TRUE
4795,4795,89.90163064,1740.073029,TRUE,0.530928012,TRUE
2509,2509,115.4587066,1736.025262,TRUE,0.530644565,TRUE
2508,2508,163.2988313,1735.493507,TRUE,0.530488591,TRUE
2439,2439,188.6281535,1731.162479,TRUE,0.529422914,TRUE
4645,4645,103.6518874,1731.080077,TRUE,0.529422914,TRUE
7946,7946,94.67362421,1730.891595,TRUE,0.529371604,TRUE
103,103,151.9437304,1733.133561,TRUE,0.529354839,TRUE
8155,8155,128.5723351,1727.323946,TRUE,0.528615329,TRUE
6499,6499,137.8122793,1728.057222,TRUE,0.52844288,TRUE
3528,3528,85.24593635,1728.001472,TRUE,0.52844288,TRUE
8237,8237,110.5371983,1727.05246,TRUE,0.528377865,TRUE
7482,7482,175.5564038,1724.252044,TRUE,0.528291341,TRUE
8330,8330,163.3726654,1721.93613,TRUE,0.527832525,TRUE
4095,4095,179.2199472,1721.617876,TRUE,0.527747475,TRUE
729,729,147.3004824,1716.952975,TRUE,0.526791675,TRUE
6381,6381,210.4774099,1717.428507,TRUE,0.526427023,TRUE
9800,9800,98.90207834,1718.205118,TRUE,0.526247201,TRUE
8142,8142,142.8272317,1714.024061,TRUE,0.526114361,TRUE
1436,1436,152.3631921,1714.292945,TRUE,0.526114361,TRUE
6210,6210,193.4244578,1713.508808,TRUE,0.526015265,TRUE
7770,7770,190.3416321,1717.600339,TRUE,0.525969806,TRUE
1337,1337,169.9679381,1708.106206,TRUE,0.524329476,TRUE
5469,5469,235.8254342,1703.29861,TRUE,0.523017811,TRUE
7972,7972,187.9250959,1701.944045,TRUE,0.522936579,TRUE
6348,6348,125.2103256,1701.872146,TRUE,0.522936579,TRUE
4018,4018,133.9543913,1701.740941,TRUE,0.522936579,TRUE
5826,5826,124.7801532,1700.504788,TRUE,0.522888208,TRUE
1110,1110,102.3438438,1700.049712,TRUE,0.522726655,TRUE
9367,9367,169.5183904,1700.007652,TRUE,0.522726655,TRUE
4891,4891,165.7657773,1697.087803,TRUE,0.521543521,TRUE
5448,5448,170.1721329,1696.441696,TRUE,0.521419887,TRUE
632,632,157.796627,1695.542456,TRUE,0.520785944,TRUE
4600,4600,115.8567134,1691.185371,TRUE,0.520159173,TRUE
5948,5948,81.14196331,1686.184988,TRUE,0.520153155,TRUE
8991,8991,133.6098059,1686.07411,TRUE,0.520034981,TRUE
5450,5450,151.5262228,1690.504562,TRUE,0.5199856,TRUE
1047,1047,153.9709407,1682.00722,TRUE,0.519332199,TRUE
4129,4129,204.6635165,1682.889357,TRUE,0.519231584,TRUE
130,130,154.661105,1683.197722,TRUE,0.519185197,TRUE
3016,3016,137.3745536,1680.31087,TRUE,0.518925148,TRUE
4839,4839,100.3537698,1679.751016,TRUE,0.518462012,TRUE
9431,9431,212.3561605,1677.732472,TRUE,0.518192992,TRUE
2253,2253,197.8655153,1672.260092,TRUE,0.517595185,TRUE
5996,5996,191.7337856,1663.244244,TRUE,0.517089813,TRUE
592,592,108.1772669,1670.350308,TRUE,0.517003571,TRUE
6243,6243,136.3346773,1665.317188,TRUE,0.516992098,TRUE
2346,2346,114.1135352,1661.692767,TRUE,0.516969178,TRUE
9403,9403,142.3569905,1666.901092,TRUE,0.516958051,TRUE
8566,8566,103.2352984,1661.247,TRUE,0.516924425,TRUE
2521,2521,181.4141064,1661.481927,TRUE,0.516924425,TRUE
7015,7015,128.9061284,1660.769648,TRUE,0.516879777,TRUE
772,772,123.4206201,1660.982349,TRUE,0.516879777,TRUE
9855,9855,121.740234,1669.603055,TRUE,0.516697564,TRUE
3541,3541,169.0156436,1652.063337,TRUE,0.516665614,TRUE
631,631,170.3681742,1668.293251,TRUE,0.516651567,TRUE
3952,3952,156.7113551,1659.795004,TRUE,0.516609512,TRUE
4341,4341,166.6960173,1649.202482,TRUE,0.516531035,TRUE
9790,9790,114.5370759,1651.463109,TRUE,0.516516455,TRUE
9824,9824,151.2307881,1654.627723,TRUE,0.516490362,TRUE
1726,1726,183.286776,1648.954114,TRUE,0.516456848,TRUE
1445,1445,110.1896995,1655.4471,TRUE,0.516415914,TRUE
8355,8355,202.3126567,1644.148915,TRUE,0.514873259,TRUE
5678,5678,150.1202846,1643.167436,TRUE,0.514468644,TRUE
1073,1073,197.2325037,1639.357343,TRUE,0.513952461,TRUE
55,55,104.3884963,1639.421795,TRUE,0.513952461,TRUE
6929,6929,61.73523384,1639.111813,TRUE,0.51390934,TRUE
4882,4882,149.123679,1638.136815,TRUE,0.513793157,TRUE
5520,5520,75.9215978,1636.454729,TRUE,0.513793157,TRUE
5483,5483,172.5166914,1636.725363,TRUE,0.513793157,TRUE
5739,5739,141.7028374,1637.307829,TRUE,0.513793157,TRUE
1628,1628,136.8696384,1637.987873,TRUE,0.513793157,TRUE
2242,2242,122.7080399,1627.819509,TRUE,0.513714572,TRUE
8225,8225,248.1288391,1628.477753,TRUE,0.51357951,TRUE
1041,1041,148.2048776,1625.167791,TRUE,0.512639387,TRUE
3240,3240,111.079652,1620.269154,TRUE,0.512296269,TRUE
9348,9348,160.1162102,1621.427387,TRUE,0.512166555,TRUE
3123,3123,122.7674817,1618.724398,TRUE,0.511882329,TRUE
422,422,118.6091016,1619.931786,TRUE,0.511882329,TRUE
9349,9349,208.4987306,1618.196303,TRUE,0.511882329,TRUE
899,899,131.9053819,1619.662815,TRUE,0.511882329,TRUE
6399,6399,217.5554835,1616.436853,TRUE,0.511626279,TRUE
983,983,112.4358798,1619.309701,TRUE,0.511544816,TRUE
6701,6701,195.9948244,1600.614799,TRUE,0.511452256,TRUE
2721,2721,127.4408133,1600.824211,TRUE,0.511385627,TRUE
5697,5697,196.532851,1602.107418,TRUE,0.511341598,TRUE
922,922,103.9855914,1605.655583,TRUE,0.511310638,TRUE
5370,5370,100.9540322,1610.1415,TRUE,0.511180461,TRUE
381,381,105.1618702,1604.738426,TRUE,0.511109145,TRUE
4195,4195,150.0264075,1597.947721,TRUE,0.511083903,TRUE
6880,6880,193.2399293,1610.657755,TRUE,0.511076107,TRUE
4278,4278,112.1094684,1607.484834,TRUE,0.5110347,TRUE
5869,5869,147.3978306,1609.298801,TRUE,0.511007721,TRUE
967,967,129.3740655,1604.181076,TRUE,0.511000332,TRUE
9633,9633,149.4828916,1609.161422,TRUE,0.510836137,TRUE
35,35,130.3615546,1596.496659,TRUE,0.510799974,TRUE
1585,1585,160.322554,1608.657899,TRUE,0.51079473,TRUE
1891,1891,118.1245054,1608.97748,TRUE,0.51079473,TRUE
2409,2409,121.4410184,1595.078718,TRUE,0.510090887,TRUE
5127,5127,159.1414569,1594.340846,TRUE,0.510090887,TRUE
7228,7228,244.5754148,1595.16219,TRUE,0.510090887,TRUE
7980,7980,128.5898089,1594.540588,TRUE,0.510090887,TRUE
4509,4509,194.6313564,1590.935953,TRUE,0.510061085,TRUE
9904,9904,219.8598018,1590.135185,TRUE,0.510020489,TRUE
1616,1616,144.0850223,1589.542845,TRUE,0.509939562,TRUE
7777,7777,148.5232395,1589.687741,TRUE,0.509939562,TRUE
8383,8383,137.015132,1593.046664,TRUE,0.509746875,TRUE
2213,2213,149.0077215,1593.289994,TRUE,0.509618514,TRUE
5793,5793,101.2134546,1588.090709,TRUE,0.509592897,TRUE
2700,2700,108.1271128,1586.998447,TRUE,0.509319342,TRUE
3177,3177,101.4665971,1585.732379,TRUE,0.508877688,TRUE
994,994,133.9310806,1585.206122,TRUE,0.508771628,TRUE
1636,1636,127.0816736,1584.926318,TRUE,0.508731643,TRUE
2518,2518,110.576531,1583.976783,TRUE,0.508665864,TRUE
9536,9536,94.32726812,1582.784529,TRUE,0.508520582,TRUE
934,934,95.99995114,1574.982303,TRUE,0.508293796,TRUE
3874,3874,160.484803,1581.599714,TRUE,0.508289213,TRUE
8640,8640,229.0079665,1580.725477,TRUE,0.508249486,TRUE
5098,5098,120.8639927,1579.928102,TRUE,0.508249486,TRUE
8960,8960,132.3606133,1580.19889,TRUE,0.508249486,TRUE
2984,2984,194.4779672,1578.559495,TRUE,0.508079738,TRUE
7440,7440,138.0941349,1574.409726,TRUE,0.507995599,TRUE
9382,9382,91.83592721,1577.611295,TRUE,0.507896574,TRUE
6854,6854,102.9676554,1570.718425,TRUE,0.507507296,TRUE
1516,1516,135.5111205,1570.787774,TRUE,0.507507296,TRUE
7725,7725,129.7806796,1573.002502,TRUE,0.507493499,TRUE
3303,3303,115.8727374,1573.074827,TRUE,0.507493499,TRUE
7575,7575,137.3830212,1571.68378,TRUE,0.507468487,TRUE
1852,1852,111.7812815,1570.632367,TRUE,0.507341289,TRUE
4091,4091,196.3907024,1572.411577,TRUE,0.50730248,TRUE
5733,5733,163.65718,1568.77423,TRUE,0.507277747,TRUE
1568,1568,111.9991461,1568.40829,TRUE,0.507112442,TRUE
8828,8828,117.2481373,1567.90233,TRUE,0.506947513,TRUE
102,102,93.65775062,1566.890291,TRUE,0.506910144,TRUE
925,925,224.5398675,1566.665312,TRUE,0.506871417,TRUE
6071,6071,104.0169902,1564.170276,TRUE,0.506628968,TRUE
5972,5972,95.762778,1564.009928,TRUE,0.506527865,TRUE
4711,4711,126.8089755,1560.553169,TRUE,0.506426779,TRUE
4043,4043,146.1167326,1561.135275,TRUE,0.506288485,TRUE
2580,2580,134.394558,1558.824432,TRUE,0.506062611,TRUE
9150,9150,138.9465113,1558.544394,TRUE,0.506000423,TRUE
7729,7729,151.2402178,1555.063409,TRUE,0.50556391,TRUE
2305,2305,139.0791098,1554.794501,TRUE,0.505526216,TRUE
5106,5106,135.3485995,1551.972504,TRUE,0.504772483,TRUE
6735,6735,179.3249082,1552.451999,TRUE,0.504735249,TRUE
5690,5690,135.6001217,1552.522512,TRUE,0.504735249,TRUE
1412,1412,140.0117718,1551.594725,TRUE,0.504711962,TRUE
8427,8427,110.5750782,1549.984945,TRUE,0.504529209,TRUE
1825,1825,104.8176802,1549.900911,TRUE,0.504529209,TRUE
7393,7393,113.6740412,1549.438588,TRUE,0.504469048,TRUE
9034,9034,68.55265488,1544.708634,TRUE,0.503917311,TRUE
599,599,86.55778305,1545.3922,TRUE,0.50382225,TRUE
7546,7546,145.1500776,1545.50434,TRUE,0.50382225,TRUE
478,478,104.7945657,1546.377057,TRUE,0.503798406,TRUE
7837,7837,116.4540597,1545.864981,TRUE,0.503798406,TRUE
2833,2833,115.3544598,1545.82065,TRUE,0.503761548,TRUE
723,723,129.9333329,1535.448728,TRUE,0.503257662,TRUE
5272,5272,182.6533615,1539.828785,TRUE,0.502960026,TRUE
9206,9206,95.10864643,1534.624878,TRUE,0.50279529,TRUE
6131,6131,137.6139406,1534.161103,TRUE,0.502644238,TRUE
9006,9006,129.932538,1534.291492,TRUE,0.502644238,TRUE
244,244,130.7731046,1533.935078,TRUE,0.50260804,TRUE
2989,2989,239.140797,1532.917795,TRUE,0.502333058,TRUE
2446,2446,95.5269582,1532.288273,TRUE,0.502209362,TRUE
7840,7840,83.16607625,1532.381603,TRUE,0.502184714,TRUE
2961,2961,140.9395141,1527.115276,TRUE,0.501838652,TRUE
