,Mystery_Data_X,Mystery_Data_Y,Modified,Model
69,151.0995344,167.757634,FALSE,TRUE
70,125.391834,198.8934805,FALSE,FALSE
71,200.0951691,817.449081,TRUE,FALSE
72,206.3194761,1055.052867,TRUE,FALSE
73,158.9736474,619.2447474,TRUE,FALSE
74,111.2733272,862.7958855,TRUE,FALSE
75,135.3935336,718.1521302,TRUE,TRUE
76,137.977435,,TRUE,FALSE
77,111.5181232,325.8730182,TRUE,FALSE
78,127.6917003,128.6810463,FALSE,FALSE
79,122.7359602,,TRUE,FALSE
80,139.480414,571.9500261,TRUE,FALSE
81,164.2428892,957.7947357,TRUE,FALSE
82,170.424774,183.2801237,FALSE,TRUE
83,164.896727,180.170664,FALSE,TRUE
84,156.2478382,99.34072479,FALSE,FALSE
85,157.5650005,664.0575116,TRUE,FALSE
86,76.02602995,317.8169566,TRUE,FALSE
87,144.7884779,855.3771878,TRUE,FALSE
88,154.2889632,,TRUE,FALSE
89,94.52432927,1366.508732,TRUE,FALSE
90,136.3748898,143.2670437,FALSE,FALSE
91,76.56158662,138.8758004,FALSE,FALSE
92,202.2946772,1967.267972,TRUE,FALSE
93,97.59547673,,TRUE,FALSE
94,81.84820219,942.8304923,TRUE,FALSE
95,107.9793488,350.1311672,TRUE,TRUE
96,135.5539348,98.89454021,FALSE,FALSE
97,190.8788719,189.2476233,FALSE,FALSE
98,134.3119762,675.9724678,TRUE,FALSE
99,120.8864974,1016.668514,TRUE,FALSE
100,119.7130909,219.1256486,FALSE,TRUE
101,174.8186797,212.7752656,FALSE,FALSE
102,93.65775062,1566.890291,TRUE,FALSE
103,151.9437304,1733.133561,TRUE,FALSE
104,194.4260047,602.2645396,TRUE,FALSE
105,140.2178712,,TRUE,FALSE
106,183.3469521,,TRUE,FALSE
107,139.3840363,,TRUE,FALSE
108,78.2067031,,TRUE,FALSE
109,197.9436778,1125.440877,TRUE,TRUE
110,172.6602429,643.7783282,TRUE,FALSE
111,173.0287522,158.8396005,FALSE,FALSE
112,197.6653293,777.2082867,TRUE,TRUE
113,133.4837908,151.3924437,FALSE,FALSE
114,121.4914417,,TRUE,FALSE
115,130.1719636,992.3087358,TRUE,FALSE
116,106.0652821,872.0029593,TRUE,FALSE
117,143.8979847,108.3199693,FALSE,FALSE
118,116.123268,139.6248774,FALSE,FALSE
119,102.1342143,128.7997566,FALSE,FALSE
120,69.86095149,175.9171436,FALSE,FALSE
121,101.4763602,,TRUE,FALSE
122,147.0431378,165.1537971,FALSE,TRUE
123,102.5830556,,TRUE,FALSE
124,182.7197024,1104.662262,TRUE,FALSE
125,135.3862938,191.5147423,FALSE,TRUE
126,193.2332539,184.8191267,FALSE,FALSE
127,104.6983863,175.116587,FALSE,TRUE
128,181.8408758,557.0469597,TRUE,FALSE
129,111.361319,92.74475265,FALSE,FALSE
130,154.661105,1683.197722,TRUE,FALSE
131,130.4348412,174.3866249,FALSE,FALSE
132,131.5175409,2346.809384,TRUE,FALSE
133,218.0538881,,TRUE,FALSE
134,160.2332606,135.7993668,FALSE,FALSE
135,171.5376517,628.6199509,TRUE,FALSE
136,125.9672743,1360.867002,TRUE,FALSE
137,147.2453941,,TRUE,FALSE
138,212.5526674,188.527263,FALSE,FALSE
139,118.1330388,1032.183874,TRUE,FALSE
140,179.9700648,2267.767258,TRUE,FALSE
141,136.6930953,432.9385668,TRUE,FALSE
142,83.99159771,556.2076947,TRUE,FALSE
143,120.7161986,106.5236432,FALSE,FALSE
144,122.292588,123.6543689,FALSE,TRUE
145,114.8730511,114.3427718,FALSE,FALSE
146,144.6615336,2699.15631,TRUE,FALSE
147,121.7369284,156.6219477,FALSE,TRUE
148,168.4415879,121.5484624,FALSE,FALSE
149,112.1459499,,TRUE,FALSE
150,207.1725423,2317.988129,TRUE,FALSE
151,131.5096232,140.1244714,FALSE,FALSE
152,139.3760583,935.0892728,TRUE,TRUE
153,93.683715,1521.658861,TRUE,FALSE
154,114.4521371,139.5915102,FALSE,FALSE
155,121.955368,1235.734439,TRUE,FALSE
156,119.862123,592.5514489,TRUE,FALSE
157,178.8616292,155.5883399,FALSE,TRUE
158,131.499067,,TRUE,TRUE
159,205.5201401,185.0232502,FALSE,FALSE
160,148.4905935,146.7433445,FALSE,FALSE
161,136.464103,445.1688641,TRUE,FALSE
162,172.1187061,591.0079721,TRUE,FALSE
163,208.0018154,201.3257919,FALSE,TRUE
164,190.6133977,191.7591874,FALSE,FALSE
165,150.5247085,,TRUE,FALSE
166,162.5912818,1998.098557,TRUE,FALSE
167,134.3214432,88.20170902,FALSE,FALSE
168,210.824118,212.2027253,FALSE,FALSE
169,164.3192142,352.0587889,TRUE,FALSE
170,193.657227,,TRUE,FALSE
171,157.4630183,83.30778318,FALSE,FALSE
172,153.9901856,136.343537,FALSE,FALSE
173,93.48559378,1047.920939,TRUE,FALSE
174,115.8247195,,TRUE,FALSE
175,126.8465788,449.7690351,TRUE,FALSE
176,144.2682023,,TRUE,FALSE
177,138.1301104,174.5493926,FALSE,FALSE
178,182.967995,205.8105636,FALSE,FALSE
179,142.18705,569.908935,TRUE,FALSE
180,140.4130689,97.04873357,FALSE,FALSE
181,149.6008092,809.5245108,TRUE,FALSE
182,67.21248538,794.8822156,TRUE,TRUE
183,226.1106164,673.7756761,TRUE,FALSE
184,146.0498297,653.0124982,TRUE,FALSE
185,78.56987149,163.943321,FALSE,FALSE
186,83.5133832,641.6798481,TRUE,FALSE
187,115.6933455,191.7197674,FALSE,FALSE
188,150.1113717,,TRUE,FALSE
189,186.2241482,1366.491446,TRUE,FALSE
190,128.8013165,1094.369458,TRUE,FALSE
191,156.581759,180.9690833,FALSE,TRUE
192,148.3359374,1494.388503,TRUE,FALSE
193,124.9257924,451.0585061,TRUE,FALSE
194,196.0170461,182.8140578,FALSE,FALSE
195,122.3345859,,TRUE,FALSE
196,131.2472668,180.5419386,FALSE,FALSE
197,139.1193698,759.1380824,TRUE,FALSE
198,179.052463,1114.379978,TRUE,FALSE
199,133.2819994,167.6132946,FALSE,FALSE
200,141.5401965,105.84586,FALSE,FALSE
201,154.0587101,118.4717412,FALSE,FALSE
202,114.3283667,156.8156618,FALSE,FALSE
203,95.76442458,943.6519551,TRUE,FALSE
204,134.2772448,1850.325791,TRUE,FALSE
205,142.435956,518.5024763,TRUE,FALSE
206,120.3302254,556.2793851,TRUE,FALSE
207,132.6977851,160.9817187,FALSE,FALSE
208,129.629585,760.4002487,TRUE,TRUE
209,98.64131408,,TRUE,FALSE
210,156.5453664,212.9923985,FALSE,FALSE
211,108.031363,551.7073332,TRUE,FALSE
212,82.7234651,,TRUE,FALSE
213,125.0462455,140.1183331,FALSE,FALSE
214,111.2703541,803.3873648,TRUE,FALSE
215,85.62490877,129.8940348,FALSE,TRUE
216,138.9071114,,TRUE,FALSE
217,162.5224932,,TRUE,TRUE
218,103.121597,900.1286057,TRUE,FALSE
219,149.9058275,164.2088166,FALSE,TRUE
220,219.7886053,,TRUE,FALSE
221,80.76721153,132.1106955,FALSE,FALSE
222,180.0611022,668.0313187,TRUE,FALSE
223,127.4693611,363.4226663,TRUE,FALSE
224,162.932019,1131.85752,TRUE,FALSE
225,132.8265407,631.8917995,TRUE,FALSE
226,187.3544211,142.5010666,FALSE,FALSE
227,128.1647474,1255.41906,TRUE,FALSE
228,132.4717091,182.4829,FALSE,FALSE
229,122.3209444,606.8983259,TRUE,TRUE
230,161.8625015,155.7560945,FALSE,FALSE
231,164.4977313,205.5267211,FALSE,FALSE
232,204.3150792,163.2658565,FALSE,FALSE
233,108.0487126,81.49549322,FALSE,FALSE
234,164.6710716,1028.930962,TRUE,FALSE
235,103.6868123,698.4542947,TRUE,FALSE
236,122.181765,76.6645291,FALSE,FALSE
237,85.10568247,307.2499862,TRUE,FALSE
238,161.6825564,154.3302939,FALSE,FALSE
239,187.417217,699.2415652,TRUE,FALSE
240,88.18775471,939.7277921,TRUE,FALSE
241,118.6896452,112.4689667,FALSE,FALSE
242,95.83145558,1070.835753,TRUE,FALSE
243,196.7540056,212.3170236,FALSE,FALSE
244,130.7731046,1533.935078,TRUE,FALSE
245,182.8109467,,TRUE,FALSE
246,119.9005893,736.6778568,TRUE,FALSE
247,212.568432,192.6126171,FALSE,FALSE
248,115.625025,,TRUE,FALSE
249,131.6307699,1082.545299,TRUE,FALSE
250,95.57585966,164.1447113,FALSE,FALSE
251,168.0125516,154.3180197,FALSE,FALSE
252,116.5661686,1003.384928,TRUE,FALSE
253,163.7330834,166.3442337,FALSE,TRUE
254,115.8011583,,TRUE,FALSE
255,105.6672835,,TRUE,FALSE
256,115.8444461,153.0909295,FALSE,FALSE
257,135.2249682,113.104886,FALSE,FALSE
258,123.535102,105.674031,FALSE,FALSE
259,140.4800916,173.4511057,FALSE,FALSE
260,118.3609002,186.9957014,FALSE,TRUE
261,155.5810797,521.1079109,TRUE,FALSE
262,122.6234195,805.4584756,TRUE,FALSE
263,150.557086,,TRUE,FALSE
264,77.02592206,1334.531937,TRUE,FALSE
265,125.772994,,TRUE,FALSE
266,144.8671781,,TRUE,FALSE
267,104.5871524,2435.257413,TRUE,TRUE
268,90.39007656,,TRUE,FALSE
269,145.1296511,143.3539309,FALSE,FALSE
270,101.8123433,786.0808615,TRUE,FALSE
271,78.52156357,173.8020769,FALSE,FALSE
272,181.2416831,197.3846015,FALSE,FALSE
273,160.0865081,675.2798544,TRUE,FALSE
274,205.8244734,,TRUE,FALSE
275,86.65765772,151.1517866,FALSE,FALSE
276,147.5947703,189.0617677,FALSE,TRUE
277,156.2207479,135.3483637,FALSE,FALSE
278,156.5915017,198.2191173,FALSE,FALSE
279,163.8899351,,TRUE,TRUE
280,61.61554818,129.1598665,FALSE,FALSE
281,144.7505903,169.3651416,FALSE,TRUE
282,131.5296338,193.9684904,FALSE,TRUE
283,138.727495,991.66438,TRUE,FALSE
284,155.6164014,144.7677003,FALSE,FALSE
285,108.2021937,1007.083437,TRUE,FALSE
286,138.8286908,716.2226365,TRUE,TRUE
287,188.789858,,TRUE,FALSE
288,191.0841599,1178.12033,TRUE,FALSE
289,160.8196911,760.7690431,TRUE,FALSE
290,170.0246023,195.0213948,FALSE,FALSE
291,71.49560648,154.7204701,FALSE,FALSE
292,131.476448,,TRUE,TRUE
293,126.3334551,543.6508405,TRUE,FALSE
294,188.7122113,676.6964164,TRUE,TRUE
295,151.2576286,152.6808634,FALSE,FALSE
296,191.7679516,205.3108446,FALSE,FALSE
297,200.4957068,776.9866504,TRUE,FALSE
298,188.3902556,207.6814209,FALSE,FALSE
299,105.3598748,171.9666847,FALSE,FALSE
300,175.9685154,189.2240458,FALSE,TRUE
301,116.0283877,1471.172839,TRUE,FALSE
302,135.3633359,143.034456,FALSE,FALSE
303,183.3871945,174.826571,FALSE,FALSE
304,135.706785,115.1936204,FALSE,FALSE
305,97.91952119,152.9700411,FALSE,FALSE
306,152.8993069,152.804824,FALSE,FALSE
307,156.3575664,161.4547816,FALSE,TRUE
308,148.2205465,105.4035724,FALSE,FALSE
309,158.1106519,143.9225456,FALSE,FALSE
310,102.2526603,70.86548219,FALSE,FALSE
311,130.2557237,435.298275,TRUE,FALSE
312,155.0651567,993.0654011,TRUE,FALSE
313,124.9477971,989.0853693,TRUE,FALSE
314,194.7626122,1107.14613,TRUE,FALSE
315,185.9431292,223.4181363,FALSE,FALSE
316,103.7515032,156.7592523,FALSE,FALSE
317,181.0390996,140.6396774,FALSE,FALSE
318,129.278537,721.7504954,TRUE,FALSE
319,176.3466815,,TRUE,FALSE
320,125.2110352,553.1187324,TRUE,FALSE
321,152.7047157,340.9846352,TRUE,FALSE
322,192.8998298,955.4811491,TRUE,TRUE
323,86.63930969,187.3340242,FALSE,FALSE
324,126.4527976,180.5973818,FALSE,FALSE
325,146.4922652,1003.857893,TRUE,FALSE
326,195.3085446,1125.185723,TRUE,TRUE
327,178.5298744,169.6732618,FALSE,FALSE
328,166.0088882,,TRUE,TRUE
329,140.8647969,,TRUE,FALSE
330,163.5000082,1002.685386,TRUE,FALSE
331,110.1963221,451.0774717,TRUE,FALSE
332,145.6563065,139.3330694,FALSE,FALSE
333,118.5340222,,TRUE,FALSE
334,178.7242599,,TRUE,FALSE
335,111.6926282,110.2075978,FALSE,FALSE
336,190.5213071,743.0184901,TRUE,TRUE
337,153.2775496,173.1186756,FALSE,TRUE
338,111.5370215,80.24955084,FALSE,FALSE
339,137.3340872,147.776858,FALSE,FALSE
340,141.7642853,,TRUE,FALSE
341,135.8951583,,TRUE,FALSE
342,160.6025975,180.6672774,FALSE,TRUE
343,137.7024438,111.9534069,FALSE,FALSE
344,102.6870102,856.5425027,TRUE,FALSE
345,139.8931088,958.3879154,TRUE,FALSE
346,143.0832442,166.3802573,FALSE,TRUE
347,104.9218157,705.9542478,TRUE,FALSE
348,58.5950613,152.7109313,FALSE,FALSE
349,179.0055454,447.0852327,TRUE,FALSE
350,157.4525697,202.634254,FALSE,FALSE
351,199.3644256,166.384935,FALSE,FALSE
352,145.8156019,333.5711016,TRUE,FALSE
353,124.8795825,327.5886267,TRUE,FALSE
354,116.9921581,,TRUE,FALSE
355,110.5339375,144.0574319,FALSE,FALSE
356,163.6767379,180.5700968,FALSE,TRUE
357,133.9279154,127.6144285,FALSE,FALSE
358,128.0403968,,TRUE,FALSE
359,158.357997,,TRUE,TRUE
360,162.5432121,137.3792974,FALSE,FALSE
361,101.9889996,132.7331966,FALSE,FALSE
362,153.8164881,181.1929919,FALSE,TRUE
363,143.5488897,,TRUE,FALSE
364,139.3242704,73.54417179,FALSE,FALSE
365,129.2831001,,TRUE,FALSE
366,209.8751363,,TRUE,FALSE
367,210.9135199,347.1776664,TRUE,FALSE
368,130.3693305,,TRUE,TRUE
369,143.8553981,1069.845741,TRUE,FALSE
370,185.0147483,178.4945885,FALSE,FALSE
371,123.4622584,173.0978993,FALSE,FALSE
372,107.4454316,1384.536905,TRUE,FALSE
373,143.5630846,1450.089565,TRUE,FALSE
374,154.2693913,106.6909716,FALSE,FALSE
375,155.0948654,450.1301797,TRUE,FALSE
376,99.02691963,109.3266202,FALSE,FALSE
377,180.1917651,201.1688185,FALSE,FALSE
378,87.95903282,157.3645157,FALSE,FALSE
379,116.1017323,763.4021442,TRUE,FALSE
380,85.44481295,146.9125045,FALSE,FALSE
381,105.1618702,1604.738426,TRUE,FALSE
382,158.3491397,1072.396369,TRUE,FALSE
383,132.6546463,389.2951072,TRUE,TRUE
384,91.74090546,171.4922786,FALSE,FALSE
385,116.4826875,148.5594097,FALSE,FALSE
386,121.1057775,142.1578775,FALSE,FALSE
387,131.3488735,139.8392268,FALSE,FALSE
388,87.63356487,980.2916452,TRUE,FALSE
389,127.9951863,118.0491228,FALSE,FALSE
390,166.8365569,,TRUE,TRUE
391,183.4555813,198.3780266,FALSE,FALSE
392,212.5455942,908.8031897,TRUE,FALSE
393,211.1362403,173.9282702,FALSE,FALSE
394,165.9022606,,TRUE,TRUE
395,193.4027096,170.3880485,FALSE,FALSE
396,147.6305178,890.582383,TRUE,FALSE
397,103.3736691,114.1299561,FALSE,FALSE
398,159.7520016,203.0865757,FALSE,FALSE
399,140.9161169,1332.617324,TRUE,FALSE
400,112.4700155,1116.006052,TRUE,FALSE
401,173.9360646,134.6893779,FALSE,FALSE
402,175.1728152,1045.300411,TRUE,FALSE
403,163.1137372,165.3079575,FALSE,TRUE
404,86.62065925,1399.01963,TRUE,TRUE
405,159.4652399,158.9151044,FALSE,FALSE
406,122.2286442,1073.299985,TRUE,FALSE
407,131.522058,166.1928819,FALSE,FALSE
408,118.1405612,943.6328031,TRUE,FALSE
409,120.165778,162.0946908,FALSE,FALSE
410,141.2615657,732.5651032,TRUE,TRUE
411,194.3774772,195.0685167,FALSE,FALSE
412,98.49152235,140.5252884,FALSE,FALSE
413,76.44197277,870.6012088,TRUE,FALSE
414,103.7557703,638.7817333,TRUE,FALSE
415,112.0280143,70.76621769,FALSE,FALSE
416,82.40447933,332.5296491,TRUE,FALSE
417,222.0071811,570.180617,TRUE,FALSE
418,152.2684234,215.9034256,FALSE,FALSE
419,142.4552734,153.0287485,FALSE,TRUE
420,94.540176,,TRUE,FALSE
421,132.7006635,146.0390957,FALSE,FALSE
422,118.6091016,1619.931786,TRUE,FALSE
423,152.5746676,139.2899763,FALSE,FALSE
424,91.91599869,1263.558019,TRUE,FALSE
425,64.4307319,99.44802053,FALSE,FALSE
426,126.1346517,181.6650986,FALSE,FALSE
427,158.8113542,332.1249879,TRUE,FALSE
428,223.0551016,192.9112165,FALSE,FALSE
429,154.6596019,162.8666615,FALSE,TRUE
430,104.2890995,528.6665143,TRUE,FALSE
431,120.6953372,86.45496585,FALSE,FALSE
432,151.829038,910.2645485,TRUE,FALSE
433,154.9440918,164.9768739,FALSE,TRUE
434,168.2908637,713.6326827,TRUE,TRUE
435,93.77941979,,TRUE,FALSE
436,143.3558279,312.504031,TRUE,FALSE
437,149.8235151,1471.781104,TRUE,TRUE
438,199.8794928,243.2816458,FALSE,TRUE
439,152.2707979,376.1514056,TRUE,FALSE
440,171.748089,112.6133783,FALSE,FALSE
441,190.53344,158.2965375,FALSE,TRUE
442,144.850646,,TRUE,FALSE
443,156.1928572,147.8467794,FALSE,FALSE
444,169.5347489,203.2602314,FALSE,FALSE
445,122.5363907,82.77022844,FALSE,FALSE
446,104.9053244,153.7890175,FALSE,FALSE
447,122.7599401,1285.190787,TRUE,FALSE
448,63.91638463,735.8776271,TRUE,FALSE
449,178.5803537,1141.830053,TRUE,FALSE
450,164.4309658,,TRUE,TRUE
451,220.79221,692.9681041,TRUE,FALSE
452,74.02424925,168.2852289,FALSE,FALSE
453,156.2491676,189.8842692,FALSE,FALSE
454,198.0702605,187.5730807,FALSE,FALSE
455,159.2902029,905.3204576,TRUE,TRUE
456,170.0153783,166.0086964,FALSE,FALSE
457,162.6787521,1250.986137,TRUE,FALSE
458,121.7611227,122.8759867,FALSE,TRUE
459,71.51704797,887.4073035,TRUE,FALSE
460,127.5335398,1742.181773,TRUE,FALSE
461,107.4854062,135.9653927,FALSE,FALSE
462,101.3508363,,TRUE,FALSE
463,137.0939135,181.3979446,FALSE,FALSE
464,173.5705899,206.0192311,FALSE,FALSE
465,149.8274701,871.2178401,TRUE,FALSE
466,124.8885248,1031.023759,TRUE,FALSE
467,216.2308657,,TRUE,FALSE
468,157.9366465,151.2008369,FALSE,FALSE
469,131.7706212,,TRUE,TRUE
470,166.698039,,TRUE,TRUE
471,93.59502141,,TRUE,FALSE
472,153.0014567,648.2657547,TRUE,FALSE
473,134.3436419,465.8546323,TRUE,TRUE
474,151.5381117,160.9224229,FALSE,TRUE
475,179.8250454,142.9608244,FALSE,FALSE
476,117.1380247,113.744639,FALSE,FALSE
477,82.1476362,1025.652856,TRUE,FALSE
478,104.7945657,1546.377057,TRUE,FALSE
479,226.0975033,790.0797622,TRUE,TRUE
480,159.7428254,,TRUE,TRUE
481,114.8436008,769.4336911,TRUE,FALSE
482,212.1172731,183.6380937,FALSE,FALSE
483,97.38266482,146.4497032,FALSE,FALSE
484,113.9461977,168.0732063,FALSE,FALSE
485,97.20568589,318.7301226,TRUE,FALSE
486,147.2352555,1081.470197,TRUE,FALSE
487,142.5420419,516.2773722,TRUE,FALSE
488,141.9952488,146.2749516,FALSE,FALSE
489,158.0670382,432.3194843,TRUE,FALSE
490,162.4365904,775.0876318,TRUE,FALSE
491,186.8060765,181.5297533,FALSE,FALSE
492,104.35964,146.0692576,FALSE,FALSE
493,127.9778566,717.7802703,TRUE,FALSE
494,107.247459,150.754567,FALSE,FALSE
495,113.0176001,350.2632795,TRUE,FALSE
496,135.3614745,119.5997339,FALSE,FALSE
497,79.47157019,131.8180938,FALSE,FALSE
498,100.3580352,332.0631482,TRUE,FALSE
499,165.4583119,1001.104184,TRUE,FALSE
500,97.11961756,174.1902591,FALSE,FALSE
501,133.374612,153.8396101,FALSE,FALSE
502,167.3459777,876.5178316,TRUE,FALSE
503,114.7431099,,TRUE,FALSE
504,70.21043967,840.7594525,TRUE,FALSE
505,80.27973181,324.5422303,TRUE,FALSE
506,100.7626773,335.5821825,TRUE,FALSE
507,178.6370994,992.4307295,TRUE,FALSE
508,92.9001258,,TRUE,FALSE
509,118.4900849,,TRUE,FALSE
510,141.3455269,666.754416,TRUE,TRUE
511,128.9419412,1306.254131,TRUE,FALSE
512,160.4691803,65.95610354,FALSE,FALSE
513,122.326071,149.5579652,FALSE,FALSE
514,74.88451613,,TRUE,FALSE
515,79.16037896,,TRUE,FALSE
516,101.7658909,448.3966339,TRUE,FALSE
517,105.6610903,127.6510999,FALSE,FALSE
518,151.4244744,1087.740347,TRUE,FALSE
519,137.1158223,145.7386274,FALSE,FALSE
520,119.0657062,103.2879564,FALSE,FALSE
521,186.1443998,450.4286858,TRUE,FALSE
522,135.4739285,666.6387239,TRUE,FALSE
523,104.7930628,110.1351619,FALSE,FALSE
524,100.8834773,,TRUE,FALSE
525,114.3151195,1026.177656,TRUE,FALSE
526,143.4853478,156.0469673,FALSE,TRUE
527,137.9557847,,TRUE,FALSE
528,113.6332687,150.5382036,FALSE,FALSE
529,97.72530311,1022.15186,TRUE,FALSE
530,190.3635274,457.2667629,TRUE,FALSE
531,194.494642,158.748875,FALSE,FALSE
532,141.1810334,603.0100209,TRUE,FALSE
533,100.0844527,910.3945194,TRUE,FALSE
534,232.06329,167.9411942,FALSE,FALSE
535,160.9417271,486.9024748,TRUE,FALSE
536,142.3103016,,TRUE,FALSE
537,151.3788016,1870.205204,TRUE,TRUE
538,145.3968106,173.3719423,FALSE,TRUE
539,118.6299885,726.8643851,TRUE,FALSE
540,217.6600551,160.4344536,FALSE,FALSE
541,200.2637201,1925.048692,TRUE,FALSE
542,101.7553956,1022.390644,TRUE,FALSE
543,142.3916779,888.0590267,TRUE,FALSE
544,113.6689007,95.83874296,FALSE,FALSE
545,150.5493564,,TRUE,FALSE
546,106.2646205,885.3163238,TRUE,FALSE
547,148.0479347,163.6572683,FALSE,TRUE
548,155.0863784,397.9547074,TRUE,FALSE
549,139.4150532,136.4415433,FALSE,FALSE
550,159.7208518,165.0352492,FALSE,TRUE
551,233.4678605,1054.109044,TRUE,TRUE
552,141.2170264,132.5004837,FALSE,FALSE
553,175.561806,216.3558213,FALSE,FALSE
554,153.874445,739.5038204,TRUE,FALSE
555,132.3007658,142.0602831,FALSE,FALSE
556,114.9436014,497.6123881,TRUE,FALSE
557,149.5470555,170.8790153,FALSE,TRUE
558,142.3344849,157.4155313,FALSE,TRUE
559,138.810753,411.1887385,TRUE,TRUE
560,116.5120222,639.4349882,TRUE,FALSE
561,132.7243532,131.3025969,FALSE,FALSE
562,169.9986363,177.302078,FALSE,TRUE
563,196.6961865,169.4225571,FALSE,FALSE
564,90.85416727,142.4710804,FALSE,FALSE
565,146.0847048,183.5737322,FALSE,TRUE
566,146.3170828,180.4761713,FALSE,TRUE
567,125.2046303,,TRUE,FALSE
568,135.6759014,715.0810587,TRUE,TRUE
569,182.6450133,728.8602986,TRUE,FALSE
570,169.3806349,150.5126135,FALSE,FALSE
571,96.89149748,123.8751365,FALSE,FALSE
572,85.66760363,840.5924286,TRUE,FALSE
573,97.39869158,162.1438986,FALSE,FALSE
574,190.8125871,799.8151532,TRUE,FALSE
575,146.4531895,169.2966208,FALSE,TRUE
576,139.8946652,379.3031147,TRUE,FALSE
577,118.5062589,845.1493125,TRUE,FALSE
578,97.94467661,153.0601962,FALSE,FALSE
579,132.7918542,,TRUE,TRUE
580,169.2030142,509.8978015,TRUE,FALSE
581,88.75262317,802.7291298,TRUE,FALSE
582,167.5968013,201.944787,FALSE,FALSE
583,205.4582296,177.7981383,FALSE,FALSE
584,98.76856772,845.4980025,TRUE,FALSE
585,118.6531159,158.3913677,FALSE,FALSE
586,156.92921,815.1602372,TRUE,FALSE
587,115.1180634,100.3193543,FALSE,FALSE
588,100.870756,1256.18978,TRUE,FALSE
589,157.1727542,131.1288052,FALSE,FALSE
590,140.2969524,2514.471337,TRUE,FALSE
591,168.4542331,326.812198,TRUE,FALSE
592,108.1772669,1670.350308,TRUE,FALSE
593,112.4375821,187.6611124,FALSE,FALSE
594,141.1071243,158.7673048,FALSE,TRUE
595,116.7806531,196.025277,FALSE,FALSE
596,137.3651712,1144.775807,TRUE,FALSE
597,120.7983278,485.242947,TRUE,FALSE
598,121.4190398,71.63858431,FALSE,FALSE
599,86.55778305,1545.3922,TRUE,FALSE
600,112.9709306,101.3836584,FALSE,FALSE
601,124.3671669,126.405883,FALSE,FALSE
602,136.5321216,162.8187664,FALSE,FALSE
