,Mystery_Data_X,Mystery_Data_Y,Modified,Model,CHECKING
100,91.11889092,124.3541377,FALSE,TRUE,FALSE
101,122.5106089,112.9251501,FALSE,TRUE,FALSE
102,189.0015044,,TRUE,FALSE,FALSE
103,147.1954869,118.1679905,FALSE,TRUE,FALSE
104,58.07307398,891.8510294,TRUE,TRUE,TRUE
105,143.0323718,184.7965119,FALSE,TRUE,FALSE
106,145.9997082,94.6624422,FALSE,FALSE,TRUE
107,168.1527883,135.4788538,FALSE,FALSE,TRUE
108,169.3974652,116.0827129,FALSE,TRUE,FALSE
109,164.7688242,145.4608236,FALSE,TRUE,FALSE
110,115.8248024,1124.756849,TRUE,TRUE,TRUE
111,144.4930037,764.0648465,TRUE,FALSE,FALSE
112,108.8362708,171.6308241,FALSE,TRUE,FALSE
113,123.0269265,354.154036,TRUE,FALSE,FALSE
114,175.7298029,,TRUE,TRUE,TRUE
115,149.4583812,141.8074613,FALSE,FALSE,TRUE
116,99.88262098,709.9000879,TRUE,TRUE,TRUE
117,122.4516371,381.9200255,TRUE,FALSE,FALSE
118,133.3716237,,TRUE,TRUE,TRUE
119,69.44991877,135.8417137,FALSE,TRUE,FALSE
120,107.2183126,125.5802862,FALSE,TRUE,FALSE
121,171.8570692,227.5740075,FALSE,TRUE,FALSE
122,91.53496767,94.70300347,FALSE,TRUE,FALSE
123,116.4793768,148.014112,FALSE,TRUE,FALSE
124,119.0552275,155.9789736,FALSE,FALSE,TRUE
125,95.68777082,128.5408766,FALSE,TRUE,FALSE
126,130.3043646,144.2541781,FALSE,FALSE,TRUE
127,105.9691566,1544.728207,TRUE,TRUE,TRUE
128,138.5177476,773.3352839,TRUE,FALSE,FALSE
129,151.3485123,151.158064,FALSE,FALSE,TRUE
130,105.8925963,85.48926167,FALSE,TRUE,FALSE
131,137.9810313,122.9412276,FALSE,FALSE,TRUE
132,144.9090395,87.47502726,FALSE,FALSE,TRUE
133,199.9016938,231.6773202,FALSE,TRUE,FALSE
134,154.5372383,839.8649048,TRUE,FALSE,FALSE
135,120.392129,172.4315458,FALSE,TRUE,FALSE
136,188.5472134,124.8738299,FALSE,FALSE,TRUE
137,178.3880352,121.7873329,FALSE,TRUE,FALSE
138,160.2391929,160.6771758,FALSE,FALSE,TRUE
139,159.6451233,119.4366734,FALSE,FALSE,TRUE
140,170.1280786,74.50002482,FALSE,FALSE,TRUE
141,115.5511906,108.8437619,FALSE,FALSE,TRUE
142,130.2863503,159.5690712,FALSE,FALSE,TRUE
143,146.2659118,160.7928542,FALSE,FALSE,TRUE
144,141.0621214,142.0734999,FALSE,FALSE,TRUE
145,97.05353197,,TRUE,TRUE,TRUE
146,142.3123309,85.84337981,FALSE,FALSE,TRUE
147,125.8431932,98.25590464,FALSE,FALSE,TRUE
148,165.2579998,128.0898456,FALSE,TRUE,FALSE
149,127.7913175,185.4292035,FALSE,TRUE,FALSE
150,156.479082,161.515024,FALSE,TRUE,FALSE
151,153.8193027,,TRUE,FALSE,FALSE
152,146.7297197,1004.422051,TRUE,FALSE,FALSE
153,120.9927609,142.4675637,FALSE,FALSE,TRUE
154,146.5090723,172.080087,FALSE,TRUE,FALSE
155,119.2246957,132.2614333,FALSE,FALSE,TRUE
156,75.7201795,,TRUE,FALSE,FALSE
157,185.0892039,159.921308,FALSE,FALSE,TRUE
158,152.8866521,82.129987,FALSE,FALSE,TRUE
159,143.6544009,129.7279997,FALSE,FALSE,TRUE
160,152.0679139,1666.91125,TRUE,TRUE,TRUE
161,93.29824685,169.0979144,FALSE,FALSE,TRUE
162,101.4183968,159.4373346,FALSE,TRUE,FALSE
163,131.5432458,165.7793236,FALSE,FALSE,TRUE
164,127.9208572,127.3089568,FALSE,TRUE,FALSE
165,139.1145738,143.7365666,FALSE,TRUE,FALSE
166,110.7022622,833.0557145,TRUE,FALSE,FALSE
167,116.776437,594.2636396,TRUE,FALSE,FALSE
168,109.0550585,120.3147453,FALSE,TRUE,FALSE
169,154.0043355,133.4795107,FALSE,FALSE,TRUE
170,128.503446,108.4678974,FALSE,TRUE,FALSE
171,111.5357032,99.4881459,FALSE,FALSE,TRUE
172,154.9981088,168.4464112,FALSE,FALSE,TRUE
173,89.60773235,130.2198136,FALSE,FALSE,TRUE
174,127.0435169,161.788975,FALSE,TRUE,FALSE
175,123.6140089,147.8897874,FALSE,FALSE,TRUE
176,145.6522086,141.8416699,FALSE,FALSE,TRUE
177,164.0783662,164.412306,FALSE,FALSE,TRUE
178,94.59170541,539.6636568,TRUE,TRUE,TRUE
179,113.7183365,149.9822939,FALSE,TRUE,FALSE
180,116.6941033,106.3964233,FALSE,FALSE,TRUE
181,138.9074813,116.9933829,FALSE,FALSE,TRUE
182,135.1883796,172.6720126,FALSE,TRUE,FALSE
183,109.7982581,117.4335787,FALSE,FALSE,TRUE
184,128.248622,417.1053386,TRUE,FALSE,FALSE
185,72.69514889,168.69854,FALSE,FALSE,TRUE
186,141.156215,130.1861251,FALSE,FALSE,TRUE
187,124.0296525,173.0910595,FALSE,FALSE,TRUE
188,109.2218549,116.5354623,FALSE,FALSE,TRUE
189,153.0308357,116.0069923,FALSE,FALSE,TRUE
190,195.7162359,129.900507,FALSE,FALSE,TRUE
191,111.4775394,127.6339879,FALSE,FALSE,TRUE
192,118.4050229,1339.261084,TRUE,FALSE,FALSE
193,131.9680917,123.5190625,FALSE,FALSE,TRUE
194,125.5257363,132.9864795,FALSE,FALSE,TRUE
195,146.9962678,165.7775451,FALSE,TRUE,FALSE
196,167.2353495,194.9138189,FALSE,TRUE,FALSE
197,104.4302165,111.6933181,FALSE,FALSE,TRUE
198,101.0688999,140.918719,FALSE,FALSE,TRUE
199,147.952403,113.7947327,FALSE,FALSE,TRUE
200,154.7357813,123.7138366,FALSE,FALSE,TRUE
201,135.0749191,470.1569802,TRUE,FALSE,FALSE
202,118.7909587,120.7950325,FALSE,TRUE,FALSE
203,158.4397639,133.2467452,FALSE,FALSE,TRUE
204,181.4402267,127.605173,FALSE,TRUE,FALSE
205,155.0863519,2037.657812,TRUE,FALSE,FALSE
206,158.1974568,744.4252719,TRUE,TRUE,TRUE
207,106.0250408,153.6503442,FALSE,TRUE,FALSE
208,105.2469401,109.2556514,FALSE,FALSE,TRUE
209,85.59868785,211.5775701,FALSE,TRUE,FALSE
210,144.6862694,154.7289595,FALSE,TRUE,FALSE
211,65.39355353,147.9449903,FALSE,FALSE,TRUE
212,146.9658914,150.2089752,FALSE,FALSE,TRUE
213,168.8716953,121.9521083,FALSE,TRUE,FALSE
214,140.3037743,109.018382,FALSE,FALSE,TRUE
215,163.1658071,115.1237813,FALSE,FALSE,TRUE
216,137.8587522,,TRUE,TRUE,TRUE
217,95.68570772,113.7829092,FALSE,TRUE,FALSE
218,113.7815793,78.45634602,FALSE,FALSE,TRUE
219,149.0211764,112.4664306,FALSE,FALSE,TRUE
220,144.2439047,163.3435974,FALSE,TRUE,FALSE
221,162.2093246,120.4023065,FALSE,TRUE,FALSE
222,94.55946993,118.2970215,FALSE,TRUE,FALSE
223,122.0064078,92.76329925,FALSE,FALSE,TRUE
224,135.9400379,120.5746665,FALSE,FALSE,TRUE
225,138.5234894,139.6423974,FALSE,TRUE,FALSE
226,113.2533215,136.2063841,FALSE,FALSE,TRUE
227,145.8863841,93.86631857,FALSE,FALSE,TRUE
228,171.4361327,125.928991,FALSE,FALSE,TRUE
229,95.22899264,849.0259641,TRUE,TRUE,TRUE
230,127.5175358,84.67952027,FALSE,TRUE,FALSE
231,201.6267323,136.4850127,FALSE,FALSE,TRUE
232,105.4331547,245.4681644,TRUE,TRUE,TRUE
233,122.1830618,160.7559034,FALSE,TRUE,FALSE
234,135.4613075,92.02342869,FALSE,FALSE,TRUE
235,117.7796457,556.3365527,TRUE,TRUE,TRUE
236,121.0281031,129.4730949,FALSE,FALSE,TRUE
237,140.6648283,115.3284036,FALSE,FALSE,TRUE
238,125.7119877,117.2815248,FALSE,FALSE,TRUE
239,116.9542266,,TRUE,TRUE,TRUE
240,115.5136348,119.8742184,FALSE,TRUE,FALSE
241,109.9024286,188.9326774,FALSE,FALSE,TRUE
242,133.8546752,148.7632754,FALSE,FALSE,TRUE
243,140.3137224,399.1322634,TRUE,TRUE,TRUE
244,92.38498878,123.4070097,FALSE,FALSE,TRUE
245,111.863973,,TRUE,TRUE,TRUE
246,179.6290209,60.51883371,FALSE,TRUE,FALSE
247,190.1857669,187.1767964,FALSE,FALSE,TRUE
248,140.750107,,TRUE,FALSE,FALSE
249,134.1862079,972.1945081,TRUE,FALSE,FALSE
250,188.7567387,475.4840998,TRUE,TRUE,TRUE
251,147.6642112,157.3166017,FALSE,FALSE,TRUE
252,103.2017066,136.7411001,FALSE,TRUE,FALSE
253,124.0575691,97.95345169,FALSE,FALSE,TRUE
254,146.4520018,72.78522275,FALSE,FALSE,TRUE
255,131.2216409,101.3231861,FALSE,FALSE,TRUE
256,150.3571135,115.2835381,FALSE,FALSE,TRUE
257,116.4011036,160.5682926,FALSE,TRUE,FALSE
258,102.0541983,82.95894673,FALSE,FALSE,TRUE
259,104.0175545,134.9196893,FALSE,TRUE,FALSE
260,160.0438905,135.7677639,FALSE,FALSE,TRUE
261,163.7391503,151.3666435,FALSE,FALSE,TRUE
262,171.0833736,164.3691063,FALSE,FALSE,TRUE
263,129.690607,148.4611976,FALSE,FALSE,TRUE
264,168.4708143,96.40390483,FALSE,TRUE,FALSE
265,124.2917964,108.387907,FALSE,FALSE,TRUE
266,125.3250355,981.5687007,TRUE,TRUE,TRUE
267,145.5955378,167.7731351,FALSE,FALSE,TRUE
268,122.1524779,760.6778704,TRUE,FALSE,FALSE
269,172.1512523,937.7245749,TRUE,TRUE,TRUE
270,143.6352012,188.7226448,FALSE,TRUE,FALSE
271,89.85380713,,TRUE,TRUE,TRUE
272,141.8252373,133.1387321,FALSE,TRUE,FALSE
273,203.4671177,133.3915273,FALSE,FALSE,TRUE
274,121.0882232,87.37775067,FALSE,FALSE,TRUE
275,169.5856444,450.7925947,TRUE,FALSE,FALSE
276,99.20011008,141.4522777,FALSE,FALSE,TRUE
277,121.2519287,150.1357537,FALSE,TRUE,FALSE
278,124.3085378,538.4510482,TRUE,FALSE,FALSE
279,153.1839421,155.2803937,FALSE,FALSE,TRUE
280,105.5480804,133.1216956,FALSE,TRUE,FALSE
281,162.5673004,1819.207713,TRUE,TRUE,TRUE
282,102.7408312,111.2939442,FALSE,TRUE,FALSE
283,138.0622429,115.5412415,FALSE,FALSE,TRUE
284,175.315574,172.9571155,FALSE,FALSE,TRUE
285,160.2813167,128.9440603,FALSE,FALSE,TRUE
286,172.531036,124.9629977,FALSE,FALSE,TRUE
287,177.310085,123.0062616,FALSE,FALSE,TRUE
288,118.0605767,108.3647427,FALSE,FALSE,TRUE
289,196.6884568,138.7503935,FALSE,TRUE,FALSE
290,145.8605335,179.3509251,FALSE,FALSE,TRUE
291,127.5772576,470.0824339,TRUE,TRUE,TRUE
292,132.319243,180.2204113,FALSE,TRUE,FALSE
293,102.684734,221.2818791,FALSE,TRUE,FALSE
294,117.0123875,137.0234407,FALSE,FALSE,TRUE
295,143.5781283,140.0162035,FALSE,FALSE,TRUE
296,107.7781996,116.9271928,FALSE,TRUE,FALSE
297,149.832798,142.6829595,FALSE,TRUE,FALSE
298,121.441679,771.703839,TRUE,TRUE,TRUE
299,87.10542929,93.44309697,FALSE,TRUE,FALSE
300,171.2958875,153.6637476,FALSE,FALSE,TRUE
301,135.3051201,82.42634729,FALSE,FALSE,TRUE
302,126.2828257,101.5336898,FALSE,TRUE,FALSE
303,84.31474056,167.1027779,FALSE,FALSE,TRUE
304,104.6330292,184.5508855,FALSE,FALSE,TRUE
305,158.0726757,485.4259471,TRUE,TRUE,TRUE
306,150.266833,118.5822431,FALSE,TRUE,FALSE
307,171.6818375,159.4044064,FALSE,FALSE,TRUE
308,172.7521824,1043.864734,TRUE,FALSE,FALSE
309,139.163861,164.2503797,FALSE,FALSE,TRUE
310,150.2128453,147.4236397,FALSE,FALSE,TRUE
311,164.4110324,120.4964572,FALSE,FALSE,TRUE
312,110.4621087,121.6978298,FALSE,FALSE,TRUE
313,151.2539615,157.9514395,FALSE,TRUE,FALSE
314,90.42290991,156.6478528,FALSE,FALSE,TRUE
315,126.2277948,134.2414551,FALSE,TRUE,FALSE
316,126.3803406,107.3700244,FALSE,FALSE,TRUE
317,118.8728782,153.4510486,FALSE,TRUE,FALSE
318,147.0851356,162.8243255,FALSE,TRUE,FALSE
319,179.0146924,163.7347041,FALSE,TRUE,FALSE
320,189.403558,48.67766777,FALSE,TRUE,FALSE
321,139.1650374,137.7046062,FALSE,TRUE,FALSE
322,148.4926242,103.0640439,FALSE,TRUE,FALSE
323,132.6939938,160.6904836,FALSE,FALSE,TRUE
324,129.9461787,75.87978069,FALSE,FALSE,TRUE
325,108.7097685,129.6949168,FALSE,TRUE,FALSE
326,221.9242763,150.7688959,FALSE,TRUE,FALSE
327,152.2793982,122.995606,FALSE,TRUE,FALSE
328,108.6720013,101.578604,FALSE,FALSE,TRUE
329,163.8067873,89.2523195,FALSE,FALSE,TRUE
330,147.3727618,139.4515983,FALSE,FALSE,TRUE
331,152.6416243,178.0907491,FALSE,TRUE,FALSE
332,144.5786432,775.5080715,TRUE,TRUE,TRUE
333,111.2217074,79.48679728,FALSE,TRUE,FALSE
334,136.1820968,179.5079758,FALSE,FALSE,TRUE
335,159.7792282,1011.527073,TRUE,FALSE,FALSE
336,123.8119598,154.0794715,FALSE,TRUE,FALSE
337,127.465288,112.0798112,FALSE,FALSE,TRUE
338,138.3529501,84.52399551,FALSE,TRUE,FALSE
339,116.0090544,814.1770984,TRUE,TRUE,TRUE
340,143.2522209,,TRUE,TRUE,TRUE
341,171.74537,155.075189,FALSE,TRUE,FALSE
342,131.8886531,1055.646444,TRUE,TRUE,TRUE
343,138.6145658,119.3775364,FALSE,FALSE,TRUE
344,84.08031494,158.4430652,FALSE,FALSE,TRUE
345,159.9014944,154.7056902,FALSE,FALSE,TRUE
346,183.9130841,177.2353937,FALSE,FALSE,TRUE
347,151.8344663,819.5082424,TRUE,TRUE,TRUE
348,116.9033227,147.3966464,FALSE,FALSE,TRUE
349,119.5620113,105.2501584,FALSE,FALSE,TRUE
350,85.74842797,586.8678308,TRUE,TRUE,TRUE
351,157.6525932,93.77448673,FALSE,FALSE,TRUE
352,127.5481327,129.036432,FALSE,FALSE,TRUE
353,128.7120157,85.61479809,FALSE,FALSE,TRUE
354,137.7316667,137.8228438,FALSE,TRUE,FALSE
355,130.3562834,141.5068711,FALSE,FALSE,TRUE
356,156.8794041,165.2689101,FALSE,FALSE,TRUE
357,134.1204203,147.5539849,FALSE,FALSE,TRUE
358,165.119506,100.2681621,FALSE,FALSE,TRUE
359,168.3049692,107.5853548,FALSE,FALSE,TRUE
360,115.1458426,128.7612065,FALSE,FALSE,TRUE
361,172.9467061,156.9589992,FALSE,TRUE,FALSE
362,100.7575872,165.9715504,FALSE,TRUE,FALSE
363,118.8020938,110.2042867,FALSE,FALSE,TRUE
364,178.75014,160.1644619,FALSE,TRUE,FALSE
365,129.0121261,178.9342139,FALSE,FALSE,TRUE
366,100.5123433,142.8230497,FALSE,TRUE,FALSE
367,75.11370866,160.8857113,FALSE,TRUE,FALSE
368,201.2082981,95.0141775,FALSE,TRUE,FALSE
369,133.2949594,161.9475147,FALSE,TRUE,FALSE
370,77.50425884,100.2965102,FALSE,FALSE,TRUE
371,111.2988529,73.98316939,FALSE,FALSE,TRUE
372,156.5225568,577.5754249,TRUE,TRUE,TRUE
373,164.0037155,104.5848872,FALSE,FALSE,TRUE
374,98.23980129,177.3010779,FALSE,FALSE,TRUE
375,160.8636614,1135.514907,TRUE,TRUE,TRUE
376,126.1447904,126.6599824,FALSE,TRUE,FALSE
377,88.0335833,1096.308976,TRUE,TRUE,TRUE
378,108.0083552,911.8960991,TRUE,FALSE,FALSE
379,149.9861013,115.2829508,FALSE,FALSE,TRUE
380,91.70748525,140.248574,FALSE,FALSE,TRUE
381,137.1923021,96.33208306,FALSE,FALSE,TRUE
382,180.246053,135.8998613,FALSE,FALSE,TRUE
383,114.5991607,125.6242338,FALSE,TRUE,FALSE
384,114.2854668,103.6857574,FALSE,TRUE,FALSE
385,143.6980757,,TRUE,FALSE,FALSE
386,142.5813205,107.5519316,FALSE,FALSE,TRUE
387,133.3777784,86.86915708,FALSE,TRUE,FALSE
388,62.06917838,76.50424452,FALSE,TRUE,FALSE
389,170.1229026,134.4301337,FALSE,TRUE,FALSE
390,126.28588,704.8512121,TRUE,FALSE,FALSE
391,183.1202811,354.944587,TRUE,TRUE,TRUE
392,91.44437364,107.9103306,FALSE,TRUE,FALSE
393,97.6076596,156.3727864,FALSE,FALSE,TRUE
394,180.6516781,115.2765951,FALSE,FALSE,TRUE
395,148.4746399,916.9137872,TRUE,FALSE,FALSE
396,159.8582742,187.278629,FALSE,TRUE,FALSE
397,107.0454143,87.43581873,FALSE,FALSE,TRUE
398,132.5161616,121.8770686,FALSE,TRUE,FALSE
399,203.2476906,661.254352,TRUE,TRUE,TRUE
400,127.6311636,107.5051752,FALSE,FALSE,TRUE
401,161.7761221,122.8591528,FALSE,FALSE,TRUE
402,108.0719289,1006.009371,TRUE,TRUE,TRUE
403,146.6861452,140.8450799,FALSE,FALSE,TRUE
404,120.1949142,712.3953777,TRUE,FALSE,FALSE
405,128.2278384,108.5338806,FALSE,TRUE,FALSE
406,139.3389224,117.6068389,FALSE,FALSE,TRUE
407,132.0567024,,TRUE,TRUE,TRUE
408,157.1481104,127.7981567,FALSE,FALSE,TRUE
409,158.9673513,122.5570176,FALSE,TRUE,FALSE
410,144.4552209,143.8216502,FALSE,TRUE,FALSE
411,73.59453616,539.6586103,TRUE,TRUE,TRUE
412,146.3905155,137.0693549,FALSE,FALSE,TRUE
413,123.1153637,82.86505988,FALSE,FALSE,TRUE
414,167.5715981,145.3013838,FALSE,FALSE,TRUE
415,137.889761,159.1276623,FALSE,FALSE,TRUE
416,105.4385395,192.1774023,FALSE,TRUE,FALSE
417,126.8328463,155.5599623,FALSE,FALSE,TRUE
418,150.1804513,100.6905149,FALSE,FALSE,TRUE
419,147.7729468,131.3683179,FALSE,TRUE,FALSE
420,161.6244977,111.174394,FALSE,TRUE,FALSE
421,163.846854,122.758979,FALSE,TRUE,FALSE
422,131.6764311,92.42491318,FALSE,FALSE,TRUE
423,118.8248787,146.7559821,FALSE,TRUE,FALSE
424,116.8452776,208.4282445,FALSE,FALSE,TRUE
425,189.8069359,111.8292264,FALSE,TRUE,FALSE
426,161.9799041,,TRUE,FALSE,FALSE
427,163.712335,204.6131936,FALSE,TRUE,FALSE
428,131.4383146,956.26619,TRUE,TRUE,TRUE
429,71.35882621,455.8225079,TRUE,TRUE,TRUE
430,118.3318314,90.45895522,FALSE,FALSE,TRUE
431,160.6161186,88.61012395,FALSE,TRUE,FALSE
432,160.8765954,156.2776351,FALSE,TRUE,FALSE
433,144.6615957,372.2823053,TRUE,FALSE,FALSE
434,156.6897513,147.3450501,FALSE,TRUE,FALSE
435,83.84544753,398.912898,TRUE,FALSE,FALSE
436,154.0008632,132.5741384,FALSE,FALSE,TRUE
437,128.0579603,128.7217298,FALSE,FALSE,TRUE
438,77.87916055,178.8420058,FALSE,FALSE,TRUE
439,139.2021251,140.8626311,FALSE,FALSE,TRUE
440,136.4044937,179.4825752,FALSE,FALSE,TRUE
441,129.8827258,101.9736642,FALSE,FALSE,TRUE
442,95.17576777,134.9966528,FALSE,FALSE,TRUE
443,102.0160543,92.00770834,FALSE,FALSE,TRUE
444,165.104717,165.5846547,FALSE,FALSE,TRUE
445,126.8625678,160.1564703,FALSE,FALSE,TRUE
446,162.2652542,113.9708463,FALSE,FALSE,TRUE
447,166.6113954,161.1995278,FALSE,FALSE,TRUE
448,132.7267513,139.4049278,FALSE,FALSE,TRUE
449,139.0293528,137.838583,FALSE,FALSE,TRUE
450,135.6507575,112.7369062,FALSE,FALSE,TRUE
451,164.2845052,597.8231674,TRUE,FALSE,FALSE
452,117.1800911,500.4394073,TRUE,FALSE,FALSE
453,93.00969973,,TRUE,TRUE,TRUE
454,160.5938575,141.5087048,FALSE,FALSE,TRUE
455,166.758989,404.7772852,TRUE,TRUE,TRUE
456,158.419731,127.894944,FALSE,TRUE,FALSE
457,145.3057126,107.3617698,FALSE,FALSE,TRUE
458,118.7719483,133.4750769,FALSE,FALSE,TRUE
459,155.7575043,203.290936,FALSE,FALSE,TRUE
460,178.6726863,132.6134029,FALSE,FALSE,TRUE
461,117.5121766,128.0673636,FALSE,FALSE,TRUE
462,113.8422956,125.6694318,FALSE,TRUE,FALSE
463,109.2383886,172.9354871,FALSE,TRUE,FALSE
464,125.3457999,119.3016441,FALSE,FALSE,TRUE
465,162.5189629,646.7672257,TRUE,FALSE,FALSE
466,154.0196767,132.953976,FALSE,FALSE,TRUE
467,162.8875725,94.41580639,FALSE,FALSE,TRUE
468,82.67684767,830.9884383,TRUE,TRUE,TRUE
469,114.7458707,735.7203282,TRUE,FALSE,FALSE
470,82.26936411,123.5481224,FALSE,FALSE,TRUE
471,147.4167845,139.9600149,FALSE,FALSE,TRUE
472,188.3796126,85.72723447,FALSE,TRUE,FALSE
473,113.8422112,149.5942087,FALSE,FALSE,TRUE
474,160.7415977,599.444458,TRUE,FALSE,FALSE
475,115.2774802,408.1732482,TRUE,FALSE,FALSE
476,124.8453187,133.2776975,FALSE,TRUE,FALSE
477,140.5193814,,TRUE,TRUE,TRUE
478,146.8805877,119.3861079,FALSE,TRUE,FALSE
479,139.0989016,99.91259032,FALSE,TRUE,FALSE
480,152.6438769,149.5379533,FALSE,TRUE,FALSE
481,136.8963791,90.26729048,FALSE,FALSE,TRUE
482,131.7913639,114.0109311,FALSE,FALSE,TRUE
483,151.956536,149.9703836,FALSE,TRUE,FALSE
484,102.6006037,171.3017194,FALSE,TRUE,FALSE
485,119.012272,134.9612547,FALSE,FALSE,TRUE
486,126.5712808,101.8860012,FALSE,TRUE,FALSE
