,Mystery_Data_X,Mystery_Data_Y,Modified,Index
383,219.1284088,2441.900143,TRUE,0.515247963
384,162.1330913,128.6684408,FALSE,0.309148956
385,153.5449311,180.3466944,FALSE,0.308090728
386,173.9296728,190.8223458,FALSE,0.307869989
387,159.5919925,106.252985,FALSE,0.309544533
388,178.9283522,,TRUE,0
389,141.2015894,140.4809109,FALSE,0.308926164
390,142.9412975,149.1402229,FALSE,0.308767601
391,145.5022865,1004.227261,TRUE,0.338436568
392,111.8693408,,TRUE,0
393,206.8050899,203.8976105,FALSE,0.30758939
394,198.5182579,,TRUE,0
395,103.0574088,,TRUE,0
396,101.3642422,515.4979708,TRUE,0.33334427
397,186.0759213,,TRUE,0
398,117.5881069,446.2831892,TRUE,0.326884765
399,137.4127455,295.3759864,TRUE,0.310907467
400,186.6966339,,TRUE,0
401,194.5526086,172.7438802,FALSE,0.308261954
402,149.2430773,,TRUE,0
403,119.6554204,1890.280383,TRUE,0.417049289
404,220.5007668,950.1724251,TRUE,0.337134674
405,119.160438,129.0120713,FALSE,0.309144069
406,139.2605518,,TRUE,0
407,145.1853774,171.5658396,FALSE,0.308289194
408,183.4038728,,TRUE,0
409,188.6735498,,TRUE,0
410,104.248233,1107.908039,TRUE,0.344701109
411,98.82729352,1124.639358,TRUE,0.345975753
412,84.72281208,,TRUE,0
413,102.8898038,988.3541436,TRUE,0.338046098
414,170.1758632,,TRUE,0
415,84.11286917,1437.427586,TRUE,0.380774843
416,194.6493779,914.0754528,TRUE,0.33654318
417,144.1841963,170.0814383,FALSE,0.308324989
418,150.8820677,140.0462218,FALSE,0.308936167
419,109.9931318,1649.126731,TRUE,0.396961335
420,118.2926722,151.1580937,FALSE,0.308719107
421,95.09818078,739.9782213,TRUE,0.336537027
422,194.8409325,180.8667204,FALSE,0.308082132
423,111.5964841,209.8190171,FALSE,0.307475309
424,143.72011,113.91793,FALSE,0.309417286
425,149.8422412,,TRUE,0
426,157.881118,168.1840015,FALSE,0.308363007
427,114.0493461,,TRUE,0
428,144.8273107,85.95833312,FALSE,0.309906
429,154.0098124,313.6585933,TRUE,0.314737958
430,130.5217795,,TRUE,0
431,75.48871121,126.2540158,FALSE,0.309187526
432,246.5789812,198.2517764,FALSE,0.307714153
433,146.0535532,1367.977363,TRUE,0.37388027
434,110.2879536,,TRUE,0
435,194.4533526,225.362479,FALSE,0.307265992
436,87.568158,391.2190667,TRUE,0.326321665
437,121.1264517,175.8515537,FALSE,0.308187075
438,104.1032433,145.7684294,FALSE,0.308834493
439,172.7787287,134.4374946,FALSE,0.309048024
440,145.6550367,186.6743175,FALSE,0.307965598
441,96.84904936,1041.469855,TRUE,0.340142137
442,102.6044548,1352.134055,TRUE,0.372303601
443,166.4060364,577.8072813,TRUE,0.333442993
444,84.96744065,152.5606464,FALSE,0.308693289
445,199.3087534,,TRUE,0
446,114.4862371,916.6714554,TRUE,0.336547904
447,115.479484,783.1921185,TRUE,0.336166552
448,101.594763,,TRUE,0
449,90.0517525,1572.388658,TRUE,0.391753682
450,135.6563045,176.4808364,FALSE,0.308169186
451,120.1131879,,TRUE,0
452,204.6873425,784.8015453,TRUE,0.336187306
453,149.7686422,645.5052362,TRUE,0.337910817
454,175.5870725,194.5420727,FALSE,0.307793815
455,148.3502883,907.5830452,TRUE,0.336499741
456,151.8062159,,TRUE,0
457,137.6795373,154.1916522,FALSE,0.30865688
458,139.1083767,1149.458261,TRUE,0.348063429
459,173.8381877,154.625138,FALSE,0.308646831
460,235.1646769,202.5518198,FALSE,0.307616851
461,181.6492297,,TRUE,0
462,120.1043233,,TRUE,0
463,198.7504321,190.1521017,FALSE,0.307880902
464,134.3650485,1549.936896,TRUE,0.390120983
465,129.4944387,1329.706116,TRUE,0.37056154
466,144.3027333,363.963816,TRUE,0.327075556
467,97.95592154,,TRUE,0
468,110.6658262,520.8344476,TRUE,0.333276472
469,128.2707055,934.5871661,TRUE,0.33680139
470,154.5493565,638.204481,TRUE,0.337740183
471,121.238533,178.5297769,FALSE,0.308136183
472,80.0382178,1125.933475,TRUE,0.346099062
473,148.8055659,151.8546033,FALSE,0.3087068
474,133.7969839,173.2140931,FALSE,0.308249368
475,132.2827487,,TRUE,0
476,129.8698708,190.5354355,FALSE,0.307873789
477,158.961555,633.8951092,TRUE,0.337476372
478,150.3586934,,TRUE,0
479,162.7439495,160.5139221,FALSE,0.308512667
480,151.6349532,740.7863205,TRUE,0.336522397
481,184.4962925,560.3925824,TRUE,0.33323444
482,140.8275725,144.6423654,FALSE,0.308854504
483,162.7240074,150.2873248,FALSE,0.308739568
484,81.76196664,1093.892362,TRUE,0.34365707
485,112.6289469,695.7020019,TRUE,0.337217816
486,155.2244021,173.6954994,FALSE,0.308239625
487,113.8001582,,TRUE,0
488,91.37805681,869.9792901,TRUE,0.336061059
489,129.9597206,700.7532197,TRUE,0.33710467
490,179.0246552,404.7284602,TRUE,0.326049318
491,169.7850966,194.5323339,FALSE,0.307793815
492,142.792934,286.1714709,TRUE,0.309634989
493,127.646813,143.7257963,FALSE,0.3088784
494,162.3808269,1956.628099,TRUE,0.426015069
495,183.4127504,828.1924805,TRUE,0.336062728
496,114.4424778,79.86199672,FALSE,0.310020609
497,97.40779981,340.8605816,TRUE,0.32332425
498,154.6071603,182.5502104,FALSE,0.308048717
499,117.9429386,88.52373251,FALSE,0.30985783
500,110.7181403,,TRUE,0
501,83.74499558,150.0475174,FALSE,0.308744614
502,192.1903758,1003.257673,TRUE,0.338404393
503,86.59624467,1624.471297,TRUE,0.395717232
504,203.8585494,,TRUE,0
505,165.8159992,193.0284092,FALSE,0.307829499
506,163.1179192,1184.151295,TRUE,0.351377617
507,126.4113,717.934392,TRUE,0.336752244
508,146.941521,209.0144023,FALSE,0.307496483
509,94.23001246,159.4879281,FALSE,0.308531134
510,149.9345472,155.6828009,FALSE,0.308618809
511,133.8009503,1119.031859,TRUE,0.34551089
512,127.6155645,1508.251821,TRUE,0.386674523
513,114.3280138,66.64098895,FALSE,0.310439109
514,77.33252378,,TRUE,0
515,100.3210139,776.6607073,TRUE,0.336226502
516,159.7336444,560.162889,TRUE,0.33321718
517,129.7608491,879.8345208,TRUE,0.336101205
518,149.0017002,339.8972448,TRUE,0.323069518
519,211.9571067,522.7823155,TRUE,0.333241958
520,205.8416706,801.8567917,TRUE,0.336023383
521,122.3090422,48.47984004,FALSE,0.311602004
522,92.9737814,,TRUE,0
523,114.7468151,133.7068784,FALSE,0.309062948
524,161.9063003,158.836155,FALSE,0.308551494
525,237.7461226,767.4603941,TRUE,0.336353381
526,176.139572,,TRUE,0
527,96.22764828,124.2290675,FALSE,0.309221646
528,141.1262046,1085.198589,TRUE,0.343029596
529,94.70709966,557.0344552,TRUE,0.333184857
530,119.7375508,142.4502271,FALSE,0.308899894
531,174.8371304,923.3046858,TRUE,0.33664583
532,110.2166218,1469.6641,TRUE,0.384260907
533,133.3492888,173.1399158,FALSE,0.308252508
534,218.2780172,,TRUE,0
535,147.2341026,,TRUE,0
536,92.03685306,162.5837734,FALSE,0.308480158
537,228.3818772,188.4293103,FALSE,0.307918832
538,129.127556,1884.576955,TRUE,0.416737413
539,197.2867057,738.615008,TRUE,0.336519996
540,86.14522073,162.793305,FALSE,0.30847523
541,123.5584128,1008.915636,TRUE,0.338608142
542,93.43391875,1745.197562,TRUE,0.403545772
543,70.84135151,801.982033,TRUE,0.33602756
544,147.9171418,821.0377796,TRUE,0.336093267
545,184.3365999,148.085634,FALSE,0.308783707
546,118.4234036,82.11411421,FALSE,0.309984169
547,166.8724325,823.8479657,TRUE,0.336114047
548,124.6786026,358.233316,TRUE,0.326766276
549,171.5415377,1024.664572,TRUE,0.339294226
550,138.0142803,,TRUE,0
551,210.2272288,,TRUE,0
552,162.969914,116.7344568,FALSE,0.30936114
553,121.265452,822.9031397,TRUE,0.336101335
554,95.96148865,128.3620088,FALSE,0.309153276
555,155.7862386,342.0161659,TRUE,0.323652563
556,114.7431099,598.1548572,TRUE,0.334721314
557,163.6119136,652.8274691,TRUE,0.338065141
558,150.6177012,656.3740101,TRUE,0.338032098
559,132.4729655,182.195776,FALSE,0.308059269
560,89.24530816,,TRUE,0
561,99.30143912,143.8810103,FALSE,0.308876467
562,110.9611131,,TRUE,0
563,92.01222477,835.951447,TRUE,0.335995002
564,166.7599104,199.4014647,FALSE,0.307690781
565,97.10971996,134.4104049,FALSE,0.309048024
566,169.3217189,188.5574089,FALSE,0.307915826
567,116.7010817,,TRUE,0
568,94.60269566,455.8214046,TRUE,0.327964819
569,106.2640592,964.2841713,TRUE,0.337550728
570,108.6144969,166.6242145,FALSE,0.308392261
571,150.0898297,155.6454049,FALSE,0.308619445
572,134.2004304,124.4252267,FALSE,0.309217966
573,139.7413325,161.873265,FALSE,0.308490212
574,176.9484512,1082.654528,TRUE,0.342788377
575,89.13348482,,TRUE,0
576,127.8149499,107.6106848,FALSE,0.309518837
577,104.5906899,408.2074463,TRUE,0.325978997
578,205.7638764,1642.752376,TRUE,0.396638637
579,141.4258325,186.5365927,FALSE,0.307967375
580,155.9564785,634.1565783,TRUE,0.337472032
581,124.2262738,69.40388454,FALSE,0.31031599
582,99.09373501,1541.838307,TRUE,0.389537774
583,150.2735566,,TRUE,0
584,128.2862349,,TRUE,0
585,134.975706,186.2668382,FALSE,0.307969167
586,165.6879977,186.8801782,FALSE,0.307957973
587,140.8710234,446.9711119,TRUE,0.326954962
588,93.75547075,664.5764622,TRUE,0.33796972
589,125.1194651,,TRUE,0
590,175.7525161,172.5293281,FALSE,0.308265474
591,146.246018,1191.801628,TRUE,0.35222238
592,202.3688679,206.2416853,FALSE,0.307546345
593,186.6718132,200.4573297,FALSE,0.307660375
594,139.7243627,613.7611553,TRUE,0.336064529
595,148.2982214,2001.806779,TRUE,0.43367945
596,208.4166424,1150.49875,TRUE,0.348199518
597,134.6979096,,TRUE,0
598,126.4159141,153.0370949,FALSE,0.308682994
599,125.9467872,,TRUE,0
600,102.8982439,,TRUE,0
601,80.83867605,,TRUE,0
602,146.6450345,857.5840166,TRUE,0.335991631
603,106.4281685,948.6995288,TRUE,0.337102962
604,130.8669716,86.10775162,FALSE,0.309903457
605,134.6864911,524.0913334,TRUE,0.333218565
606,129.3506754,303.6747574,TRUE,0.312391327
607,187.9399306,228.5163616,FALSE,0.307292339
608,134.1698601,1080.623715,TRUE,0.342659094
609,145.0393854,168.8461793,FALSE,0.30835366
610,194.3189745,915.5659613,TRUE,0.336556408
611,207.3803879,365.8599656,TRUE,0.327073329
612,157.5094621,183.0915629,FALSE,0.308033769
