,Unnamed: 0,Mystery_Data_X,Mystery_Data_Y,Modified,Index,Model
4186,4186,107.7326028,3172.79406,TRUE,0.760324321,TRUE
16108,16108,167.0043047,3169.258723,TRUE,0.758835721,TRUE
38361,38361,140.7979911,3161.792512,TRUE,0.752142146,TRUE
25616,25616,83.29020499,3159.624503,TRUE,0.752142146,TRUE
21303,21303,103.478612,3158.665463,TRUE,0.749334718,TRUE
21122,21122,180.5621294,3148.488877,TRUE,0.741456894,TRUE
2893,2893,207.9310367,3133.379455,TRUE,0.739294614,TRUE
27574,27574,141.7640659,3117.482045,TRUE,0.724800083,TRUE
25867,25867,111.629587,3116.167036,TRUE,0.724016833,TRUE
750,750,120.4053378,3088.431529,TRUE,0.703865016,TRUE
4517,4517,175.6849971,3084.445475,TRUE,0.703178666,TRUE
27999,27999,163.0498102,3055.049699,TRUE,0.693210365,TRUE
29462,29462,141.1742905,3071.641438,TRUE,0.693059368,TRUE
37892,37892,114.8673009,3050.275083,TRUE,0.692902205,TRUE
20263,20263,102.9472136,3038.72103,TRUE,0.692155035,TRUE
36656,36656,197.0265546,3035.70484,TRUE,0.69186971,TRUE
38411,38411,165.8487777,3065.574375,TRUE,0.691080517,TRUE
17023,17023,108.0599551,3065.935375,TRUE,0.689621563,TRUE
29101,29101,134.9595879,3011.632751,TRUE,0.688439197,TRUE
37711,37711,103.0452615,3009.602774,TRUE,0.688184409,TRUE
21699,21699,61.40152322,3013.183975,TRUE,0.686703075,TRUE
19411,19411,163.5077396,3013.629585,TRUE,0.685286385,TRUE
20664,20664,225.647976,3016.241977,TRUE,0.683411272,TRUE
17207,17207,141.2039641,2987.008172,TRUE,0.682754802,TRUE
22926,22926,198.5681846,2988.420399,TRUE,0.681252134,TRUE
18175,18175,183.0519329,2980.068525,TRUE,0.675233612,TRUE
3318,3318,125.7247665,2980.978129,TRUE,0.675233612,TRUE
23556,23556,118.0501035,2965.239238,TRUE,0.665514691,TRUE
39037,39037,76.88282276,2962.437643,TRUE,0.663510869,TRUE
16746,16746,168.9440976,2960.586209,TRUE,0.663095641,TRUE
20993,20993,161.6971083,2958.276035,TRUE,0.660481248,TRUE
11949,11949,115.9022816,2959.048109,TRUE,0.660481248,TRUE
32193,32193,112.6901684,2956.398344,TRUE,0.658811742,TRUE
2207,2207,200.5438756,2957.380454,TRUE,0.658811742,TRUE
14828,14828,68.71531652,2945.071057,TRUE,0.653329342,TRUE
39136,39136,144.9518961,2944.538212,TRUE,0.653329342,TRUE
29205,29205,172.4547263,2936.977134,TRUE,0.652453315,TRUE
14128,14128,129.3146799,2934.063906,TRUE,0.65186734,TRUE
11152,11152,162.6953613,2935.411694,TRUE,0.65186734,TRUE
23650,23650,138.5050041,2933.706459,TRUE,0.65186734,TRUE
22406,22406,160.1347946,2932.112525,TRUE,0.651287561,TRUE
15391,15391,94.4841321,2884.388633,TRUE,0.638572357,TRUE
34741,34741,147.7283815,2883.437033,TRUE,0.637920647,TRUE
38760,38760,107.133671,2879.852912,TRUE,0.637758241,TRUE
2174,2174,101.7182648,2871.883786,TRUE,0.628258773,TRUE
25292,25292,87.34266673,2858.890893,TRUE,0.627893551,TRUE
27387,27387,109.6820172,2846.797796,TRUE,0.623071596,TRUE
2931,2931,146.665364,2838.707307,TRUE,0.622640972,TRUE
1071,1071,153.6245796,2838.363307,TRUE,0.622640972,TRUE
6962,6962,147.3616855,2839.118189,TRUE,0.622640972,TRUE
15837,15837,66.30551123,2838.028852,TRUE,0.622640972,TRUE
7088,7088,168.8316871,2830.482367,TRUE,0.617797261,TRUE
26150,26150,115.4728281,2827.426704,TRUE,0.616328284,TRUE
30281,30281,147.373937,2825.929674,TRUE,0.615412749,TRUE
38038,38038,135.4157944,2824.683078,TRUE,0.615148444,TRUE
3191,3191,227.6198095,2823.377498,TRUE,0.614890754,TRUE
15930,15930,220.0102919,2814.356853,TRUE,0.613361684,TRUE
27337,27337,186.2021184,2814.27602,TRUE,0.613361684,TRUE
20002,20002,87.95393908,2818.336977,TRUE,0.612953728,TRUE
28572,28572,100.0788623,2811.919179,TRUE,0.612866715,TRUE
27673,27673,67.94460944,2804.341307,TRUE,0.612326256,TRUE
31148,31148,114.5016446,2797.19404,TRUE,0.610928658,TRUE
33341,33341,85.76674242,2800.255225,TRUE,0.6107348,TRUE
33370,33370,128.78606,2801.295408,TRUE,0.6107348,TRUE
19508,19508,145.2427989,2799.584033,TRUE,0.610615734,TRUE
13369,13369,154.286932,2783.460255,TRUE,0.608221289,TRUE
39627,39627,210.205688,2783.756666,TRUE,0.608221289,TRUE
20988,20988,130.819988,2778.788961,TRUE,0.607426638,TRUE
24491,24491,131.9132896,2776.622764,TRUE,0.605853448,TRUE
22963,22963,150.1578301,2775.729155,TRUE,0.60574492,TRUE
36089,36089,144.8352583,2775.712774,TRUE,0.60574492,TRUE
27666,27666,152.6420918,2773.230104,TRUE,0.604521248,TRUE
11917,11917,124.4065647,2773.314999,TRUE,0.604521248,TRUE
28395,28395,65.8836184,2754.989183,TRUE,0.596857904,TRUE
19867,19867,118.0064498,2750.854429,TRUE,0.595097671,TRUE
16442,16442,145.688496,2733.207063,TRUE,0.588248661,TRUE
7721,7721,103.6729441,2731.773964,TRUE,0.587021125,TRUE
1187,1187,165.3649788,2728.654813,TRUE,0.586561659,TRUE
8569,8569,81.63523904,2730.679284,TRUE,0.586561659,TRUE
17115,17115,185.1663083,2729.970829,TRUE,0.586561659,TRUE
8944,8944,210.9299991,2727.265263,TRUE,0.585632134,TRUE
27268,27268,160.5034641,2726.355657,TRUE,0.585096321,TRUE
35377,35377,214.6581035,2726.122644,TRUE,0.584905843,TRUE
39464,39464,131.4588879,2717.067794,TRUE,0.582228324,TRUE
18060,18060,134.5954816,2714.215709,TRUE,0.581860332,TRUE
31304,31304,194.3695639,2713.657634,TRUE,0.581264383,TRUE
8589,8589,105.1181379,2710.426897,TRUE,0.580951776,TRUE
21164,21164,162.9204534,2707.972453,TRUE,0.580595546,TRUE
24407,24407,225.8016585,2703.711564,TRUE,0.577133088,TRUE
36096,36096,133.4228675,2691.537132,TRUE,0.576019625,TRUE
17875,17875,198.4606926,2696.173916,TRUE,0.575123602,TRUE
17192,17192,157.4279904,2686.307132,TRUE,0.574027153,TRUE
5613,5613,130.6043169,2685.917277,TRUE,0.573611266,TRUE
2672,2672,199.0240734,2685.954507,TRUE,0.573611266,TRUE
10677,10677,97.15288804,2682.805202,TRUE,0.572908725,TRUE
37071,37071,143.795951,2684.615088,TRUE,0.572542336,TRUE
5874,5874,178.5147801,2680.987095,TRUE,0.572131997,TRUE
36713,36713,186.4638697,2673.506956,TRUE,0.569569905,TRUE
24982,24982,33.67556745,2672.214249,TRUE,0.569490469,TRUE
28645,28645,133.9267736,2665.85019,TRUE,0.568558315,TRUE
6986,6986,128.9667546,2666.100646,TRUE,0.568406342,TRUE
3645,3645,116.5434504,2652.219904,TRUE,0.567701104,TRUE
12489,12489,90.18106997,2650.103692,TRUE,0.567639853,TRUE
33292,33292,120.9061624,2658.059267,TRUE,0.567574442,TRUE
23962,23962,114.6381452,2657.038458,TRUE,0.567497294,TRUE
3364,3364,171.9297928,2649.354805,TRUE,0.567496675,TRUE
12881,12881,122.5664524,2659.143532,TRUE,0.567143551,TRUE
10933,10933,109.7443311,2644.552186,TRUE,0.566384305,TRUE
39849,39849,129.8082965,2644.904002,TRUE,0.566242778,TRUE
35649,35649,136.3268656,2646.298794,TRUE,0.566169363,TRUE
12951,12951,147.3420002,2640.770956,TRUE,0.565934415,TRUE
36679,36679,136.4624234,2639.231922,TRUE,0.565138568,TRUE
24073,24073,189.1197158,2626.509301,TRUE,0.564487452,TRUE
11390,11390,145.2570902,2632.444875,TRUE,0.564220685,TRUE
4538,4538,153.0332992,2629.045405,TRUE,0.563944821,TRUE
3378,3378,145.4842178,2627.898204,TRUE,0.563808052,TRUE
26304,26304,122.7602787,2622.289847,TRUE,0.563056453,TRUE
28612,28612,95.3714358,2620.151647,TRUE,0.561887869,TRUE
27158,27158,171.1597793,2619.569294,TRUE,0.561749047,TRUE
15212,15212,144.8512404,2615.569471,TRUE,0.560363129,TRUE
17804,17804,172.8033774,2614.332424,TRUE,0.559684333,TRUE
12504,12504,165.3621275,2612.297073,TRUE,0.559226349,TRUE
39124,39124,143.8783078,2608.471631,TRUE,0.557775426,TRUE
32675,32675,109.4192557,2604.075433,TRUE,0.556692159,TRUE
15937,15937,119.0237196,2605.128606,TRUE,0.556610678,TRUE
2549,2549,154.6808632,2601.611691,TRUE,0.55586476,TRUE
9758,9758,81.5439505,2598.316527,TRUE,0.554093198,TRUE
12500,12500,182.3337554,2593.56016,TRUE,0.55042193,TRUE
5989,5989,145.6877613,2593.66016,TRUE,0.55042193,TRUE
36833,36833,191.5309424,2591.439764,TRUE,0.549711581,TRUE
24097,24097,222.4098058,2580.578257,TRUE,0.548480019,TRUE
5494,5494,100.6485599,2581.956956,TRUE,0.548480019,TRUE
350,350,128.3651027,2578.568666,TRUE,0.548137496,TRUE
31667,31667,81.27832553,2585.227946,TRUE,0.547816294,TRUE
21702,21702,109.8490537,2586.389911,TRUE,0.547727145,TRUE
5994,5994,141.0165754,2586.333798,TRUE,0.547727145,TRUE
37670,37670,122.0430942,2575.220108,TRUE,0.546967825,TRUE
8405,8405,187.2388679,2575.345735,TRUE,0.546906941,TRUE
33078,33078,112.7401223,2572.791709,TRUE,0.545707296,TRUE
23881,23881,113.055524,2568.07514,TRUE,0.544871662,TRUE
26525,26525,139.8665024,2560.924393,TRUE,0.543625167,TRUE
13259,13259,79.10906799,2560.954082,TRUE,0.543625167,TRUE
13948,13948,102.580401,2560.683343,TRUE,0.543322065,TRUE
1133,1133,212.4261319,2557.102272,TRUE,0.541620421,TRUE
1058,1058,168.9381106,2557.773895,TRUE,0.541620421,TRUE
1113,1113,130.9797818,2554.543891,TRUE,0.541502038,TRUE
27492,27492,105.0265166,2551.420627,TRUE,0.541339482,TRUE
7842,7842,137.5678131,2550.419355,TRUE,0.540929634,TRUE
35778,35778,165.2207217,2549.08852,TRUE,0.540828316,TRUE
4423,4423,155.5606735,2543.427656,TRUE,0.539397587,TRUE
33153,33153,167.3748232,2543.43408,TRUE,0.539397587,TRUE
3313,3313,125.9285172,2536.608788,TRUE,0.538713108,TRUE
12764,12764,132.5110355,2539.004627,TRUE,0.538601345,TRUE
30292,30292,214.150917,2538.983861,TRUE,0.538601345,TRUE
38476,38476,156.8047039,2540.303241,TRUE,0.538535311,TRUE
26774,26774,157.753383,2535.40527,TRUE,0.538275298,TRUE
3891,3891,171.0713882,2533.343283,TRUE,0.538149149,TRUE
15707,15707,164.217568,2532.841862,TRUE,0.538050481,TRUE
19143,19143,195.7304011,2530.654368,TRUE,0.536584237,TRUE
17512,17512,92.55257958,2530.90605,TRUE,0.536584237,TRUE
29962,29962,122.5917872,2528.764071,TRUE,0.535688228,TRUE
4471,4471,102.6406847,2525.338303,TRUE,0.535244218,TRUE
25817,25817,144.997238,2524.004709,TRUE,0.534551611,TRUE
29613,29613,176.3652253,2522.545452,TRUE,0.534391401,TRUE
23841,23841,176.7364504,2516.336655,TRUE,0.533199248,TRUE
29259,29259,122.2682525,2509.52219,TRUE,0.531563285,TRUE
36463,36463,133.0784307,2513.161125,TRUE,0.531235652,TRUE
12580,12580,212.8601258,2501.98073,TRUE,0.529439753,TRUE
6209,6209,127.6232956,2498.191288,TRUE,0.528959113,TRUE
39739,39739,119.4250174,2494.521445,TRUE,0.528513227,TRUE
10453,10453,109.1210394,2491.034202,TRUE,0.527843135,TRUE
20095,20095,146.775169,2490.314252,TRUE,0.527755359,TRUE
3048,3048,186.7640435,2486.423073,TRUE,0.526227927,TRUE
20827,20827,190.5374574,2486.058695,TRUE,0.526131547,TRUE
16855,16855,156.7397725,2484.407397,TRUE,0.526035647,TRUE
9358,9358,178.0820518,2483.095361,TRUE,0.526027276,TRUE
9621,9621,126.5751253,2479.571038,TRUE,0.525474047,TRUE
15114,15114,121.382659,2477.427262,TRUE,0.524990403,TRUE
26929,26929,137.7869272,2475.731861,TRUE,0.524983455,TRUE
17488,17488,131.6155062,2472.102328,TRUE,0.523922387,TRUE
29830,29830,194.5352212,2469.251357,TRUE,0.522886762,TRUE
32563,32563,128.6784638,2469.557302,TRUE,0.522886762,TRUE
21362,21362,160.6626624,2465.652912,TRUE,0.522078102,TRUE
8557,8557,187.5091598,2463.782815,TRUE,0.521604251,TRUE
28723,28723,159.4465986,2463.276319,TRUE,0.521179178,TRUE
30799,30799,118.3379543,2462.076186,TRUE,0.52113505,TRUE
15751,15751,135.3793288,2456.594973,TRUE,0.519022442,TRUE
37137,37137,95.0490501,2455.437257,TRUE,0.518937081,TRUE
1974,1974,179.3153356,2454.494386,TRUE,0.518773829,TRUE
35170,35170,164.0623277,2454.173484,TRUE,0.518773829,TRUE
10609,10609,166.6626861,2451.963355,TRUE,0.517969409,TRUE
15850,15850,205.3643787,2452.051022,TRUE,0.517969409,TRUE
28734,28734,117.787367,2451.696857,TRUE,0.517572706,TRUE
34757,34757,135.7498562,2451.065069,TRUE,0.517530458,TRUE
21845,21845,112.7488386,2450.192666,TRUE,0.517208134,TRUE
14307,14307,125.8096312,2446.891703,TRUE,0.517197484,TRUE
2118,2118,92.7741182,2449.996918,TRUE,0.517166264,TRUE
15225,15225,122.6378088,2449.522998,TRUE,0.517082802,TRUE
7132,7132,120.9830124,2447.912925,TRUE,0.516880876,TRUE
5060,5060,249.9642955,2447.786818,TRUE,0.516803728,TRUE
24482,24482,143.4524317,2444.668128,TRUE,0.516447508,TRUE
5426,5426,153.0003296,2445.269181,TRUE,0.516406735,TRUE
13878,13878,122.4434173,2445.18683,TRUE,0.516406735,TRUE
2375,2375,120.7395896,2443.540068,TRUE,0.515858829,TRUE
13674,13674,114.023204,2433.679909,TRUE,0.515725003,TRUE
36821,36821,121.7654768,2433.899623,TRUE,0.515688513,TRUE
20855,20855,85.85876252,2432.992921,TRUE,0.515573179,TRUE
11960,11960,99.65869843,2431.833485,TRUE,0.515455012,TRUE
12645,12645,175.4011374,2435.372123,TRUE,0.515342527,TRUE
383,383,219.1284088,2441.900143,TRUE,0.515247963,TRUE
11252,11252,76.66128755,2435.944247,TRUE,0.515149251,TRUE
32161,32161,130.6930614,2431.120309,TRUE,0.515145581,TRUE
28326,28326,92.92881645,2428.211981,TRUE,0.514723125,TRUE
39011,39011,223.785529,2427.913508,TRUE,0.514723125,TRUE
28199,28199,123.7397584,2427.711213,TRUE,0.514646075,TRUE
22213,22213,115.9121864,2426.474148,TRUE,0.514569347,TRUE
23133,23133,161.2907353,2427.404573,TRUE,0.514569347,TRUE
19045,19045,119.7883658,2425.509991,TRUE,0.514418226,TRUE
16091,16091,140.5928547,2423.752998,TRUE,0.513732575,TRUE
10762,10762,136.5136364,2420.933647,TRUE,0.513280082,TRUE
33679,33679,108.8215148,2418.392441,TRUE,0.512493631,TRUE
1245,1245,176.9977083,2417.209554,TRUE,0.512271605,TRUE
8416,8416,136.3492568,2417.226723,TRUE,0.512271605,TRUE
38410,38410,121.6759363,2414.674115,TRUE,0.512015151,TRUE
38724,38724,146.719032,2414.24846,TRUE,0.512015151,TRUE
23271,23271,162.1585835,2413.706432,TRUE,0.51161252,TRUE
18529,18529,87.77838992,2413.758198,TRUE,0.51161252,TRUE
31241,31241,137.4782885,2411.497677,TRUE,0.510814531,TRUE
39408,39408,168.2918166,2403.274539,TRUE,0.509746048,TRUE
30791,30791,119.3314127,2401.936898,TRUE,0.509217404,TRUE
370,370,154.5057025,2401.00239,TRUE,0.509110483,TRUE
14988,14988,147.3756127,2397.095103,TRUE,0.508545935,TRUE
2619,2619,106.9699978,2398.840802,TRUE,0.508482074,TRUE
26218,26218,143.6086964,2399.080713,TRUE,0.508482074,TRUE
19152,19152,176.8353416,2395.732487,TRUE,0.507923164,TRUE
12421,12421,75.39659287,2392.393825,TRUE,0.507892593,TRUE
6464,6464,84.7475618,2393.968017,TRUE,0.507890762,TRUE
10802,10802,127.3286912,2393.799395,TRUE,0.507786455,TRUE
196,196,101.4688813,2389.677366,TRUE,0.507516127,TRUE
5265,5265,162.054557,2388.273659,TRUE,0.507273344,TRUE
38102,38102,184.7448495,2386.14822,TRUE,0.507175908,TRUE
797,797,178.5156528,2385.461609,TRUE,0.506631496,TRUE
27604,27604,133.4316211,2385.652535,TRUE,0.506631496,TRUE
23016,23016,138.761191,2385.201734,TRUE,0.50642498,TRUE
32605,32605,198.1896614,2384.129446,TRUE,0.506256782,TRUE
26797,26797,111.8375754,2383.88435,TRUE,0.506256782,TRUE
22539,22539,103.0195401,2380.245194,TRUE,0.505219846,TRUE
15617,15617,121.8775569,2379.071744,TRUE,0.50485633,TRUE
37845,37845,201.9346028,2378.793351,TRUE,0.504789916,TRUE
37923,37923,183.811866,2375.693093,TRUE,0.504694722,TRUE
4275,4275,222.6222702,2376.343513,TRUE,0.504662431,TRUE
17399,17399,133.6631489,2375.218903,TRUE,0.504629566,TRUE
21198,21198,160.2365654,2374.782353,TRUE,0.504431269,TRUE
26648,26648,144.1897955,2374.423451,TRUE,0.504366864,TRUE
16053,16053,195.7918254,2373.877359,TRUE,0.503815874,TRUE
39887,39887,131.7120548,2369.328712,TRUE,0.50356066,TRUE
8813,8813,80.07651098,2368.934996,TRUE,0.503233984,TRUE
28964,28964,120.92208,2368.652454,TRUE,0.503107017,TRUE
3108,3108,146.4425044,2368.085435,TRUE,0.503044213,TRUE
4518,4518,111.7288762,2367.968443,TRUE,0.503044213,TRUE
15666,15666,195.8585462,2368.070124,TRUE,0.503044213,TRUE
39016,39016,142.2622047,2368.205812,TRUE,0.503044213,TRUE
36646,36646,156.4555135,2361.763713,TRUE,0.501882208,TRUE
38985,38985,174.2347008,2361.120978,TRUE,0.501821676,TRUE
30394,30394,137.9407928,2360.47407,TRUE,0.501473048,TRUE
10391,10391,155.8855003,2359.511226,TRUE,0.501442912,TRUE
10320,10320,84.38831941,2360.074892,TRUE,0.501379957,TRUE
12943,12943,189.146502,2358.140364,TRUE,0.500976878,TRUE
17555,17555,154.2010271,2357.922671,TRUE,0.500917173,TRUE
20540,20540,177.8731641,2357.656719,TRUE,0.500854795,TRUE
11065,11065,225.3563056,2355.662785,TRUE,0.499840654,TRUE
8708,8708,154.6830306,2354.088561,TRUE,0.498869144,TRUE
35964,35964,150.3949531,2348.357262,TRUE,0.497632596,TRUE
2700,2700,137.0344711,2347.957366,TRUE,0.497572435,TRUE
18014,18014,155.0801077,2347.390177,TRUE,0.497426715,TRUE
5062,5062,210.7213636,2343.588176,TRUE,0.496873277,TRUE
29987,29987,144.2697383,2343.132928,TRUE,0.496641174,TRUE
23995,23995,95.63753397,2341.432591,TRUE,0.496411404,TRUE
1180,1180,72.7043154,2341.244338,TRUE,0.496411404,TRUE
28535,28535,126.5965357,2341.863922,TRUE,0.496411404,TRUE
1853,1853,123.9202799,2340.019915,TRUE,0.496322349,TRUE
32315,32315,160.8474765,2337.889499,TRUE,0.496301892,TRUE
16282,16282,157.6488324,2336.161924,TRUE,0.496283318,TRUE
16876,16876,156.7133567,2334.599881,TRUE,0.495996832,TRUE
17110,17110,127.2228403,2334.602798,TRUE,0.495996832,TRUE
12447,12447,202.6994981,2333.928418,TRUE,0.495623928,TRUE
10858,10858,165.68845,2332.20053,TRUE,0.495604032,TRUE
32833,32833,146.4919215,2329.222951,TRUE,0.494818122,TRUE
18961,18961,232.0275697,2329.118405,TRUE,0.494818122,TRUE
21046,21046,158.2820607,2328.775181,TRUE,0.49476168,TRUE
5408,5408,139.4628917,2328.434831,TRUE,0.494708592,TRUE
38642,38642,101.4633766,2325.45879,TRUE,0.493589903,TRUE
10992,10992,200.9021598,2323.202663,TRUE,0.492846986,TRUE
2088,2088,190.299758,2320.311825,TRUE,0.491778074,TRUE
12992,12992,169.7315647,2320.330705,TRUE,0.491778074,TRUE
39586,39586,163.5522354,2319.503847,TRUE,0.491591918,TRUE
25085,25085,89.24504283,2316.933728,TRUE,0.491382084,TRUE
16167,16167,166.0342393,2317.226265,TRUE,0.491297995,TRUE
26939,26939,150.7666582,2317.518233,TRUE,0.491297995,TRUE
39106,39106,142.0649163,2314.787581,TRUE,0.490429018,TRUE
35221,35221,129.0945378,2314.044719,TRUE,0.490140984,TRUE
35938,35938,76.84024135,2313.563363,TRUE,0.489985235,TRUE
27874,27874,117.3233321,2311.514023,TRUE,0.489286323,TRUE
12342,12342,144.5553183,2311.501448,TRUE,0.489286323,TRUE
35687,35687,90.96777584,2311.844923,TRUE,0.489258478,TRUE
7429,7429,127.294076,2304.728282,TRUE,0.489081585,TRUE
37748,37748,126.2886329,2307.256268,TRUE,0.489041523,TRUE
17273,17273,88.79463721,2307.189911,TRUE,0.489041523,TRUE
860,860,131.6726534,2309.509925,TRUE,0.489033909,TRUE
23564,23564,86.6134765,2305.810453,TRUE,0.488996908,TRUE
19398,19398,162.0504486,2305.768007,TRUE,0.488996908,TRUE
38687,38687,173.3300819,2306.748598,TRUE,0.488912083,TRUE
9199,9199,117.7105809,2300.517987,TRUE,0.488852697,TRUE
30655,30655,121.9851722,2306.486871,TRUE,0.488783338,TRUE
7890,7890,118.8279323,2299.802362,TRUE,0.488287486,TRUE
39067,39067,146.6891325,2297.845213,TRUE,0.488248893,TRUE
23473,23473,181.2001041,2297.679327,TRUE,0.488225372,TRUE
24649,24649,113.2168018,2296.536224,TRUE,0.488105142,TRUE
33231,33231,141.6994423,2296.638004,TRUE,0.488105142,TRUE
20736,20736,142.1559086,2295.770381,TRUE,0.487902789,TRUE
19702,19702,144.3704207,2293.762305,TRUE,0.487570604,TRUE
23124,23124,132.8551783,2285.839373,TRUE,0.487016606,TRUE
12142,12142,79.99838677,2285.173863,TRUE,0.48674155,TRUE
7966,7966,119.7474219,2283.92041,TRUE,0.486552194,TRUE
39813,39813,91.47559599,2283.609921,TRUE,0.486529758,TRUE
37479,37479,170.7688098,2280.78093,TRUE,0.486464834,TRUE
29221,29221,156.1862819,2278.430904,TRUE,0.485899491,TRUE
37535,37535,138.6464673,2278.161769,TRUE,0.485786804,TRUE
23776,23776,207.2193444,2275.726039,TRUE,0.485365103,TRUE
3910,3910,164.6118922,2275.089197,TRUE,0.485075963,TRUE
19389,19389,157.4203477,2273.333708,TRUE,0.485029159,TRUE
30685,30685,138.7458238,2273.173954,TRUE,0.485029159,TRUE
9721,9721,142.6624945,2270.432374,TRUE,0.484892077,TRUE
10354,10354,119.7931711,2272.201774,TRUE,0.484847138,TRUE
35636,35636,91.9125662,2272.293837,TRUE,0.484714852,TRUE
24450,24450,107.0364738,2267.947645,TRUE,0.484609767,TRUE
5974,5974,127.0424315,2267.675081,TRUE,0.484588715,TRUE
30826,30826,80.98939026,2268.256237,TRUE,0.484584194,TRUE
23084,23084,118.3569805,2267.18111,TRUE,0.484523803,TRUE
11873,11873,150.360057,2268.89461,TRUE,0.484448671,TRUE
32412,32412,161.4179593,2265.874453,TRUE,0.484127396,TRUE
28490,28490,193.4624904,2265.878697,TRUE,0.484127396,TRUE
16809,16809,183.8414383,2263.109,TRUE,0.483941718,TRUE
29574,29574,148.7847235,2260.045783,TRUE,0.483308213,TRUE
6650,6650,80.76464294,2258.92009,TRUE,0.483205876,TRUE
4335,4335,150.0742959,2258.607911,TRUE,0.483162256,TRUE
3546,3546,159.2939241,2258.797453,TRUE,0.483162256,TRUE
21490,21490,146.5711942,2258.835727,TRUE,0.483162256,TRUE
14923,14923,120.443089,2257.892712,TRUE,0.483121502,TRUE
39596,39596,104.9826549,2256.823851,TRUE,0.483101164,TRUE
20250,20250,76.54349386,2256.560222,TRUE,0.483060563,TRUE
31827,31827,100.9283276,2256.144533,TRUE,0.482996782,TRUE
22820,22820,111.2466363,2254.744111,TRUE,0.482738033,TRUE
13383,13383,182.3877295,2253.999106,TRUE,0.482565747,TRUE
3362,3362,195.4503094,2247.648052,TRUE,0.481451218,TRUE
7386,7386,95.90926639,2248.700341,TRUE,0.481426334,TRUE
6835,6835,117.3954121,2250.056595,TRUE,0.481400092,TRUE
28886,28886,199.2369282,2249.733869,TRUE,0.481400092,TRUE
32564,32564,116.0342375,2245.205381,TRUE,0.48108725,TRUE
1174,1174,144.5538429,2243.93124,TRUE,0.480602929,TRUE
5566,5566,169.4413735,2243.128016,TRUE,0.480486281,TRUE
10611,10611,101.7023784,2241.001726,TRUE,0.479726081,TRUE
6398,6398,163.3854293,2239.977126,TRUE,0.479712293,TRUE
15141,15141,124.8440649,2239.745248,TRUE,0.479693166,TRUE
28427,28427,168.6146392,2239.807624,TRUE,0.479693166,TRUE
15599,15599,90.54412202,2238.246809,TRUE,0.479635921,TRUE
18748,18748,175.459051,2238.111042,TRUE,0.479635921,TRUE
30866,30866,93.09806501,2238.956972,TRUE,0.479614295,TRUE
27394,27394,163.9298595,2236.124569,TRUE,0.479274889,TRUE
25438,25438,180.1281429,2235.144946,TRUE,0.478910228,TRUE
5105,5105,162.4632575,2234.804559,TRUE,0.47870888,TRUE
12171,12171,153.0564833,2233.542292,TRUE,0.478305972,TRUE
35624,35624,114.7336185,2233.192237,TRUE,0.478184454,TRUE
39028,39028,194.1702188,2228.716983,TRUE,0.477404056,TRUE
18834,18834,169.0782461,2227.84269,TRUE,0.477052459,TRUE
2080,2080,169.6060314,2226.976262,TRUE,0.477015729,TRUE
35885,35885,107.69566,2223.189484,TRUE,0.47630442,TRUE
13001,13001,188.7957838,2222.905018,TRUE,0.476286318,TRUE
10775,10775,160.271415,2219.492733,TRUE,0.476023257,TRUE
