,Mystery_Data_X,Mystery_Data_Y,Modified,Model,CHECKING
71,200.0951691,817.449081,TRUE,TRUE,TRUE
72,206.3194761,1055.052867,TRUE,TRUE,TRUE
73,158.9736474,619.2447474,TRUE,TRUE,TRUE
74,111.2733272,862.7958855,TRUE,TRUE,TRUE
75,135.3935336,718.1521302,TRUE,TRUE,TRUE
76,137.977435,,TRUE,FALSE,FALSE
77,111.5181232,325.8730182,TRUE,TRUE,TRUE
78,127.6917003,128.6810463,FALSE,FALSE,TRUE
79,122.7359602,,TRUE,FALSE,FALSE
80,139.480414,571.9500261,TRUE,TRUE,TRUE
81,164.2428892,957.7947357,TRUE,TRUE,TRUE
82,170.424774,183.2801237,FALSE,FALSE,TRUE
83,164.896727,180.170664,FALSE,FALSE,TRUE
84,156.2478382,99.34072479,FALSE,FALSE,TRUE
85,157.5650005,664.0575116,TRUE,TRUE,TRUE
86,76.02602995,317.8169566,TRUE,TRUE,TRUE
87,144.7884779,855.3771878,TRUE,TRUE,TRUE
88,154.2889632,,TRUE,FALSE,FALSE
89,94.52432927,1366.508732,TRUE,TRUE,TRUE
90,136.3748898,143.2670437,FALSE,FALSE,TRUE
91,76.56158662,138.8758004,FALSE,TRUE,FALSE
92,202.2946772,1967.267972,TRUE,TRUE,TRUE
93,97.59547673,,TRUE,TRUE,TRUE
94,81.84820219,942.8304923,TRUE,TRUE,TRUE
95,107.9793488,350.1311672,TRUE,TRUE,TRUE
96,135.5539348,98.89454021,FALSE,FALSE,TRUE
97,190.8788719,189.2476233,FALSE,FALSE,TRUE
98,134.3119762,675.9724678,TRUE,TRUE,TRUE
99,120.8864974,1016.668514,TRUE,TRUE,TRUE
100,119.7130909,219.1256486,FALSE,FALSE,TRUE
101,174.8186797,212.7752656,FALSE,FALSE,TRUE
102,93.65775062,1566.890291,TRUE,TRUE,TRUE
103,151.9437304,1733.133561,TRUE,TRUE,TRUE
104,194.4260047,602.2645396,TRUE,TRUE,TRUE
105,140.2178712,,TRUE,FALSE,FALSE
106,183.3469521,,TRUE,TRUE,TRUE
107,139.3840363,,TRUE,FALSE,FALSE
108,78.2067031,,TRUE,TRUE,TRUE
109,197.9436778,1125.440877,TRUE,TRUE,TRUE
110,172.6602429,643.7783282,TRUE,TRUE,TRUE
111,173.0287522,158.8396005,FALSE,FALSE,TRUE
112,197.6653293,777.2082867,TRUE,TRUE,TRUE
113,133.4837908,151.3924437,FALSE,FALSE,TRUE
114,121.4914417,,TRUE,FALSE,FALSE
115,130.1719636,992.3087358,TRUE,TRUE,TRUE
116,106.0652821,872.0029593,TRUE,TRUE,TRUE
117,143.8979847,108.3199693,FALSE,FALSE,TRUE
118,116.123268,139.6248774,FALSE,FALSE,TRUE
119,102.1342143,128.7997566,FALSE,FALSE,TRUE
120,69.86095149,175.9171436,FALSE,TRUE,FALSE
121,101.4763602,,TRUE,TRUE,TRUE
122,147.0431378,165.1537971,FALSE,FALSE,TRUE
123,102.5830556,,TRUE,TRUE,TRUE
124,182.7197024,1104.662262,TRUE,TRUE,TRUE
125,135.3862938,191.5147423,FALSE,FALSE,TRUE
126,193.2332539,184.8191267,FALSE,FALSE,TRUE
127,104.6983863,175.116587,FALSE,FALSE,TRUE
128,181.8408758,557.0469597,TRUE,TRUE,TRUE
129,111.361319,92.74475265,FALSE,FALSE,TRUE
130,154.661105,1683.197722,TRUE,TRUE,TRUE
131,130.4348412,174.3866249,FALSE,FALSE,TRUE
132,131.5175409,2346.809384,TRUE,TRUE,TRUE
133,218.0538881,,TRUE,TRUE,TRUE
134,160.2332606,135.7993668,FALSE,FALSE,TRUE
135,171.5376517,628.6199509,TRUE,TRUE,TRUE
136,125.9672743,1360.867002,TRUE,TRUE,TRUE
137,147.2453941,,TRUE,FALSE,FALSE
138,212.5526674,188.527263,FALSE,TRUE,FALSE
139,118.1330388,1032.183874,TRUE,TRUE,TRUE
140,179.9700648,2267.767258,TRUE,TRUE,TRUE
141,136.6930953,432.9385668,TRUE,TRUE,TRUE
142,83.99159771,556.2076947,TRUE,TRUE,TRUE
143,120.7161986,106.5236432,FALSE,FALSE,TRUE
144,122.292588,123.6543689,FALSE,FALSE,TRUE
145,114.8730511,114.3427718,FALSE,FALSE,TRUE
146,144.6615336,2699.15631,TRUE,TRUE,TRUE
147,121.7369284,156.6219477,FALSE,FALSE,TRUE
148,168.4415879,121.5484624,FALSE,FALSE,TRUE
149,112.1459499,,TRUE,FALSE,FALSE
150,207.1725423,2317.988129,TRUE,TRUE,TRUE
151,131.5096232,140.1244714,FALSE,FALSE,TRUE
152,139.3760583,935.0892728,TRUE,TRUE,TRUE
153,93.683715,1521.658861,TRUE,TRUE,TRUE
154,114.4521371,139.5915102,FALSE,FALSE,TRUE
155,121.955368,1235.734439,TRUE,TRUE,TRUE
156,119.862123,592.5514489,TRUE,TRUE,TRUE
157,178.8616292,155.5883399,FALSE,FALSE,TRUE
158,131.499067,,TRUE,FALSE,FALSE
159,205.5201401,185.0232502,FALSE,TRUE,FALSE
160,148.4905935,146.7433445,FALSE,FALSE,TRUE
161,136.464103,445.1688641,TRUE,TRUE,TRUE
162,172.1187061,591.0079721,TRUE,TRUE,TRUE
163,208.0018154,201.3257919,FALSE,TRUE,FALSE
164,190.6133977,191.7591874,FALSE,FALSE,TRUE
165,150.5247085,,TRUE,FALSE,FALSE
166,162.5912818,1998.098557,TRUE,TRUE,TRUE
167,134.3214432,88.20170902,FALSE,FALSE,TRUE
168,210.824118,212.2027253,FALSE,TRUE,FALSE
169,164.3192142,352.0587889,TRUE,TRUE,TRUE
170,193.657227,,TRUE,TRUE,TRUE
171,157.4630183,83.30778318,FALSE,FALSE,TRUE
172,153.9901856,136.343537,FALSE,FALSE,TRUE
173,93.48559378,1047.920939,TRUE,TRUE,TRUE
174,115.8247195,,TRUE,FALSE,FALSE
175,126.8465788,449.7690351,TRUE,TRUE,TRUE
176,144.2682023,,TRUE,FALSE,FALSE
177,138.1301104,174.5493926,FALSE,FALSE,TRUE
178,182.967995,205.8105636,FALSE,FALSE,TRUE
179,142.18705,569.908935,TRUE,TRUE,TRUE
180,140.4130689,97.04873357,FALSE,FALSE,TRUE
181,149.6008092,809.5245108,TRUE,TRUE,TRUE
182,67.21248538,794.8822156,TRUE,TRUE,TRUE
183,226.1106164,673.7756761,TRUE,TRUE,TRUE
184,146.0498297,653.0124982,TRUE,TRUE,TRUE
185,78.56987149,163.943321,FALSE,TRUE,FALSE
186,83.5133832,641.6798481,TRUE,TRUE,TRUE
187,115.6933455,191.7197674,FALSE,FALSE,TRUE
188,150.1113717,,TRUE,FALSE,FALSE
189,186.2241482,1366.491446,TRUE,TRUE,TRUE
190,128.8013165,1094.369458,TRUE,TRUE,TRUE
191,156.581759,180.9690833,FALSE,FALSE,TRUE
192,148.3359374,1494.388503,TRUE,TRUE,TRUE
193,124.9257924,451.0585061,TRUE,TRUE,TRUE
194,196.0170461,182.8140578,FALSE,FALSE,TRUE
195,122.3345859,,TRUE,FALSE,FALSE
196,131.2472668,180.5419386,FALSE,FALSE,TRUE
197,139.1193698,759.1380824,TRUE,TRUE,TRUE
198,179.052463,1114.379978,TRUE,TRUE,TRUE
199,133.2819994,167.6132946,FALSE,FALSE,TRUE
200,141.5401965,105.84586,FALSE,FALSE,TRUE
201,154.0587101,118.4717412,FALSE,FALSE,TRUE
202,114.3283667,156.8156618,FALSE,FALSE,TRUE
203,95.76442458,943.6519551,TRUE,TRUE,TRUE
204,134.2772448,1850.325791,TRUE,TRUE,TRUE
205,142.435956,518.5024763,TRUE,TRUE,TRUE
206,120.3302254,556.2793851,TRUE,TRUE,TRUE
207,132.6977851,160.9817187,FALSE,FALSE,TRUE
208,129.629585,760.4002487,TRUE,TRUE,TRUE
209,98.64131408,,TRUE,TRUE,TRUE
210,156.5453664,212.9923985,FALSE,FALSE,TRUE
211,108.031363,551.7073332,TRUE,TRUE,TRUE
212,82.7234651,,TRUE,TRUE,TRUE
213,125.0462455,140.1183331,FALSE,FALSE,TRUE
214,111.2703541,803.3873648,TRUE,TRUE,TRUE
215,85.62490877,129.8940348,FALSE,FALSE,TRUE
216,138.9071114,,TRUE,FALSE,FALSE
217,162.5224932,,TRUE,TRUE,TRUE
218,103.121597,900.1286057,TRUE,TRUE,TRUE
219,149.9058275,164.2088166,FALSE,FALSE,TRUE
220,219.7886053,,TRUE,TRUE,TRUE
221,80.76721153,132.1106955,FALSE,FALSE,TRUE
222,180.0611022,668.0313187,TRUE,TRUE,TRUE
223,127.4693611,363.4226663,TRUE,TRUE,TRUE
224,162.932019,1131.85752,TRUE,TRUE,TRUE
225,132.8265407,631.8917995,TRUE,TRUE,TRUE
226,187.3544211,142.5010666,FALSE,FALSE,TRUE
227,128.1647474,1255.41906,TRUE,TRUE,TRUE
228,132.4717091,182.4829,FALSE,FALSE,TRUE
229,122.3209444,606.8983259,TRUE,TRUE,TRUE
230,161.8625015,155.7560945,FALSE,FALSE,TRUE
231,164.4977313,205.5267211,FALSE,FALSE,TRUE
232,204.3150792,163.2658565,FALSE,TRUE,FALSE
233,108.0487126,81.49549322,FALSE,FALSE,TRUE
234,164.6710716,1028.930962,TRUE,TRUE,TRUE
235,103.6868123,698.4542947,TRUE,TRUE,TRUE
236,122.181765,76.6645291,FALSE,FALSE,TRUE
237,85.10568247,307.2499862,TRUE,TRUE,TRUE
238,161.6825564,154.3302939,FALSE,FALSE,TRUE
239,187.417217,699.2415652,TRUE,TRUE,TRUE
240,88.18775471,939.7277921,TRUE,TRUE,TRUE
241,118.6896452,112.4689667,FALSE,FALSE,TRUE
242,95.83145558,1070.835753,TRUE,TRUE,TRUE
243,196.7540056,212.3170236,FALSE,FALSE,TRUE
244,130.7731046,1533.935078,TRUE,TRUE,TRUE
245,182.8109467,,TRUE,TRUE,TRUE
246,119.9005893,736.6778568,TRUE,TRUE,TRUE
247,212.568432,192.6126171,FALSE,TRUE,FALSE
248,115.625025,,TRUE,FALSE,FALSE
249,131.6307699,1082.545299,TRUE,TRUE,TRUE
250,95.57585966,164.1447113,FALSE,FALSE,TRUE
251,168.0125516,154.3180197,FALSE,FALSE,TRUE
252,116.5661686,1003.384928,TRUE,TRUE,TRUE
253,163.7330834,166.3442337,FALSE,FALSE,TRUE
254,115.8011583,,TRUE,FALSE,FALSE
255,105.6672835,,TRUE,FALSE,FALSE
256,115.8444461,153.0909295,FALSE,FALSE,TRUE
257,135.2249682,113.104886,FALSE,FALSE,TRUE
258,123.535102,105.674031,FALSE,FALSE,TRUE
259,140.4800916,173.4511057,FALSE,FALSE,TRUE
260,118.3609002,186.9957014,FALSE,FALSE,TRUE
261,155.5810797,521.1079109,TRUE,TRUE,TRUE
262,122.6234195,805.4584756,TRUE,TRUE,TRUE
263,150.557086,,TRUE,FALSE,FALSE
264,77.02592206,1334.531937,TRUE,TRUE,TRUE
265,125.772994,,TRUE,FALSE,FALSE
266,144.8671781,,TRUE,FALSE,FALSE
267,104.5871524,2435.257413,TRUE,TRUE,TRUE
268,90.39007656,,TRUE,TRUE,TRUE
269,145.1296511,143.3539309,FALSE,FALSE,TRUE
270,101.8123433,786.0808615,TRUE,TRUE,TRUE
271,78.52156357,173.8020769,FALSE,TRUE,FALSE
272,181.2416831,197.3846015,FALSE,FALSE,TRUE
273,160.0865081,675.2798544,TRUE,TRUE,TRUE
274,205.8244734,,TRUE,TRUE,TRUE
275,86.65765772,151.1517866,FALSE,FALSE,TRUE
276,147.5947703,189.0617677,FALSE,FALSE,TRUE
277,156.2207479,135.3483637,FALSE,FALSE,TRUE
278,156.5915017,198.2191173,FALSE,FALSE,TRUE
279,163.8899351,,TRUE,TRUE,TRUE
280,61.61554818,129.1598665,FALSE,TRUE,FALSE
281,144.7505903,169.3651416,FALSE,FALSE,TRUE
282,131.5296338,193.9684904,FALSE,FALSE,TRUE
283,138.727495,991.66438,TRUE,TRUE,TRUE
284,155.6164014,144.7677003,FALSE,FALSE,TRUE
285,108.2021937,1007.083437,TRUE,TRUE,TRUE
286,138.8286908,716.2226365,TRUE,TRUE,TRUE
287,188.789858,,TRUE,TRUE,TRUE
288,191.0841599,1178.12033,TRUE,TRUE,TRUE
289,160.8196911,760.7690431,TRUE,TRUE,TRUE
290,170.0246023,195.0213948,FALSE,FALSE,TRUE
291,71.49560648,154.7204701,FALSE,TRUE,FALSE
292,131.476448,,TRUE,FALSE,FALSE
293,126.3334551,543.6508405,TRUE,TRUE,TRUE
294,188.7122113,676.6964164,TRUE,TRUE,TRUE
295,151.2576286,152.6808634,FALSE,FALSE,TRUE
296,191.7679516,205.3108446,FALSE,FALSE,TRUE
297,200.4957068,776.9866504,TRUE,TRUE,TRUE
298,188.3902556,207.6814209,FALSE,FALSE,TRUE
299,105.3598748,171.9666847,FALSE,FALSE,TRUE
300,175.9685154,189.2240458,FALSE,FALSE,TRUE
301,116.0283877,1471.172839,TRUE,TRUE,TRUE
302,135.3633359,143.034456,FALSE,FALSE,TRUE
303,183.3871945,174.826571,FALSE,FALSE,TRUE
304,135.706785,115.1936204,FALSE,FALSE,TRUE
305,97.91952119,152.9700411,FALSE,FALSE,TRUE
306,152.8993069,152.804824,FALSE,FALSE,TRUE
307,156.3575664,161.4547816,FALSE,FALSE,TRUE
308,148.2205465,105.4035724,FALSE,FALSE,TRUE
309,158.1106519,143.9225456,FALSE,FALSE,TRUE
310,102.2526603,70.86548219,FALSE,FALSE,TRUE
311,130.2557237,435.298275,TRUE,TRUE,TRUE
312,155.0651567,993.0654011,TRUE,TRUE,TRUE
313,124.9477971,989.0853693,TRUE,TRUE,TRUE
314,194.7626122,1107.14613,TRUE,TRUE,TRUE
315,185.9431292,223.4181363,FALSE,FALSE,TRUE
316,103.7515032,156.7592523,FALSE,FALSE,TRUE
317,181.0390996,140.6396774,FALSE,FALSE,TRUE
318,129.278537,721.7504954,TRUE,TRUE,TRUE
319,176.3466815,,TRUE,TRUE,TRUE
320,125.2110352,553.1187324,TRUE,TRUE,TRUE
321,152.7047157,340.9846352,TRUE,TRUE,TRUE
322,192.8998298,955.4811491,TRUE,TRUE,TRUE
323,86.63930969,187.3340242,FALSE,TRUE,FALSE
324,126.4527976,180.5973818,FALSE,FALSE,TRUE
325,146.4922652,1003.857893,TRUE,TRUE,TRUE
326,195.3085446,1125.185723,TRUE,TRUE,TRUE
327,178.5298744,169.6732618,FALSE,FALSE,TRUE
328,166.0088882,,TRUE,TRUE,TRUE
329,140.8647969,,TRUE,FALSE,FALSE
330,163.5000082,1002.685386,TRUE,TRUE,TRUE
331,110.1963221,451.0774717,TRUE,TRUE,TRUE
332,145.6563065,139.3330694,FALSE,FALSE,TRUE
333,118.5340222,,TRUE,FALSE,FALSE
334,178.7242599,,TRUE,TRUE,TRUE
335,111.6926282,110.2075978,FALSE,FALSE,TRUE
336,190.5213071,743.0184901,TRUE,TRUE,TRUE
337,153.2775496,173.1186756,FALSE,FALSE,TRUE
338,111.5370215,80.24955084,FALSE,FALSE,TRUE
339,137.3340872,147.776858,FALSE,FALSE,TRUE
340,141.7642853,,TRUE,FALSE,FALSE
341,135.8951583,,TRUE,FALSE,FALSE
342,160.6025975,180.6672774,FALSE,FALSE,TRUE
343,137.7024438,111.9534069,FALSE,FALSE,TRUE
344,102.6870102,856.5425027,TRUE,TRUE,TRUE
345,139.8931088,958.3879154,TRUE,TRUE,TRUE
346,143.0832442,166.3802573,FALSE,FALSE,TRUE
347,104.9218157,705.9542478,TRUE,TRUE,TRUE
348,58.5950613,152.7109313,FALSE,TRUE,FALSE
349,179.0055454,447.0852327,TRUE,TRUE,TRUE
350,157.4525697,202.634254,FALSE,FALSE,TRUE
351,199.3644256,166.384935,FALSE,FALSE,TRUE
352,145.8156019,333.5711016,TRUE,TRUE,TRUE
353,124.8795825,327.5886267,TRUE,TRUE,TRUE
354,116.9921581,,TRUE,FALSE,FALSE
355,110.5339375,144.0574319,FALSE,FALSE,TRUE
356,163.6767379,180.5700968,FALSE,FALSE,TRUE
357,133.9279154,127.6144285,FALSE,FALSE,TRUE
358,128.0403968,,TRUE,FALSE,FALSE
359,158.357997,,TRUE,FALSE,FALSE
360,162.5432121,137.3792974,FALSE,FALSE,TRUE
361,101.9889996,132.7331966,FALSE,FALSE,TRUE
362,153.8164881,181.1929919,FALSE,FALSE,TRUE
363,143.5488897,,TRUE,FALSE,FALSE
364,139.3242704,73.54417179,FALSE,FALSE,TRUE
365,129.2831001,,TRUE,FALSE,FALSE
366,209.8751363,,TRUE,TRUE,TRUE
367,210.9135199,347.1776664,TRUE,TRUE,TRUE
368,130.3693305,,TRUE,FALSE,FALSE
369,143.8553981,1069.845741,TRUE,TRUE,TRUE
370,185.0147483,178.4945885,FALSE,FALSE,TRUE
371,123.4622584,173.0978993,FALSE,FALSE,TRUE
372,107.4454316,1384.536905,TRUE,TRUE,TRUE
373,143.5630846,1450.089565,TRUE,TRUE,TRUE
374,154.2693913,106.6909716,FALSE,FALSE,TRUE
375,155.0948654,450.1301797,TRUE,TRUE,TRUE
376,99.02691963,109.3266202,FALSE,FALSE,TRUE
377,180.1917651,201.1688185,FALSE,FALSE,TRUE
378,87.95903282,157.3645157,FALSE,FALSE,TRUE
379,116.1017323,763.4021442,TRUE,TRUE,TRUE
380,85.44481295,146.9125045,FALSE,FALSE,TRUE
381,105.1618702,1604.738426,TRUE,TRUE,TRUE
382,158.3491397,1072.396369,TRUE,TRUE,TRUE
383,132.6546463,389.2951072,TRUE,TRUE,TRUE
384,91.74090546,171.4922786,FALSE,FALSE,TRUE
385,116.4826875,148.5594097,FALSE,FALSE,TRUE
386,121.1057775,142.1578775,FALSE,FALSE,TRUE
387,131.3488735,139.8392268,FALSE,FALSE,TRUE
388,87.63356487,980.2916452,TRUE,TRUE,TRUE
389,127.9951863,118.0491228,FALSE,FALSE,TRUE
390,166.8365569,,TRUE,TRUE,TRUE
391,183.4555813,198.3780266,FALSE,FALSE,TRUE
392,212.5455942,908.8031897,TRUE,TRUE,TRUE
393,211.1362403,173.9282702,FALSE,TRUE,FALSE
394,165.9022606,,TRUE,TRUE,TRUE
395,193.4027096,170.3880485,FALSE,FALSE,TRUE
396,147.6305178,890.582383,TRUE,TRUE,TRUE
397,103.3736691,114.1299561,FALSE,FALSE,TRUE
398,159.7520016,203.0865757,FALSE,FALSE,TRUE
399,140.9161169,1332.617324,TRUE,TRUE,TRUE
400,112.4700155,1116.006052,TRUE,TRUE,TRUE
401,173.9360646,134.6893779,FALSE,FALSE,TRUE
402,175.1728152,1045.300411,TRUE,TRUE,TRUE
403,163.1137372,165.3079575,FALSE,FALSE,TRUE
404,86.62065925,1399.01963,TRUE,TRUE,TRUE
405,159.4652399,158.9151044,FALSE,FALSE,TRUE
406,122.2286442,1073.299985,TRUE,TRUE,TRUE
407,131.522058,166.1928819,FALSE,FALSE,TRUE
408,118.1405612,943.6328031,TRUE,TRUE,TRUE
409,120.165778,162.0946908,FALSE,FALSE,TRUE
410,141.2615657,732.5651032,TRUE,TRUE,TRUE
411,194.3774772,195.0685167,FALSE,FALSE,TRUE
412,98.49152235,140.5252884,FALSE,FALSE,TRUE
413,76.44197277,870.6012088,TRUE,TRUE,TRUE
414,103.7557703,638.7817333,TRUE,TRUE,TRUE
415,112.0280143,70.76621769,FALSE,FALSE,TRUE
416,82.40447933,332.5296491,TRUE,TRUE,TRUE
417,222.0071811,570.180617,TRUE,TRUE,TRUE
418,152.2684234,215.9034256,FALSE,FALSE,TRUE
419,142.4552734,153.0287485,FALSE,FALSE,TRUE
420,94.540176,,TRUE,TRUE,TRUE
421,132.7006635,146.0390957,FALSE,FALSE,TRUE
422,118.6091016,1619.931786,TRUE,TRUE,TRUE
423,152.5746676,139.2899763,FALSE,FALSE,TRUE
424,91.91599869,1263.558019,TRUE,TRUE,TRUE
425,64.4307319,99.44802053,FALSE,TRUE,FALSE
426,126.1346517,181.6650986,FALSE,FALSE,TRUE
427,158.8113542,332.1249879,TRUE,TRUE,TRUE
428,223.0551016,192.9112165,FALSE,TRUE,FALSE
429,154.6596019,162.8666615,FALSE,FALSE,TRUE
430,104.2890995,528.6665143,TRUE,TRUE,TRUE
431,120.6953372,86.45496585,FALSE,FALSE,TRUE
432,151.829038,910.2645485,TRUE,TRUE,TRUE
433,154.9440918,164.9768739,FALSE,FALSE,TRUE
434,168.2908637,713.6326827,TRUE,TRUE,TRUE
435,93.77941979,,TRUE,TRUE,TRUE
436,143.3558279,312.504031,TRUE,TRUE,TRUE
437,149.8235151,1471.781104,TRUE,TRUE,TRUE
438,199.8794928,243.2816458,FALSE,TRUE,FALSE
439,152.2707979,376.1514056,TRUE,TRUE,TRUE
440,171.748089,112.6133783,FALSE,FALSE,TRUE
441,190.53344,158.2965375,FALSE,FALSE,TRUE
442,144.850646,,TRUE,FALSE,FALSE
443,156.1928572,147.8467794,FALSE,FALSE,TRUE
444,169.5347489,203.2602314,FALSE,FALSE,TRUE
445,122.5363907,82.77022844,FALSE,FALSE,TRUE
446,104.9053244,153.7890175,FALSE,FALSE,TRUE
447,122.7599401,1285.190787,TRUE,TRUE,TRUE
448,63.91638463,735.8776271,TRUE,TRUE,TRUE
449,178.5803537,1141.830053,TRUE,TRUE,TRUE
450,164.4309658,,TRUE,TRUE,TRUE
451,220.79221,692.9681041,TRUE,TRUE,TRUE
452,74.02424925,168.2852289,FALSE,TRUE,FALSE
453,156.2491676,189.8842692,FALSE,FALSE,TRUE
454,198.0702605,187.5730807,FALSE,FALSE,TRUE
455,159.2902029,905.3204576,TRUE,TRUE,TRUE
456,170.0153783,166.0086964,FALSE,FALSE,TRUE
457,162.6787521,1250.986137,TRUE,TRUE,TRUE
458,121.7611227,122.8759867,FALSE,FALSE,TRUE
459,71.51704797,887.4073035,TRUE,TRUE,TRUE
460,127.5335398,1742.181773,TRUE,TRUE,TRUE
461,107.4854062,135.9653927,FALSE,FALSE,TRUE
462,101.3508363,,TRUE,TRUE,TRUE
463,137.0939135,181.3979446,FALSE,FALSE,TRUE
464,173.5705899,206.0192311,FALSE,FALSE,TRUE
465,149.8274701,871.2178401,TRUE,TRUE,TRUE
466,124.8885248,1031.023759,TRUE,TRUE,TRUE
467,216.2308657,,TRUE,TRUE,TRUE
468,157.9366465,151.2008369,FALSE,FALSE,TRUE
469,131.7706212,,TRUE,FALSE,FALSE
470,166.698039,,TRUE,TRUE,TRUE
471,93.59502141,,TRUE,TRUE,TRUE
472,153.0014567,648.2657547,TRUE,TRUE,TRUE
473,134.3436419,465.8546323,TRUE,TRUE,TRUE
474,151.5381117,160.9224229,FALSE,FALSE,TRUE
475,179.8250454,142.9608244,FALSE,FALSE,TRUE
476,117.1380247,113.744639,FALSE,FALSE,TRUE
477,82.1476362,1025.652856,TRUE,TRUE,TRUE
478,104.7945657,1546.377057,TRUE,TRUE,TRUE
479,226.0975033,790.0797622,TRUE,TRUE,TRUE
480,159.7428254,,TRUE,FALSE,FALSE
481,114.8436008,769.4336911,TRUE,TRUE,TRUE
482,212.1172731,183.6380937,FALSE,TRUE,FALSE
483,97.38266482,146.4497032,FALSE,FALSE,TRUE
484,113.9461977,168.0732063,FALSE,FALSE,TRUE
485,97.20568589,318.7301226,TRUE,TRUE,TRUE
486,147.2352555,1081.470197,TRUE,TRUE,TRUE
487,142.5420419,516.2773722,TRUE,TRUE,TRUE
488,141.9952488,146.2749516,FALSE,FALSE,TRUE
489,158.0670382,432.3194843,TRUE,TRUE,TRUE
490,162.4365904,775.0876318,TRUE,TRUE,TRUE
491,186.8060765,181.5297533,FALSE,FALSE,TRUE
492,104.35964,146.0692576,FALSE,FALSE,TRUE
493,127.9778566,717.7802703,TRUE,TRUE,TRUE
494,107.247459,150.754567,FALSE,FALSE,TRUE
495,113.0176001,350.2632795,TRUE,TRUE,TRUE
